match_id,competition,season,match_date,stage,group,venue,city,home_team,away_team,home_score,away_score,player_team,opponent_team,home_or_away,player_id,player_name,date_of_birth,nationality,position,shirt_number,starter,substitute,minutes_played,starting_minute,ending_minute,substitution_in_minute,substitution_out_minute,captain,formation_position,formation,goals,assists,own_goals,penalties_scored_shootout,yellow_cards,red_cards,second_yellow,fouls_committed,offsides,data_source,source_url,shots,shots_on_target,shots_off_target,blocked_shots,big_chances,big_chances_missed,touches,touches_in_opponent_box,passes,accurate_passes,pass_accuracy,key_passes,crosses,accurate_crosses,long_balls,accurate_long_balls,through_balls,chances_created,xg,xa,tackles,tackles_won,interceptions,clearances,blocks,recoveries,duels,duels_won,aerial_duels,aerial_duels_won,dribbles_attempted,successful_dribbles,dispossessed,possession_lost,fouls_won,errors_leading_to_shot,errors_leading_to_goal
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,485070,Raul RANGEL,,,GK,1,1,0,92,0,92,,,0,GK,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,395516,Cesar MONTES,,,DEF,3,1,0,92,0,92,,,1,DEF,4-1-2-3,0,0,0,0,0,1,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,425701,Johan VASQUEZ,,,DEF,5,1,0,92,0,92,,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,441261,Israel REYES,,,DEF,15,1,0,92,0,92,,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,402772,Jesus GALLARDO,,,DEF,23,1,0,92,0,92,,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,419518,Erik LIRA,,,MID,6,1,0,76,0,76,,76,0,MID,4-1-2-3,0,1,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,416576,Alvaro FIDALGO,,,MID,8,1,0,66,0,66,,66,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,464533,Brian GUTIERREZ,,,MID,26,1,0,66,0,66,,66,0,MID,4-1-2-3,0,0,0,0,1,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,356731,Raul JIMENEZ,,,FWD,9,1,0,76,0,76,,76,0,FWD,4-1-2-3,1,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,429157,Julian QUINONES,,,FWD,16,1,0,79,0,79,,79,0,FWD,4-1-2-3,1,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,403585,Roberto ALVARADO,,,FWD,25,1,0,92,0,92,,,0,FWD,4-1-2-3,0,1,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,441260,Carlos ACEVEDO,,,GK,12,0,1,0,,,,,0,GK,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,215285,Guillermo OCHOA,,,GK,13,0,1,0,,,,,0,GK,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,403596,Jorge SANCHEZ,,,DEF,2,0,1,0,,,,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,400634,Edson ALVAREZ,,,DEF,4,0,1,16,76,92,76,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,500038,Mateo CHAVEZ,,,DEF,20,0,1,0,,,,,0,DEF,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,430763,Luis ROMO,,,MID,7,0,1,0,,,,,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,372090,Orbelin PINEDA,,,MID,17,0,1,0,,,,,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,461177,Obed VARGAS,,,MID,18,0,1,0,,,,,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,500037,Gilberto MORA,,,MID,19,0,1,26,66,92,66,,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,448051,Luis CHAVEZ,,,MID,24,0,1,26,66,92,66,,0,MID,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,430766,Alexis VEGA,,,FWD,10,0,1,13,79,92,79,,0,FWD,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,430759,Santiago GIMENEZ,,,FWD,11,0,1,0,,,,,0,FWD,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,514336,Armando GONZALEZ,,,FWD,14,0,1,16,76,92,76,,0,FWD,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,406135,Cesar HUERTA,,,FWD,21,0,1,0,,,,,0,FWD,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,Mexico,South Africa,home,386339,Guillermo MARTINEZ,,,FWD,22,0,1,0,,,,,0,FWD,4-1-2-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,395986,Ronwen WILLIAMS,,,GK,1,1,0,92,0,92,,,1,GK,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,395050,Aubrey MODIBA,,,DEF,6,1,0,76,0,76,,76,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,504199,Mbekezeli MBOKAZI,,,DEF,14,1,0,92,0,92,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,463221,Nkosinathi SIBISI,,,DEF,19,1,0,92,0,92,,,0,DEF,5-3-2,0,0,0,0,1,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,463218,Khuliso MUDAU,,,DEF,20,1,0,92,0,92,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,506039,Ime OKON,,,DEF,21,1,0,92,0,92,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,403616,Teboho MOKOENA,,,MID,4,1,0,92,0,92,,,0,MID,5-3-2,0,0,0,0,1,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,390475,Sphephelo SITHOLE,,,MID,13,1,0,49,0,49,,,0,MID,5-3-2,0,0,0,0,0,1,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,463236,Jayden ADAMS,,,MID,23,1,0,61,0,61,,61,0,MID,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,419211,Lyle FOSTER,,,FWD,9,1,0,56,0,56,,56,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,481242,Iqraam RAYNERS,,,FWD,15,1,0,76,0,76,,76,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,494246,Sipho CHAINE,,,GK,16,0,1,0,,,,,0,GK,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,395059,Ricardo GOSS,,,GK,22,0,1,0,,,,,0,GK,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,510850,Thabang MATULUDI,,,DEF,2,0,1,0,,,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,504192,Khulumani NDAMANE,,,DEF,3,0,1,0,,,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,504200,Samukele KABINI,,,DEF,18,0,1,0,,,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,502245,Olwethu MAKHANYA,,,DEF,24,0,1,0,,,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,419225,Bradley Cross,,,DEF,26,0,1,0,,,,,0,DEF,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,494248,Thalente MBATHA,,,MID,5,0,1,36,56,92,56,,0,MID,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,395984,Themba ZWANE,,,MID,11,0,1,23,61,84,61,,0,MID,5-3-2,0,0,0,0,0,1,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,419223,Oswin APPOLLIS,,,FWD,7,0,1,16,76,92,76,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,504193,Tshepang MOREMI,,,FWD,8,0,1,0,,,,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,486161,Relebohile MOFOKENG,,,FWD,10,0,1,0,,,,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,463234,Thapelo MASEKO,,,FWD,12,0,1,0,,,,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,430917,Evidence MAKGOPA,,,FWD,17,0,1,16,76,92,76,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FIFA World Cup 2026,2026,2026-06-11,Group Stage,Group A,Mexico City Stadium,Mexico City,Mexico,South Africa,2,0,South Africa,Mexico,away,506038,Kamogelo SEBELEBELE,,,FWD,25,0,1,0,,,,,0,FWD,5-3-2,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,274281,KIM Seunggyu,,,GK,1,1,0,96,0,96,,,0,GK,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,423874,LEE Hanbeom,,,DEF,2,1,0,96,0,96,,,0,DEF,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,395088,KIM Minjae,,,DEF,4,1,0,96,0,96,,,0,DEF,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,423880,LEE Taeseok,,,DEF,13,1,0,69,0,69,,69,0,DEF,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,429608,SEOL Youngwoo,,,DEF,22,1,0,96,0,96,,,0,DEF,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,492315,LEE Gihyuk,,,MID,3,1,0,96,0,96,,,0,MID,3-4-3,0,0,0,0,1,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,395084,HWANG Inbeom,,,MID,6,1,0,84,0,84,,84,0,MID,3-4-3,1,1,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,402817,PAIK Seungho,,,MID,8,1,0,84,0,84,,84,0,MID,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,390525,LEE Jaesung,,,MID,10,1,0,62,0,62,,62,0,MID,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,418490,LEE Kangin,,,MID,19,1,0,96,0,96,,,0,MID,3-4-3,0,1,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,FIFA World Cup 2026,2026,2026-06-12,Group Stage,Group A,Guadalajara Stadium,Guadalajara,Korea Republic,Czechia,2,1,Korea Republic,Czechia,home,307849,SON Heungmin,,,FWD,7,1,0,69,0,69,,69,1,FWD,3-4-3,0,0,0,0,0,0,0,,,api.fifa.com,https://api.fifa.com/api/v3/live/football/17/285023/289273/400021441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
