match_id;player_id;player_name;team;opponent_team;starter;minutes_played;saves;shots_faced;goals_conceded_on_pitch;clean_sheet;penalty_saves;punches;data_source
73;27;Ronwen WILLIAMS;South Africa;Canada;1;92;5;0;1;0;0;0;api.fifa.com+espn.com
73;42;Sipho CHAINE;South Africa;Canada;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
73;48;Ricardo GOSS;South Africa;Canada;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
73;120;Maxime CREPEAU;Canada;South Africa;1;92;1;0;0;1;0;0;api.fifa.com+espn.com
73;105;Dayne ST. CLAIR;Canada;South Africa;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
73;122;Owen GOODMAN;Canada;South Africa;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
74;209;ALISSON;Brazil;Japan;1;97;1;0;1;0;0;0;api.fifa.com+espn.com
74;220;WEVERTON;Brazil;Japan;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
74;231;EDERSON;Brazil;Japan;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
74;547;Zion Suzuki;Japan;Brazil;1;97;4;0;2;0;0;1;api.fifa.com+espn.com
74;558;Keisuke OSAKO;Japan;Brazil;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
74;569;Tomoki HAYAKAWA;Japan;Brazil;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
75;417;Manuel NEUER;Germany;Paraguay;1;122;2;0;1;0;0;0;api.fifa.com+espn.com
75;428;Oliver Baumann;Germany;Paraguay;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
75;437;Alexander NUEBEL;Germany;Paraguay;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
75;350;Orlando GILL;Paraguay;Germany;1;122;6;0;1;0;0;0;api.fifa.com+espn.com
75;339;Gatito FERNANDEZ;Paraguay;Germany;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
75;360;Gaston OLVEIRA;Paraguay;Germany;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
76;521;Bart Verbruggen;Netherlands;Morocco;1;120;5;0;1;0;0;0;api.fifa.com+espn.com
76;533;Robin ROEFS;Netherlands;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
76;543;Mark FLEKKEN;Netherlands;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
76;235;Yassine BOUNOU;Morocco;Netherlands;1;120;1;0;1;0;0;0;api.fifa.com+espn.com
76;246;Munir EL KAJOUI;Morocco;Netherlands;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
76;256;Ahmed Reda TAGNAOUTI;Morocco;Netherlands;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
77;469;Yahia Fofana;Côte d'Ivoire;Norway;1;93;1;0;2;0;0;0;api.fifa.com+espn.com
77;484;Mohamed KONE;Côte d'Ivoire;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
77;491;Alban Lafont;Côte d'Ivoire;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
77;911;Orjan NYLAND;Norway;Côte d'Ivoire;1;93;4;0;1;0;0;0;api.fifa.com+espn.com
77;922;Sander TANGVIK;Norway;Côte d'Ivoire;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
77;923;Egil SELVIK;Norway;Côte d'Ivoire;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
78;848;Mike MAIGNAN;France;Sweden;1;90;3;0;0;1;0;0;api.fifa.com+espn.com
78;833;Brice SAMBA;France;Sweden;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
78;855;Robin RISSER;France;Sweden;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
78;573;Jacob WIDELL ZETTERSTROM;Sweden;France;1;90;9;0;3;0;0;0;api.fifa.com+espn.com
78;584;Viktor JOHANSSON;Sweden;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
78;595;Kristoffer NORDFELDT;Sweden;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
79;1;Raul RANGEL;Mexico;Ecuador;1;99;1;0;0;1;0;0;api.fifa.com+espn.com
79;12;Carlos ACEVEDO;Mexico;Ecuador;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
79;13;Guillermo OCHOA;Mexico;Ecuador;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
79;495;Hernan GALINDEZ;Ecuador;Mexico;1;99;1;0;2;0;0;0;api.fifa.com+espn.com
79;506;Moises RAMIREZ;Ecuador;Mexico;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
79;516;Gonzalo VALLE;Ecuador;Mexico;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
80;1145;Jordan PICKFORD;England;Congo DR;1;91;1;0;1;0;0;0;api.fifa.com+espn.com
80;1157;Dean Henderson;England;Congo DR;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
80;1167;James TRAFFORD;England;Congo DR;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
80;1067;Lionel MPASI;Congo DR;England;1;91;5;0;2;0;0;1;api.fifa.com+espn.com
80;1082;Timothy FAYULU;Congo DR;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
80;1087;Matthieu EPOLO;Congo DR;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
81;625;Thibaut COURTOIS;Belgium;Senegal;1;125;3;0;2;0;0;0;api.fifa.com+espn.com
81;636;Senne LAMMENS;Belgium;Senegal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
81;637;Mike PENDERS;Belgium;Senegal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
81;881;Mory DIAW;Senegal;Belgium;1;125;3;0;3;0;0;0;api.fifa.com+espn.com
81;859;Yehvann DIOUF;Senegal;Belgium;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
82;336;Matt FREESE;USA;Bosnia and Herzegovina;1;95;3;0;0;1;0;0;api.fifa.com+espn.com
82;313;Matt TURNER;USA;Bosnia and Herzegovina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
82;337;Chris BRADY;USA;Bosnia and Herzegovina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
82;131;Nikola VASILJ;Bosnia and Herzegovina;USA;1;95;0;0;2;0;0;1;api.fifa.com+espn.com
82;142;Mladen JURKAS;Bosnia and Herzegovina;USA;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
82;152;Martin ZLOMISLIC;Bosnia and Herzegovina;USA;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
83;751;Unai SIMON;Spain;Austria;1;93;0;0;0;1;0;0;api.fifa.com+espn.com
83;729;David RAYA;Spain;Austria;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
83;741;Joan GARCIA;Spain;Austria;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
83;989;Alexander SCHLAGER;Austria;Spain;1;93;6;0;3;0;0;1;api.fifa.com+espn.com
83;1000;Florian WIEGELE;Austria;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
83;1001;Patrick PENTZ;Austria;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
84;1041;DIOGO COSTA;Portugal;Croatia;1;98;5;0;1;0;0;0;api.fifa.com+espn.com
84;1052;JOSE SA;Portugal;Croatia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
84;1062;RUI SILVA;Portugal;Croatia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
84;1171;Dominik LIVAKOVIC;Croatia;Portugal;1;98;2;0;2;0;0;1;api.fifa.com+espn.com
84;1182;Ivor PANDUR;Croatia;Portugal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
84;1193;Dominik KOTARSKI;Croatia;Portugal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
85;183;Gregor KOBEL;Switzerland;Algeria;1;90;2;0;0;1;0;0;api.fifa.com+espn.com
85;194;Yvon MVOGO;Switzerland;Algeria;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
85;203;Marvin KELLER;Switzerland;Algeria;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
85;985;Luca ZIDANE;Algeria;Switzerland;1;90;2;0;2;0;0;0;api.fifa.com+espn.com
85;963;Melvin MASTIL;Algeria;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
85;978;Oussama BENBOT;Algeria;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
86;382;Patrick BEACH;Australia;Egypt;1;119;3;0;1;0;0;0;api.fifa.com+espn.com
86;365;Mathew RYAN;Australia;Egypt;0;2;3;0;0;1;0;0;api.fifa.com+espn.com
86;376;Paul Izzo;Australia;Egypt;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
86;673;MOSTAFA SHOUBIR;Egypt;Australia;1;121;1;0;1;0;0;0;api.fifa.com+espn.com
86;651;MOHAMED ELSHENAWY;Egypt;Australia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
86;666;MAHDY SOLIMAN;Egypt;Australia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
86;676;MOHAMED ALAA;Egypt;Australia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
87;959;Emiliano MARTINEZ;Argentina;Cabo Verde;1;120;3;0;2;0;0;0;api.fifa.com+espn.com
87;937;Juan MUSSO;Argentina;Cabo Verde;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
87;948;Geronimo RULLI;Argentina;Cabo Verde;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
87;755;VOZINHA;Cabo Verde;Argentina;1;120;8;0;3;0;0;0;api.fifa.com+espn.com
87;766;MARCIO ROSA;Cabo Verde;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
87;777;CJ DOS SANTOS;Cabo Verde;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
88;1130;Camilo VARGAS;Colombia;Ghana;1;90;0;0;0;1;0;0;api.fifa.com+espn.com
88;1119;David OSPINA;Colombia;Ghana;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
88;1142;Alvaro MONTERO;Colombia;Ghana;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
88;1197;Lawrence Ati ZIGI;Ghana;Colombia;1;90;7;0;1;0;0;0;api.fifa.com+espn.com
88;1208;Joseph ANANG;Ghana;Colombia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
88;1212;Benjamin ASARE;Ghana;Colombia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
90;120;Maxime CREPEAU;Canada;Morocco;1;98;1;0;3;0;0;0;api.fifa.com+espn.com
90;105;Dayne ST. CLAIR;Canada;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
90;122;Owen GOODMAN;Canada;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
90;235;Yassine BOUNOU;Morocco;Canada;1;98;3;0;0;1;0;2;api.fifa.com+espn.com
90;246;Munir EL KAJOUI;Morocco;Canada;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
90;256;Ahmed Reda TAGNAOUTI;Morocco;Canada;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
89;350;Orlando GILL;Paraguay;France;1;97;4;0;1;0;0;0;api.fifa.com+espn.com
89;339;Gatito FERNANDEZ;Paraguay;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
89;360;Gaston OLVEIRA;Paraguay;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
89;848;Mike MAIGNAN;France;Paraguay;1;97;0;0;0;1;0;0;api.fifa.com+espn.com
89;833;Brice SAMBA;France;Paraguay;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
89;855;Robin RISSER;France;Paraguay;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
91;209;ALISSON;Brazil;Norway;1;100;3;0;2;0;0;0;api.fifa.com+espn.com
91;220;WEVERTON;Brazil;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
91;231;EDERSON;Brazil;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
91;911;Orjan NYLAND;Norway;Brazil;1;100;4;0;1;0;0;0;api.fifa.com+espn.com
91;922;Sander TANGVIK;Norway;Brazil;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
91;923;Egil SELVIK;Norway;Brazil;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
92;1;Raul RANGEL;Mexico;England;1;98;2;0;3;0;0;1;api.fifa.com+espn.com
92;12;Carlos ACEVEDO;Mexico;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
92;13;Guillermo OCHOA;Mexico;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
92;1145;Jordan PICKFORD;England;Mexico;1;98;3;0;2;0;0;0;api.fifa.com+espn.com
92;1157;Dean Henderson;England;Mexico;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
92;1167;James TRAFFORD;England;Mexico;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
93;1041;DIOGO COSTA;Portugal;Spain;1;98;5;0;1;0;0;0;api.fifa.com+espn.com
93;1052;JOSE SA;Portugal;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
93;1062;RUI SILVA;Portugal;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
93;751;Unai SIMON;Spain;Portugal;1;98;2;0;0;1;0;0;api.fifa.com+espn.com
93;729;David RAYA;Spain;Portugal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
93;741;Joan GARCIA;Spain;Portugal;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
94;336;Matt FREESE;USA;Belgium;1;93;3;0;4;0;0;0;api.fifa.com+espn.com
94;313;Matt TURNER;USA;Belgium;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
94;337;Chris BRADY;USA;Belgium;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
94;625;Thibaut COURTOIS;Belgium;USA;1;93;1;0;1;0;0;0;api.fifa.com+espn.com
94;636;Senne LAMMENS;Belgium;USA;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
94;637;Mike PENDERS;Belgium;USA;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
95;959;Emiliano MARTINEZ;Argentina;Egypt;1;99;0;0;2;0;0;0;api.fifa.com+espn.com
95;937;Juan MUSSO;Argentina;Egypt;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
95;948;Geronimo RULLI;Argentina;Egypt;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
95;673;MOSTAFA SHOUBIR;Egypt;Argentina;1;99;4;0;3;0;0;0;api.fifa.com+espn.com
95;651;MOHAMED ELSHENAWY;Egypt;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
95;666;MAHDY SOLIMAN;Egypt;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
95;676;MOHAMED ALAA;Egypt;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
96;183;Gregor KOBEL;Switzerland;Colombia;1;120;3;0;0;1;0;0;api.fifa.com+espn.com
96;194;Yvon MVOGO;Switzerland;Colombia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
96;203;Marvin KELLER;Switzerland;Colombia;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
96;1130;Camilo VARGAS;Colombia;Switzerland;1;120;2;0;0;1;0;0;api.fifa.com+espn.com
96;1119;David OSPINA;Colombia;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
96;1142;Alvaro MONTERO;Colombia;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
97;848;Mike MAIGNAN;France;Morocco;1;90;1;0;0;1;0;0;api.fifa.com+espn.com
97;833;Brice SAMBA;France;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
97;855;Robin RISSER;France;Morocco;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
97;235;Yassine BOUNOU;Morocco;France;1;90;6;0;2;0;0;0;api.fifa.com+espn.com
97;246;Munir EL KAJOUI;Morocco;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
97;256;Ahmed Reda TAGNAOUTI;Morocco;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
98;751;Unai SIMON;Spain;Belgium;1;95;1;0;1;0;0;0;api.fifa.com+espn.com
98;729;David RAYA;Spain;Belgium;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
98;741;Joan GARCIA;Spain;Belgium;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
98;625;Thibaut COURTOIS;Belgium;Spain;1;71;4;0;1;0;0;0;api.fifa.com+espn.com
98;636;Senne LAMMENS;Belgium;Spain;0;24;4;0;1;0;0;0;api.fifa.com+espn.com
98;637;Mike PENDERS;Belgium;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
99;911;Orjan NYLAND;Norway;England;1;120;6;0;2;0;0;0;api.fifa.com+espn.com
99;922;Sander TANGVIK;Norway;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
99;923;Egil SELVIK;Norway;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
99;1145;Jordan PICKFORD;England;Norway;1;120;3;0;1;0;0;0;api.fifa.com+espn.com
99;1157;Dean Henderson;England;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
99;1167;James TRAFFORD;England;Norway;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
100;959;Emiliano MARTINEZ;Argentina;Switzerland;1;121;4;0;1;0;0;0;api.fifa.com+espn.com
100;937;Juan MUSSO;Argentina;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
100;948;Geronimo RULLI;Argentina;Switzerland;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
100;183;Gregor KOBEL;Switzerland;Argentina;1;121;4;0;3;0;0;0;api.fifa.com+espn.com
100;194;Yvon MVOGO;Switzerland;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
100;203;Marvin KELLER;Switzerland;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
101;848;Mike MAIGNAN;France;Spain;1;90;0;0;2;0;0;0;api.fifa.com+espn.com
101;833;Brice SAMBA;France;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
101;855;Robin RISSER;France;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
101;751;Unai SIMON;Spain;France;1;90;3;0;0;1;0;0;api.fifa.com+espn.com
101;729;David RAYA;Spain;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
101;741;Joan GARCIA;Spain;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
102;1145;Jordan PICKFORD;England;Argentina;1;96;3;0;2;0;0;0;api.fifa.com+espn.com
102;1157;Dean Henderson;England;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
102;1167;James TRAFFORD;England;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
102;959;Emiliano MARTINEZ;Argentina;England;1;96;1;0;1;0;0;0;api.fifa.com+espn.com
102;937;Juan MUSSO;Argentina;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
102;948;Geronimo RULLI;Argentina;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
103;848;Mike MAIGNAN;France;England;1;98;4;0;6;0;0;0;api.fifa.com+espn.com
103;833;Brice SAMBA;France;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
103;855;Robin RISSER;France;England;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
103;1157;Dean Henderson;England;France;1;98;5;0;4;0;0;0;api.fifa.com+espn.com
103;1145;Jordan PICKFORD;England;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
103;1167;James TRAFFORD;England;France;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
104;751;Unai SIMON;Spain;Argentina;1;120;0;0;0;1;0;0;api.fifa.com+espn.com
104;729;David RAYA;Spain;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
104;741;Joan GARCIA;Spain;Argentina;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
104;959;Emiliano MARTINEZ;Argentina;Spain;1;120;11;0;1;0;0;0;api.fifa.com+espn.com
104;937;Juan MUSSO;Argentina;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
104;948;Geronimo RULLI;Argentina;Spain;0;0;0;0;0;0;0;0;api.fifa.com+derived-known-zero
