player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,cluster,cluster_label,saves,shots_faced,conceded,clean_sheets,starts,save_pct,saves_p90
1050,Bernardo Bernardo Silva,MID,Portugal,Portugal,4,159,0.0,0.0,0.0,0.0,1.0,0.566,0.0,0.0,59.0,33.396,55.0,31.132,0.0,0.0,3.0,1.698,2.0,1.132,2.0,1.132,2.0,1.132,3.0,1.698,0.0,0.0,0.0,0.0,2.0,1.132,3.0,1.698,0.0,0.0,0.0,0.0,93.22,3,Box-to-Box / All-rounder,,,,,,,
1196,Petar Musa,FWD,Croatia,Croatia,2,158,1.0,0.57,0.0,0.0,1.0,0.57,1.0,0.57,11.0,6.266,7.0,3.987,0.0,0.0,5.0,2.848,0.0,0.0,1.0,0.57,0.0,0.0,2.0,1.139,5.0,2.848,5.0,2.848,1.0,0.57,1.0,0.57,1.0,0.57,0.0,0.0,63.64,0,Finisher / Goal Scorer,,,,,,,
63,Hee Chan Hwang,MID,Korea Republic,South Korea,3,157,0.0,0.0,0.0,0.0,1.0,0.573,0.0,0.0,47.0,26.943,40.0,22.93,1.0,0.573,3.0,1.72,0.0,0.0,2.0,1.146,1.0,0.573,2.0,1.146,0.0,0.0,0.0,0.0,7.0,4.013,1.0,0.573,2.0,1.146,0.0,0.0,85.11,3,Box-to-Box / All-rounder,,,,,,,
968,Ramiz Larbi Zerrouki,MID,Algeria,Algeria,3,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,60.191,97.0,55.605,0.0,0.0,3.0,1.72,3.0,1.72,4.0,2.293,4.0,2.293,7.0,4.013,2.0,1.146,2.0,1.146,0.0,0.0,4.0,2.293,0.0,0.0,0.0,0.0,92.38,1,Ball Progressor,,,,,,,
202,Michel Aebischer,MID,Switzerland,Switzerland,4,156,0.0,0.0,0.0,0.0,2.0,1.154,1.0,0.577,76.0,43.846,66.0,38.077,6.0,3.462,6.0,3.462,2.0,1.154,5.0,2.885,2.0,1.154,8.0,4.615,0.0,0.0,0.0,0.0,3.0,1.731,3.0,1.731,2.0,1.154,0.0,0.0,86.84,3,Box-to-Box / All-rounder,,,,,,,
888,Tahseen Abd Zaid Zaid,DEF,Iraq,Iraq,2,156,0.0,0.0,0.0,0.0,2.0,1.154,0.0,0.0,64.0,36.923,53.0,30.577,0.0,0.0,3.0,1.731,3.0,1.731,8.0,4.615,4.0,2.308,7.0,4.038,2.0,1.154,1.0,0.577,1.0,0.577,3.0,1.731,2.0,1.154,0.0,0.0,82.81,3,Box-to-Box / All-rounder,,,,,,,
238,Sofyan Amrabat,MID,Morocco,Morocco,3,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,61.154,98.0,56.538,0.0,0.0,9.0,5.192,1.0,0.577,2.0,1.154,5.0,2.885,5.0,2.885,1.0,0.577,1.0,0.577,1.0,0.577,4.0,2.308,2.0,1.154,0.0,0.0,92.45,3,Box-to-Box / All-rounder,,,,,,,
396,Orkun Kokcu,MID,Türkiye,Türkiye,3,155,0.0,0.0,0.0,0.0,3.0,1.742,0.0,0.0,85.0,49.355,60.0,34.839,6.0,3.484,10.0,5.806,2.0,1.161,3.0,1.742,4.0,2.323,4.0,2.323,0.0,0.0,0.0,0.0,5.0,2.903,2.0,1.161,4.0,2.323,0.0,0.0,70.59,3,Box-to-Box / All-rounder,,,,,,,
176,Fathy Ahmed Fathy,MID,Qatar,Qatar,3,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,37.987,59.0,34.481,0.0,0.0,6.0,3.506,3.0,1.753,3.0,1.753,11.0,6.429,8.0,4.675,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.169,1.0,0.584,0.0,0.0,90.77,3,Box-to-Box / All-rounder,,,,,,,
1004,Phillip Mwene,DEF,Austria,Austria,2,154,0.0,0.0,0.0,0.0,1.0,0.584,0.0,0.0,64.0,37.403,56.0,32.727,6.0,3.506,1.0,0.584,2.0,1.169,4.0,2.338,4.0,2.338,8.0,4.675,1.0,0.584,1.0,0.584,1.0,0.584,1.0,0.584,1.0,0.584,0.0,0.0,87.5,3,Box-to-Box / All-rounder,,,,,,,
81,Tomáš Holes,DEF,Czechia,Czechia,2,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,38.571,55.0,32.143,0.0,0.0,4.0,2.338,2.0,1.169,6.0,3.506,9.0,5.26,12.0,7.013,1.0,0.584,1.0,0.584,2.0,1.169,2.0,1.169,2.0,1.169,0.0,0.0,83.33,3,Box-to-Box / All-rounder,,,,,,,
442,Deniz Undav,FWD,Germany,Germany,4,153,3.0,1.765,2.0,1.176,6.0,3.529,4.0,2.353,31.0,18.235,23.0,13.529,2.0,1.176,2.0,1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.588,0.0,0.0,1.0,0.588,3.0,1.765,0.0,0.0,0.0,0.0,74.19,2,Playmaker / Chance Creator,,,,,,,
548,Yukinari Sugawara,DEF,Japan,Japan,4,153,0.0,0.0,0.0,0.0,2.0,1.176,2.0,1.176,73.0,42.941,52.0,30.588,5.0,2.941,3.0,1.765,0.0,0.0,13.0,7.647,2.0,1.176,5.0,2.941,5.0,2.941,5.0,2.941,1.0,0.588,3.0,1.765,1.0,0.588,0.0,0.0,71.23,1,Ball Progressor,,,,,,,
169,Mohamed Ayoub Aloui,DEF,Qatar,Qatar,2,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.579,11.0,6.513,1.0,0.592,7.0,4.145,2.0,1.184,11.0,6.513,8.0,4.737,5.0,2.961,2.0,1.184,2.0,1.184,1.0,0.592,1.0,0.592,0.0,0.0,0.0,0.0,39.29,3,Box-to-Box / All-rounder,,,,,,,
611,Rani Khedira,MID,Tunisia,Tunisia,3,152,0.0,0.0,0.0,0.0,1.0,0.592,0.0,0.0,30.0,17.763,25.0,14.803,1.0,0.592,4.0,2.368,1.0,0.592,2.0,1.184,4.0,2.368,4.0,2.368,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.776,0.0,0.0,0.0,0.0,83.33,3,Box-to-Box / All-rounder,,,,,,,
783,Mohammed Ali Lajami,DEF,Saudi Arabia,Saudi Arabia,3,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,40.263,56.0,33.158,0.0,0.0,7.0,4.145,3.0,1.776,16.0,9.474,11.0,6.513,16.0,9.474,4.0,2.368,4.0,2.368,2.0,1.184,0.0,0.0,2.0,1.184,0.0,0.0,82.35,1,Ball Progressor,,,,,,,
196,Ardon Jashari,MID,Switzerland,Switzerland,3,150,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,30.0,18.0,25.0,15.0,1.0,0.6,3.0,1.8,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.6,1.0,0.6,1.0,0.6,2.0,1.2,2.0,1.2,1.0,0.6,0.0,0.0,83.33,3,Box-to-Box / All-rounder,,,,,,,
879,Habib Mbacke Diarra,MID,Senegal,Senegal,3,150,2.0,1.2,0.0,0.0,4.0,2.4,2.0,1.2,54.0,32.4,52.0,31.2,1.0,0.6,5.0,3.0,1.0,0.6,3.0,1.8,4.0,2.4,5.0,3.0,1.0,0.6,1.0,0.6,3.0,1.8,2.0,1.2,2.0,1.2,0.0,0.0,96.3,2,Playmaker / Chance Creator,,,,,,,
1124,Richard Rios,MID,Colombia,Colombia,5,150,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.6,56.0,33.6,47.0,28.2,2.0,1.2,16.0,9.6,2.0,1.2,1.0,0.6,4.0,2.4,11.0,6.6,2.0,1.2,2.0,1.2,6.0,3.6,10.0,6.0,4.0,2.4,0.0,0.0,83.93,3,Box-to-Box / All-rounder,,,,,,,
230,MARTINELLIGabriel Gabriel,FWD,Brazil,Brazil,4,150,1.0,0.6,0.0,0.0,2.0,1.2,1.0,0.6,65.0,39.0,59.0,35.4,3.0,1.8,0.0,0.0,2.0,1.2,2.0,1.2,4.0,2.4,5.0,3.0,0.0,0.0,0.0,0.0,4.0,2.4,4.0,2.4,3.0,1.8,0.0,0.0,90.77,2,Playmaker / Chance Creator,,,,,,,
112,Ismaël Kenneth Jordan Kone,MID,Canada,Canada,2,149,0.0,0.0,0.0,0.0,2.0,1.208,0.0,0.0,108.0,65.235,93.0,56.174,2.0,1.208,8.0,4.832,1.0,0.604,2.0,1.208,3.0,1.812,7.0,4.228,2.0,1.208,2.0,1.208,4.0,2.416,1.0,0.604,3.0,1.812,0.0,0.0,86.11,3,Box-to-Box / All-rounder,,,,,,,
359,Gabriel Avalos,FWD,Paraguay,Paraguay,4,149,0.0,0.0,0.0,0.0,1.0,0.604,0.0,0.0,23.0,13.893,12.0,7.248,0.0,0.0,3.0,1.812,0.0,0.0,2.0,1.208,3.0,1.812,3.0,1.812,8.0,4.832,8.0,4.832,0.0,0.0,1.0,0.604,2.0,1.208,0.0,0.0,52.17,0,Finisher / Goal Scorer,,,,,,,
1073,Nathanaël Mbuku,MID,Congo DR,Congo DR,3,148,0.0,0.0,0.0,0.0,3.0,1.824,2.0,1.216,45.0,27.365,35.0,21.284,14.0,8.514,6.0,3.649,0.0,0.0,1.0,0.608,1.0,0.608,2.0,1.216,0.0,0.0,0.0,0.0,12.0,7.297,4.0,2.432,8.0,4.865,0.0,0.0,77.78,2,Playmaker / Chance Creator,,,,,,,
1075,Kibambe Brian Cipenga,FWD,Congo DR,Congo DR,2,148,1.0,0.608,0.0,0.0,6.0,3.649,1.0,0.608,47.0,28.581,28.0,17.027,11.0,6.689,7.0,4.257,1.0,0.608,0.0,0.0,1.0,0.608,3.0,1.824,1.0,0.608,1.0,0.608,19.0,11.554,2.0,1.216,1.0,0.608,1.0,0.608,59.57,2,Playmaker / Chance Creator,,,,,,,
296,Che Sac Everton Fred Adams,FWD,Scotland,Scotland,3,147,0.0,0.0,0.0,0.0,1.0,0.612,1.0,0.612,19.0,11.633,12.0,7.347,0.0,0.0,3.0,1.837,1.0,0.612,0.0,0.0,0.0,0.0,3.0,1.837,6.0,3.673,5.0,3.061,0.0,0.0,4.0,2.449,2.0,1.224,0.0,0.0,63.16,0,Finisher / Goal Scorer,,,,,,,
102,Alexandr Sojka,MID,Czechia,Czechia,3,146,0.0,0.0,1.0,0.616,0.0,0.0,0.0,0.0,65.0,40.068,52.0,32.055,5.0,3.082,4.0,2.466,1.0,0.616,4.0,2.466,6.0,3.699,5.0,3.082,1.0,0.616,1.0,0.616,4.0,2.466,0.0,0.0,2.0,1.233,0.0,0.0,80.0,3,Box-to-Box / All-rounder,,,,,,,
100,Tomáš Soucek,MID,Czechia,Czechia,3,142,0.0,0.0,0.0,0.0,1.0,0.634,0.0,0.0,44.0,27.887,35.0,22.183,0.0,0.0,4.0,2.535,0.0,0.0,5.0,3.169,2.0,1.268,2.0,1.268,4.0,2.535,4.0,2.535,0.0,0.0,3.0,1.901,1.0,0.634,2.0,1.268,79.55,0,Finisher / Goal Scorer,,,,,,,
1042,SEMEDONélson Nelson,DEF,Portugal,Portugal,4,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,57.676,84.0,53.239,5.0,3.169,1.0,0.634,4.0,2.535,5.0,3.169,1.0,0.634,8.0,5.07,1.0,0.634,1.0,0.634,7.0,4.437,2.0,1.268,2.0,1.268,0.0,0.0,92.31,1,Ball Progressor,,,,,,,
1203,Abdul Fatawu Fatawu,FWD,Ghana,Ghana,4,142,0.0,0.0,0.0,0.0,3.0,1.901,0.0,0.0,22.0,13.944,18.0,11.408,7.0,4.437,3.0,1.901,0.0,0.0,1.0,0.634,4.0,2.535,5.0,3.169,0.0,0.0,0.0,0.0,22.0,13.944,1.0,0.634,7.0,4.437,0.0,0.0,81.82,2,Playmaker / Chance Creator,,,,,,,
174,Hussain Sultan,DEF,Qatar,Qatar,2,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,26.62,33.0,20.915,3.0,1.901,4.0,2.535,1.0,0.634,8.0,5.07,7.0,4.437,4.0,2.535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.268,0.0,0.0,0.0,0.0,78.57,3,Box-to-Box / All-rounder,,,,,,,
761,Eduardo Jovane,MID,Cabo Verde,Cabo Verde,2,141,0.0,0.0,0.0,0.0,2.0,1.277,0.0,0.0,34.0,21.702,27.0,17.234,1.0,0.638,6.0,3.83,2.0,1.277,1.0,0.638,2.0,1.277,7.0,4.468,0.0,0.0,0.0,0.0,4.0,2.553,1.0,0.638,2.0,1.277,0.0,0.0,79.41,3,Box-to-Box / All-rounder,,,,,,,
725,Ryan Jared Thomas,MID,New Zealand,New Zealand,3,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.957,18.0,11.489,1.0,0.638,6.0,3.83,0.0,0.0,1.0,0.638,3.0,1.915,5.0,3.191,2.0,1.277,2.0,1.277,0.0,0.0,3.0,1.915,3.0,1.915,0.0,0.0,72.0,3,Box-to-Box / All-rounder,,,,,,,
1027,Nayef Ahmad Mahmoud Almardi,FWD,Jordan,Jordan,3,141,0.0,0.0,0.0,0.0,1.0,0.638,1.0,0.638,39.0,24.894,32.0,20.426,7.0,4.468,4.0,2.553,0.0,0.0,0.0,0.0,2.0,1.277,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.468,4.0,2.553,2.0,1.277,0.0,0.0,82.05,2,Playmaker / Chance Creator,,,,,,,
406,Ismailİsma Yuksek,MID,Türkiye,Türkiye,2,140,0.0,0.0,0.0,0.0,5.0,3.214,0.0,0.0,111.0,71.357,104.0,66.857,1.0,0.643,13.0,8.357,4.0,2.571,7.0,4.5,5.0,3.214,18.0,11.571,2.0,1.286,2.0,1.286,5.0,3.214,2.0,1.286,0.0,0.0,0.0,0.0,93.69,1,Ball Progressor,,,,,,,
806,Waheeb Mohammed Abu Alshamat,DEF,Saudi Arabia,Saudi Arabia,3,140,0.0,0.0,0.0,0.0,1.0,0.643,1.0,0.643,64.0,41.143,51.0,32.786,3.0,1.929,6.0,3.857,0.0,0.0,6.0,3.857,8.0,5.143,3.0,1.929,1.0,0.643,1.0,0.643,1.0,0.643,2.0,1.286,1.0,0.643,0.0,0.0,79.69,3,Box-to-Box / All-rounder,,,,,,,
1165,Eberechi Oluchi Eze,MID,England,England,4,140,0.0,0.0,0.0,0.0,4.0,2.571,0.0,0.0,81.0,52.071,75.0,48.214,1.0,0.643,0.0,0.0,0.0,0.0,2.0,1.286,1.0,0.643,0.0,0.0,1.0,0.643,1.0,0.643,7.0,4.5,1.0,0.643,3.0,1.929,0.0,0.0,92.59,2,Playmaker / Chance Creator,,,,,,,
588,Jesper Kewe Karlstrom,MID,Sweden,Sweden,2,139,0.0,0.0,0.0,0.0,1.0,0.647,0.0,0.0,37.0,23.957,31.0,20.072,0.0,0.0,6.0,3.885,2.0,1.295,7.0,4.532,2.0,1.295,9.0,5.827,3.0,1.942,3.0,1.942,2.0,1.295,3.0,1.942,0.0,0.0,0.0,0.0,83.78,3,Box-to-Box / All-rounder,,,,,,,
1066,Francisco Francisco Conceicao,FWD,Portugal,Portugal,4,139,0.0,0.0,0.0,0.0,2.0,1.295,0.0,0.0,73.0,47.266,65.0,42.086,5.0,3.237,3.0,1.942,0.0,0.0,1.0,0.647,3.0,1.942,3.0,1.942,0.0,0.0,0.0,0.0,13.0,8.417,1.0,0.647,2.0,1.295,1.0,0.647,89.04,2,Playmaker / Chance Creator,,,,,,,
1002,Saša Kalajdzic,FWD,Austria,Austria,3,136,1.0,0.662,0.0,0.0,4.0,2.647,1.0,0.662,24.0,15.882,16.0,10.588,1.0,0.662,1.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.324,1.0,0.662,1.0,0.662,3.0,1.985,2.0,1.324,2.0,1.324,0.0,0.0,66.67,0,Finisher / Goal Scorer,,,,,,,
1185,Mario Pasalic,MID,Croatia,Croatia,4,135,0.0,0.0,0.0,0.0,4.0,2.667,1.0,0.667,50.0,33.333,45.0,30.0,0.0,0.0,7.0,4.667,1.0,0.667,1.0,0.667,4.0,2.667,4.0,2.667,2.0,1.333,2.0,1.333,1.0,0.667,2.0,1.333,0.0,0.0,1.0,0.667,90.0,3,Box-to-Box / All-rounder,,,,,,,
1095,Khojiakbar Alijonov,DEF,Uzbekistan,Uzbekistan,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.333,27.0,18.0,4.0,2.667,10.0,6.667,2.0,1.333,2.0,1.333,7.0,4.667,8.0,5.333,0.0,0.0,0.0,0.0,7.0,4.667,2.0,1.333,1.0,0.667,0.0,0.0,65.85,3,Box-to-Box / All-rounder,,,,,,,
70,Hyeongyu Oh,FWD,Korea Republic,South Korea,3,134,1.0,0.672,0.0,0.0,4.0,2.687,2.0,1.343,22.0,14.776,15.0,10.075,1.0,0.672,2.0,1.343,0.0,0.0,0.0,0.0,1.0,0.672,1.0,0.672,5.0,3.358,5.0,3.358,5.0,3.358,0.0,0.0,1.0,0.672,0.0,0.0,68.18,0,Finisher / Goal Scorer,,,,,,,
678,Saleh Hardani,DEF,IR Iran,IR Iran,2,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.478,21.0,14.104,1.0,0.672,6.0,4.03,3.0,2.015,4.0,2.687,5.0,3.358,8.0,5.373,0.0,0.0,0.0,0.0,1.0,0.672,0.0,0.0,2.0,1.343,0.0,0.0,72.41,3,Box-to-Box / All-rounder,,,,,,,
771,Johnson Willy,MID,Cabo Verde,Cabo Verde,3,133,0.0,0.0,0.0,0.0,3.0,2.03,0.0,0.0,33.0,22.331,30.0,20.301,2.0,1.353,4.0,2.707,1.0,0.677,6.0,4.06,8.0,5.414,7.0,4.737,2.0,1.353,2.0,1.353,9.0,6.09,4.0,2.707,2.0,1.353,0.0,0.0,90.91,3,Box-to-Box / All-rounder,,,,,,,
98,Jaroslav Zeleny,DEF,Czechia,Czechia,2,131,0.0,0.0,0.0,0.0,1.0,0.687,0.0,0.0,47.0,32.29,35.0,24.046,2.0,1.374,2.0,1.374,2.0,1.374,4.0,2.748,3.0,2.061,4.0,2.748,1.0,0.687,1.0,0.687,4.0,2.748,0.0,0.0,2.0,1.374,0.0,0.0,74.47,3,Box-to-Box / All-rounder,,,,,,,
609,Ismael Seifallah Gharbi,MID,Tunisia,Tunisia,3,131,0.0,0.0,0.0,0.0,3.0,2.061,0.0,0.0,36.0,24.733,35.0,24.046,1.0,0.687,6.0,4.122,0.0,0.0,3.0,2.061,3.0,2.061,1.0,0.687,0.0,0.0,0.0,0.0,5.0,3.435,0.0,0.0,2.0,1.374,0.0,0.0,97.22,3,Box-to-Box / All-rounder,,,,,,,
914,Leo Skiri Ostigard,DEF,Norway,Norway,4,131,1.0,0.687,0.0,0.0,3.0,2.061,1.0,0.687,84.0,57.71,69.0,47.405,0.0,0.0,4.0,2.748,1.0,0.687,6.0,4.122,2.0,1.374,7.0,4.809,5.0,3.435,5.0,3.435,1.0,0.687,2.0,1.374,1.0,0.687,0.0,0.0,82.14,1,Ball Progressor,,,,,,,
219,Raphael Raphinha,FWD,Brazil,Brazil,2,130,0.0,0.0,0.0,0.0,3.0,2.077,2.0,1.385,44.0,30.462,30.0,20.769,10.0,6.923,6.0,4.154,0.0,0.0,0.0,0.0,3.0,2.077,1.0,0.692,2.0,1.385,2.0,1.385,6.0,4.154,1.0,0.692,2.0,1.385,2.0,1.385,68.18,2,Playmaker / Chance Creator,,,,,,,
582,Erik Benjamin Nygren,MID,Sweden,Sweden,4,130,0.0,0.0,0.0,0.0,1.0,0.692,0.0,0.0,50.0,34.615,46.0,31.846,6.0,4.154,3.0,2.077,2.0,1.385,0.0,0.0,2.0,1.385,2.0,1.385,2.0,1.385,2.0,1.385,2.0,1.385,3.0,2.077,0.0,0.0,0.0,0.0,92.0,3,Box-to-Box / All-rounder,,,,,,,
901,Jasim Elaibi Ali Jasim,FWD,Iraq,Iraq,2,130,0.0,0.0,0.0,0.0,4.0,2.769,1.0,0.692,36.0,24.923,29.0,20.077,5.0,3.462,6.0,4.154,1.0,0.692,3.0,2.077,2.0,1.385,3.0,2.077,0.0,0.0,0.0,0.0,3.0,2.077,1.0,0.692,0.0,0.0,0.0,0.0,80.56,3,Box-to-Box / All-rounder,,,,,,,
895,Ihab Ahmed Ahmed,FWD,Iraq,Iraq,3,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.077,13.0,9.0,1.0,0.692,4.0,2.769,0.0,0.0,1.0,0.692,1.0,0.692,1.0,0.692,1.0,0.692,1.0,0.692,0.0,0.0,0.0,0.0,1.0,0.692,0.0,0.0,81.25,3,Box-to-Box / All-rounder,,,,,,,
179,Omer Assim Madibo,MID,Qatar,Qatar,2,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.023,27.0,18.837,0.0,0.0,5.0,3.488,0.0,0.0,6.0,4.186,9.0,6.279,6.0,4.186,0.0,0.0,0.0,0.0,2.0,1.395,2.0,1.395,1.0,0.698,0.0,0.0,81.82,3,Box-to-Box / All-rounder,,,,,,,
1218,Kamal Deen Sulemana,FWD,Ghana,Ghana,2,129,0.0,0.0,0.0,0.0,1.0,0.698,0.0,0.0,31.0,21.628,27.0,18.837,4.0,2.791,5.0,3.488,1.0,0.698,1.0,0.698,1.0,0.698,4.0,2.791,0.0,0.0,0.0,0.0,11.0,7.674,2.0,1.395,1.0,0.698,1.0,0.698,87.1,2,Playmaker / Chance Creator,,,,,,,
127,Niko Kristian Sigur,DEF,Canada,Canada,3,129,0.0,0.0,0.0,0.0,1.0,0.698,0.0,0.0,64.0,44.651,52.0,36.279,4.0,2.791,3.0,2.093,2.0,1.395,4.0,2.791,3.0,2.093,5.0,3.488,2.0,1.395,2.0,1.395,1.0,0.698,5.0,3.488,1.0,0.698,0.0,0.0,81.25,3,Box-to-Box / All-rounder,,,,,,,
550,Kou Itakura,DEF,Japan,Japan,2,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,76.744,107.0,74.651,0.0,0.0,1.0,0.698,1.0,0.698,13.0,9.07,0.0,0.0,8.0,5.581,6.0,4.186,6.0,4.186,0.0,0.0,1.0,0.698,0.0,0.0,0.0,0.0,97.27,1,Ball Progressor,,,,,,,
1215,Inaki Williams,FWD,Ghana,Ghana,2,128,0.0,0.0,0.0,0.0,3.0,2.109,0.0,0.0,23.0,16.172,15.0,10.547,4.0,2.812,2.0,1.406,1.0,0.703,0.0,0.0,1.0,0.703,1.0,0.703,0.0,0.0,0.0,0.0,2.0,1.406,2.0,1.406,1.0,0.703,1.0,0.703,65.22,3,Box-to-Box / All-rounder,,,,,,,
170,Elamin Homam,DEF,Qatar,Qatar,2,127,0.0,0.0,0.0,0.0,1.0,0.709,0.0,0.0,33.0,23.386,25.0,17.717,3.0,2.126,5.0,3.543,1.0,0.709,5.0,3.543,7.0,4.961,4.0,2.835,1.0,0.709,1.0,0.709,1.0,0.709,4.0,2.835,0.0,0.0,0.0,0.0,75.76,3,Box-to-Box / All-rounder,,,,,,,
662,Yousry Fouad Haissem Hassan,FWD,Egypt,Egypt,2,127,0.0,0.0,1.0,0.709,1.0,0.709,0.0,0.0,41.0,29.055,35.0,24.803,9.0,6.378,3.0,2.126,0.0,0.0,1.0,0.709,1.0,0.709,2.0,1.417,1.0,0.709,1.0,0.709,18.0,12.756,2.0,1.417,2.0,1.417,0.0,0.0,85.37,2,Playmaker / Chance Creator,,,,,,,
387,Nishan Matthew Velupillay,FWD,Australia,Australia,2,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.64,6.0,4.32,0.0,0.0,4.0,2.88,1.0,0.72,0.0,0.0,2.0,1.44,2.0,1.44,1.0,0.72,1.0,0.72,3.0,2.16,1.0,0.72,0.0,0.0,0.0,0.0,50.0,3,Box-to-Box / All-rounder,,,,,,,
834,Malo Arthur Gusto,DEF,France,France,5,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,54.72,69.0,49.68,3.0,2.16,14.0,10.08,2.0,1.44,3.0,2.16,6.0,4.32,6.0,4.32,1.0,0.72,0.0,0.0,2.0,1.44,4.0,2.88,2.0,1.44,0.0,0.0,90.79,3,Box-to-Box / All-rounder,,,,,,,
1101,Odiljon Xamrobekov,MID,Uzbekistan,Uzbekistan,2,125,0.0,0.0,0.0,0.0,1.0,0.72,0.0,0.0,43.0,30.96,38.0,27.36,0.0,0.0,2.0,1.44,1.0,0.72,0.0,0.0,1.0,0.72,2.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72,1.0,0.72,0.0,0.0,88.37,3,Box-to-Box / All-rounder,,,,,,,
1111,Azizjon Ganiev,MID,Uzbekistan,Uzbekistan,2,125,0.0,0.0,0.0,0.0,1.0,0.72,0.0,0.0,59.0,42.48,48.0,34.56,6.0,4.32,11.0,7.92,0.0,0.0,1.0,0.72,1.0,0.72,5.0,3.6,0.0,0.0,0.0,0.0,2.0,1.44,2.0,1.44,1.0,0.72,0.0,0.0,81.36,3,Box-to-Box / All-rounder,,,,,,,
95,Lukáš Provod,MID,Czechia,Czechia,3,124,0.0,0.0,0.0,0.0,1.0,0.726,0.0,0.0,48.0,34.839,37.0,26.855,2.0,1.452,6.0,4.355,0.0,0.0,4.0,2.903,2.0,1.452,4.0,2.903,3.0,2.177,2.0,1.452,4.0,2.903,2.0,1.452,1.0,0.726,1.0,0.726,77.08,3,Box-to-Box / All-rounder,,,,,,,
1138,Juan Fernando Quintero,MID,Colombia,Colombia,4,124,0.0,0.0,1.0,0.726,4.0,2.903,0.0,0.0,89.0,64.597,74.0,53.71,12.0,8.71,0.0,0.0,1.0,0.726,0.0,0.0,0.0,0.0,1.0,0.726,1.0,0.726,1.0,0.726,1.0,0.726,0.0,0.0,1.0,0.726,0.0,0.0,83.15,2,Playmaker / Chance Creator,,,,,,,
309,Mc,MID,Scotland,Scotland,3,123,0.0,0.0,0.0,0.0,1.0,0.732,0.0,0.0,63.0,46.098,56.0,40.976,2.0,1.463,9.0,6.585,1.0,0.732,3.0,2.195,4.0,2.927,3.0,2.195,1.0,0.732,0.0,0.0,7.0,5.122,1.0,0.732,1.0,0.732,0.0,0.0,88.89,3,Box-to-Box / All-rounder,,,,,,,
505,Kevin Jose Rodriguez,FWD,Ecuador,Ecuador,4,123,0.0,0.0,0.0,0.0,6.0,4.39,1.0,0.732,27.0,19.756,23.0,16.829,1.0,0.732,1.0,0.732,0.0,0.0,1.0,0.732,3.0,2.195,3.0,2.195,8.0,5.854,7.0,5.122,4.0,2.927,3.0,2.195,2.0,1.463,0.0,0.0,85.19,0,Finisher / Goal Scorer,,,,,,,
276,Lenny Alvin Pico Joseph,FWD,Haiti,Haiti,3,122,0.0,0.0,0.0,0.0,2.0,1.475,0.0,0.0,20.0,14.754,13.0,9.59,0.0,0.0,3.0,2.213,0.0,0.0,0.0,0.0,2.0,1.475,1.0,0.738,5.0,3.689,2.0,1.475,12.0,8.852,6.0,4.426,1.0,0.738,0.0,0.0,65.0,0,Finisher / Goal Scorer,,,,,,,
