player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,PC1,PC2,PC3,PC4
460,Armando Maria Obispo,DEF,Curaçao,Curaçao,3,271,0,0.0,0,0.0,0,0.0,0,0.0,97,32.214,87,28.893,0,0.0,5,1.661,9,2.989,13,4.317,14,4.649,20,6.642,6,1.993,5,1.661,2,0.664,1,0.332,0,0.0,1,0.332,89.69,2.9152285294754563,0.3820208119467352,0.7065798504000482,0.508717944748349
452,Leandro Jones Johan Bacuna,MID,Curaçao,Curaçao,3,271,0,0.0,0,0.0,6,1.993,1,0.332,125,41.513,108,35.867,4,1.328,11,3.653,4,1.328,9,2.989,3,0.996,14,4.649,4,1.328,4,1.328,11,3.653,3,0.996,3,0.996,0,0.0,86.4,0.35762466682535027,0.520273539847657,-0.49259141698193437,-0.0630721217480928
486,Ibrahim Sangare,MID,Côte d'Ivoire,Côte d'Ivoire,4,271,0,0.0,0,0.0,1,0.332,0,0.0,190,63.1,172,57.122,1,0.332,24,7.97,2,0.664,9,2.989,13,4.317,17,5.646,5,1.661,5,1.661,5,1.661,2,0.664,4,1.328,0,0.0,90.53,2.591830303246083,1.337368402590924,-1.323916872204152,0.9696582197882246
682,Saeid Ezatolahi,MID,IR Iran,IR Iran,3,271,0,0.0,0,0.0,6,1.993,2,0.664,99,32.878,78,25.904,0,0.0,14,4.649,4,1.328,12,3.985,14,4.649,27,8.967,11,3.653,11,3.653,4,1.328,7,2.325,4,1.328,0,0.0,78.79,1.782374613288484,3.4016874274898505,1.2641633506836232,1.748380989833818
713,Elijah Henry Just,MID,New Zealand,New Zealand,3,271,3,0.996,0,0.0,7,2.325,5,1.661,99,32.878,85,28.229,1,0.332,10,3.321,1,0.332,3,0.996,8,2.657,6,1.993,1,0.332,1,0.332,15,4.982,3,0.996,2,0.664,0,0.0,85.86,-2.997213279738179,1.1404610233215715,-0.595380173633009,-0.9470477056642052
985,Luca Zinedine Zidane,GK,Algeria,Algeria,3,271,0,0.0,0,0.0,0,0.0,0,0.0,104,34.539,91,30.221,0,0.0,0,0.0,1,0.332,0,0.0,0,0.0,15,4.982,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.5,0.43851210647349353,-3.350563831192958,0.552564591190122,-1.0702833706300445
535,Micky Van De Ven,DEF,Netherlands,Netherlands,3,270,0,0.0,0,0.0,3,1.0,1,0.333,117,39.0,105,35.0,3,1.0,9,3.0,2,0.667,7,2.333,6,2.0,8,2.667,4,1.333,4,1.333,4,1.333,5,1.667,1,0.333,0,0.0,89.74,0.3975498690000177,-0.09952071891082859,0.24809588798124518,0.43768492814544946
768,Deroy Deroy Duarte,MID,Cabo Verde,Cabo Verde,4,270,1,0.333,0,0.0,3,1.0,2,0.667,101,33.667,87,29.0,1,0.333,14,4.667,1,0.333,8,2.667,10,3.333,8,2.667,5,1.667,5,1.667,0,0.0,4,1.333,1,0.333,0,0.0,86.14,0.0382285470749725,0.6504905781561343,0.7325527467516056,0.7028722595883692
270,Jean Ricner Bellegarde,MID,Haiti,Haiti,3,269,0,0.0,0,0.0,6,2.007,0,0.0,130,43.494,112,37.472,12,4.015,10,3.346,1,0.335,3,1.004,7,2.342,10,3.346,1,0.335,1,0.335,9,3.011,4,1.338,5,1.673,0,0.0,86.15,-0.5688116926071822,-0.09539300751819821,-1.7356791463018988,0.6687854328166802
969,Riyad Karim Mahrez,FWD,Algeria,Algeria,4,269,2,0.669,2,0.669,6,2.007,3,1.004,147,49.182,127,42.491,9,3.011,12,4.015,1,0.335,2,0.669,6,2.007,4,1.338,1,0.335,1,0.335,6,2.007,1,0.335,7,2.342,1,0.335,86.39,-2.9461104175103885,1.20127905984047,-2.2118867656293997,-1.9141948436282443
1035,Mahmoud Ahmed Nizar Alrashdan,MID,Jordan,Jordan,3,269,1,0.335,0,0.0,2,0.669,1,0.335,80,26.766,62,20.743,0,0.0,20,6.691,4,1.338,6,2.007,11,3.68,13,4.349,4,1.338,4,1.338,10,3.346,5,1.673,4,1.338,0,0.0,77.5,0.22447252016980432,1.293734651700947,-0.5031097552165451,2.164555142680091
134,Tarik Muharemovic,DEF,Bosnia and Herzegovina,Bosnia and Herzegovina,3,268,0,0.0,0,0.0,1,0.336,0,0.0,153,51.381,132,44.328,0,0.0,6,2.015,4,1.343,38,12.761,12,4.03,24,8.06,13,4.366,13,4.366,2,0.672,5,1.679,2,0.672,0,0.0,86.27,4.62629743903445,3.062803907427269,2.305072512922411,0.3009613542462993
7,Luis Francisco Romo,MID,Mexico,Mexico,4,268,1,0.336,1,0.336,3,1.007,1,0.336,106,35.597,93,31.231,2,0.672,10,3.358,1,0.336,5,1.679,6,2.015,8,2.687,4,1.343,3,1.007,0,0.0,1,0.336,3,1.007,0,0.0,87.74,-0.5662211959460561,-0.3157470227669174,0.009022312110310893,-0.6334834901680456
1017,Mousa Musallam Abdallah Nasib,DEF,Jordan,Jordan,3,266,0,0.0,0,0.0,0,0.0,0,0.0,97,32.82,70,23.684,0,0.0,9,3.045,3,1.015,19,6.429,12,4.06,23,7.782,7,2.368,5,1.692,1,0.338,1,0.338,1,0.338,0,0.0,72.16,2.823390097961902,0.11541255746804122,1.144108291373986,0.9342395504782273
1037,Manel Farhan Ehsan Haddad,DEF,Jordan,Jordan,3,266,0,0.0,1,0.338,1,0.338,0,0.0,73,24.699,54,18.271,7,2.368,10,3.383,2,0.677,6,2.03,13,4.398,9,3.045,1,0.338,1,0.338,4,1.353,3,1.015,1,0.338,0,0.0,73.97,0.11708001561676752,-0.7944319275000543,-0.8874440022167154,1.4700886636439516
277,Danley Jean Jacques,MID,Haiti,Haiti,3,265,0,0.0,0,0.0,0,0.0,0,0.0,116,39.396,102,34.642,2,0.679,16,5.434,0,0.0,10,3.396,9,3.057,14,4.755,3,1.019,3,1.019,4,1.358,5,1.698,3,1.019,0,0.0,87.93,1.2527602842112802,-0.07554838409790389,-0.31255229842414417,1.7153702804826019
991,Kevin Danso,DEF,Austria,Austria,4,265,0,0.0,0,0.0,1,0.34,0,0.0,164,55.698,147,49.925,1,0.34,8,2.717,1,0.34,15,5.094,9,3.057,9,3.057,8,2.717,8,2.717,6,2.038,1,0.34,2,0.679,0,0.0,89.63,2.0049509658096336,0.5755918439925161,0.7967806071554852,-0.46661660908742325
58,Inbeom Hwang,MID,Korea Republic,South Korea,3,264,1,0.341,1,0.341,4,1.364,2,0.682,218,74.318,193,65.795,3,1.023,6,2.045,3,1.023,4,1.364,5,1.705,9,3.068,3,1.023,3,1.023,3,1.023,1,0.341,1,0.341,0,0.0,88.53,0.4749209277151341,0.4294792275068071,-1.2469822265639652,-3.0176149965085974
685,Mehdi Taremi,FWD,IR Iran,IR Iran,3,264,0,0.0,0,0.0,5,1.705,2,0.682,71,24.205,58,19.773,2,0.682,6,2.045,2,0.682,4,1.364,1,0.341,4,1.364,14,4.773,14,4.773,11,3.75,3,1.023,5,1.705,2,0.682,81.69,-1.5519936437940933,1.9864021718338882,3.1224660689969825,-0.05512805353176846
381,Nestory Irankunda,FWD,Australia,Australia,4,263,1,0.342,0,0.0,6,2.053,2,0.684,44,15.057,32,10.951,1,0.342,1,0.342,1,0.342,2,0.684,2,0.684,4,1.369,10,3.422,10,3.422,8,2.738,4,1.369,5,1.711,0,0.0,72.73,-2.2339165235496967,0.9029657266779214,2.5588035031909104,-0.10626741367249173
1204,Kwasi Sibo,MID,Ghana,Ghana,4,263,0,0.0,0,0.0,0,0.0,0,0.0,93,31.825,88,30.114,0,0.0,8,2.738,0,0.0,5,1.711,4,1.369,4,1.369,3,1.027,3,1.027,2,0.684,7,2.395,1,0.342,0,0.0,94.62,0.14144341092169763,-1.160799677654669,0.7576702223808345,1.1504631308374926
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FWD,Canada,Canada,5,262,0,0.0,0,0.0,8,2.748,4,1.374,41,14.084,27,9.275,4,1.374,11,3.779,2,0.687,0,0.0,2,0.687,8,2.748,15,5.153,14,4.809,7,2.405,5,1.718,5,1.718,1,0.344,65.85,-2.219664305352508,2.9694858952847003,3.0612333160985377,0.7176275817904132
418,Antonio Ruediger,DEF,Germany,Germany,4,262,0,0.0,0,0.0,1,0.344,0,0.0,246,84.504,230,79.008,1,0.344,4,1.374,5,1.718,11,3.779,6,2.061,18,6.183,9,3.092,8,2.748,1,0.344,1,0.344,0,0.0,0,0.0,93.5,3.937037866754952,0.9663128968988419,0.2589922986340948,-2.6397447082616914
712,Sarpreet Singh,MID,New Zealand,New Zealand,3,262,0,0.0,0,0.0,4,1.374,2,0.687,76,26.107,58,19.924,7,2.405,2,0.687,1,0.344,3,1.031,8,2.748,5,1.718,4,1.374,3,1.031,4,1.374,2,0.687,2,0.687,0,0.0,76.32,-1.069719174891693,-0.7284966723382482,0.5373686143175594,0.17207314997540762
931,Andreas Rædergård Schjelderup,MID,Norway,Norway,6,262,1,0.344,2,0.687,3,1.031,2,0.687,104,35.725,89,30.573,7,2.405,13,4.466,2,0.687,3,1.031,4,1.374,9,3.092,1,0.344,1,0.344,15,5.153,2,0.687,3,1.031,0,0.0,85.58,-1.8081303449704893,0.27307853465280374,-2.110912333674265,-0.723826171426476
340,Victor Gustavo Velazquez,DEF,Paraguay,Paraguay,5,261,0,0.0,0,0.0,0,0.0,0,0.0,80,27.586,57,19.655,4,1.379,5,1.724,3,1.034,18,6.207,5,1.724,10,3.448,7,2.414,7,2.414,1,0.345,2,0.69,0,0.0,0,0.0,71.25,1.5631986514543088,-0.4262980040090567,1.86153096585937,0.40930624478384725
293,Mc,MID,Scotland,Scotland,3,261,1,0.345,0,0.0,3,1.034,1,0.345,55,18.966,47,16.207,9,3.103,4,1.379,0,0.0,1,0.345,3,1.034,4,1.379,2,0.69,2,0.69,11,3.793,2,0.69,11,3.793,0,0.0,85.45,-2.8417347245163445,-0.5520030734578562,-0.6385816673474738,0.5836527776385793
1080,Noah Junior Sadiki,MID,Congo DR,Congo DR,4,261,0,0.0,0,0.0,0,0.0,0,0.0,116,40.0,103,35.517,1,0.345,17,5.862,1,0.345,5,1.724,11,3.793,10,3.448,0,0.0,0,0.0,10,3.448,2,0.69,3,1.034,0,0.0,88.79,0.7680300491822785,-0.7939278685525418,-1.5077241758120117,1.6012446277348567
31,Thalente Wandile Mbatha,MID,South Africa,South Africa,4,260,0,0.0,0,0.0,4,1.385,1,0.346,97,33.577,82,28.385,4,1.385,11,3.808,3,1.038,8,2.769,10,3.462,12,4.154,5,1.731,3,1.038,3,1.038,4,1.385,0,0.0,0,0.0,84.54,0.8337614679487294,0.3597050091400539,0.144290148559618,0.9999895327825096
33,Oswin Reagan Appollis,FWD,South Africa,South Africa,4,260,0,0.0,0,0.0,4,1.385,1,0.346,99,34.269,82,28.385,7,2.423,7,2.423,1,0.346,0,0.0,6,2.077,6,2.077,1,0.346,1,0.346,10,3.462,1,0.346,2,0.692,0,0.0,82.83,-0.9812288419780099,-1.2222878028858855,-0.7968781561080557,0.12379373872115582
1233,Edgar Yoel Barcenas,MID,Panama,Panama,3,260,0,0.0,0,0.0,2,0.692,0,0.0,109,37.731,96,33.231,5,1.731,5,1.731,3,1.038,4,1.385,2,0.692,12,4.154,7,2.423,7,2.423,8,2.769,3,1.038,3,1.038,0,0.0,88.07,0.5298084868578357,0.000659666746086085,0.7138381943396418,-0.16005239649768618
1097,Rustamjon Ashurmatov,DEF,Uzbekistan,Uzbekistan,3,260,0,0.0,0,0.0,0,0.0,0,0.0,123,42.577,101,34.962,0,0.0,5,1.731,3,1.038,27,9.346,13,4.5,15,5.192,9,3.115,9,3.115,0,0.0,1,0.346,0,0.0,0,0.0,82.11,3.450981313706089,0.9193249435248481,1.9736098251521261,0.1706626355062493
164,Junior Edmilson,FWD,Qatar,Qatar,3,259,0,0.0,1,0.347,3,1.042,2,0.695,41,14.247,33,11.467,4,1.39,5,1.737,1,0.347,4,1.39,3,1.042,8,2.78,1,0.347,1,0.347,5,1.737,4,1.39,2,0.695,1,0.347,80.49,-1.8998905767419456,-1.1298235711575766,0.2628918520696346,0.43700532814096726
74,Youngwoo Seol,DEF,Korea Republic,South Korea,3,257,0,0.0,0,0.0,2,0.7,0,0.0,123,43.074,113,39.572,11,3.852,5,1.751,2,0.7,6,2.101,3,1.051,7,2.451,1,0.35,1,0.35,3,1.051,1,0.35,2,0.7,4,1.401,91.87,-0.7381935771690118,-1.101580530754188,-0.032190041815416306,-0.588560152487157
826,Maximiliano Javier Araujo,MID,Uruguay,Uruguay,3,256,2,0.703,0,0.0,4,1.406,3,1.055,57,20.039,50,17.578,18,6.328,4,1.406,2,0.703,1,0.352,3,1.055,7,2.461,1,0.352,1,0.352,14,4.922,2,0.703,7,2.461,6,2.109,87.72,-4.8815679002637244,0.9012753228090528,-0.22705487540850833,-0.38042679627435855
449,Juninho Gracielo Bacuna,MID,Curaçao,Curaçao,3,255,0,0.0,0,0.0,5,1.765,1,0.353,75,26.471,60,21.176,5,1.765,17,6.0,2,0.706,2,0.706,17,6.0,10,3.529,3,1.059,3,1.059,20,7.059,6,2.118,3,1.059,0,0.0,80.0,-0.5052676539027664,1.6620374765629689,-1.5669642005413724,3.1353953166267785
708,Joe Zen Robert Bell,MID,New Zealand,New Zealand,3,255,0,0.0,0,0.0,1,0.353,0,0.0,143,50.471,120,42.353,0,0.0,7,2.471,3,1.059,10,3.529,4,1.412,12,4.235,5,1.765,4,1.412,2,0.706,3,1.059,0,0.0,0,0.0,83.92,1.8848539427960043,-0.48163750307612113,0.5600547276676647,-0.4338100409460349
900,Fouad Aboud Amir Alammari,MID,Iraq,Iraq,3,254,0,0.0,1,0.354,0,0.0,0,0.0,125,44.291,99,35.079,7,2.48,9,3.189,3,1.063,7,2.48,10,3.543,16,5.669,2,0.709,2,0.709,1,0.354,3,1.063,0,0.0,0,0.0,79.2,1.549450444928208,-0.41011246959338454,-1.0053206209476908,0.2803841740143335
557,Daizen Maeda,MID,Japan,Japan,3,253,1,0.356,0,0.0,2,0.711,1,0.356,30,10.672,28,9.96,3,1.067,10,3.557,1,0.356,7,2.49,5,1.779,4,1.423,2,0.711,2,0.711,7,2.49,2,0.711,1,0.356,1,0.356,93.33,-1.520124514772708,-0.9700076161630228,0.8216208656468972,1.0615262263759402
866,Lamine Camara,MID,Senegal,Senegal,4,253,0,0.0,1,0.356,3,1.067,0,0.0,131,46.601,117,41.621,8,2.846,7,2.49,0,0.0,10,3.557,6,2.134,11,3.913,4,1.423,3,1.067,7,2.49,5,1.779,3,1.067,0,0.0,89.31,0.2236856593087718,0.31777089605526615,-0.8506329214811857,0.00304031177854559
544,Crysencio Jilbert Sylverio Cir Summerville,FWD,Netherlands,Netherlands,4,252,2,0.714,2,0.714,2,0.714,2,0.714,67,23.929,56,20.0,8,2.857,8,2.857,1,0.357,0,0.0,6,2.143,5,1.786,2,0.714,2,0.714,13,4.643,2,0.714,5,1.786,1,0.357,83.58,-3.341465114974864,0.5531152873051869,-1.2941416937535675,-0.6769437668243239
618,Yan Valery,DEF,Tunisia,Tunisia,3,252,0,0.0,0,0.0,0,0.0,0,0.0,80,28.571,54,19.286,7,2.5,9,3.214,0,0.0,10,3.571,5,1.786,9,3.214,5,1.786,4,1.429,4,1.429,4,1.429,0,0.0,1,0.357,67.5,0.2611090681638417,-0.7042336476607274,1.0864381317515077,1.2264847469050646
615,Ellyes Joris Skhiri,MID,Tunisia,Tunisia,3,252,0,0.0,0,0.0,0,0.0,0,0.0,109,38.929,99,35.357,0,0.0,7,2.5,4,1.429,12,4.286,9,3.214,12,4.286,2,0.714,2,0.714,2,0.714,0,0.0,1,0.357,0,0.0,90.83,1.9958826077601157,-1.0336772917468366,-0.05678138247988625,0.11302827780617937
971,Amine Ferid Gouiri,FWD,Algeria,Algeria,4,252,1,0.357,0,0.0,3,1.071,2,0.714,58,20.714,51,18.214,1,0.357,5,1.786,0,0.0,1,0.357,0,0.0,2,0.714,1,0.357,1,0.357,2,0.714,1,0.357,1,0.357,0,0.0,87.93,-2.0218154228235945,-2.037310385668336,0.8976330899815161,-0.635072007055927
858,Maxence Guy Lacroix,DEF,France,France,3,252,0,0.0,0,0.0,0,0.0,0,0.0,130,46.429,125,44.643,0,0.0,8,2.857,2,0.714,6,2.143,10,3.571,18,6.429,9,3.214,9,3.214,4,1.429,5,1.786,0,0.0,1,0.357,96.15,2.23369316157481,1.1793330951580505,1.5015466479604842,0.5133238180760478
56,Minjae Kim,DEF,Korea Republic,South Korea,3,251,0,0.0,0,0.0,1,0.359,1,0.359,226,81.036,221,79.243,0,0.0,3,1.076,5,1.793,11,3.944,6,2.151,20,7.171,8,2.869,8,2.869,3,1.076,2,0.717,1,0.359,0,0.0,97.79,3.719360699604945,1.4192635680957166,0.1717652725400766,-2.5391316673530397
60,Seungho Paik,MID,Korea Republic,South Korea,3,251,0,0.0,0,0.0,0,0.0,0,0.0,152,54.502,135,48.406,1,0.359,3,1.076,0,0.0,9,3.227,3,1.076,6,2.151,3,1.076,3,1.076,1,0.359,1,0.359,2,0.717,0,0.0,88.82,1.0600124814154628,-1.5641819685446083,0.3989150667448836,-1.1521978365159309
940,Gonzalo Ariel Montiel,DEF,Argentina,Argentina,6,250,0,0.0,0,0.0,1,0.36,0,0.0,100,36.0,81,29.16,5,1.8,7,2.52,3,1.08,6,2.16,8,2.88,9,3.24,2,0.72,0,0.0,0,0.0,4,1.44,2,0.72,0,0.0,81.0,0.7916186457955329,-0.9342131956058808,-0.48089839277741203,0.9629743073650775
684,Mohammad Mohebbi,MID,IR Iran,IR Iran,3,249,1,0.361,0,0.0,2,0.723,1,0.361,69,24.94,49,17.711,1,0.361,8,2.892,1,0.361,6,2.169,6,2.169,9,3.253,13,4.699,13,4.699,3,1.084,1,0.361,1,0.361,0,0.0,71.01,0.1878128711391276,1.3230673715847292,3.294258549011444,-0.01591439987980323
1099,Otabek Shukurov,MID,Uzbekistan,Uzbekistan,3,249,0,0.0,0,0.0,2,0.723,0,0.0,117,42.289,103,37.229,1,0.361,12,4.337,1,0.361,7,2.53,8,2.892,9,3.253,4,1.446,4,1.446,8,2.892,2,0.723,5,1.807,0,0.0,88.03,0.6163777245514505,0.16103353481613378,-0.3984731384222972,0.8427657886651317
463,Tahith Jose Girigorio Djorkaef Chong,MID,Curaçao,Curaçao,3,247,0,0.0,0,0.0,4,1.457,2,0.729,61,22.227,51,18.583,0,0.0,5,1.822,4,1.457,0,0.0,2,0.729,9,3.279,3,1.093,2,0.729,20,7.287,3,1.093,13,4.737,0,0.0,83.61,-2.228936870457958,0.5854127626184602,-1.1973418052279883,0.869537695063328
790,Mohammed Salem Aldawsari,FWD,Saudi Arabia,Saudi Arabia,3,247,0,0.0,0,0.0,3,1.093,0,0.0,81,29.514,58,21.134,2,0.729,13,4.737,1,0.364,1,0.364,2,0.729,4,1.457,0,0.0,0,0.0,9,3.279,3,1.093,4,1.457,1,0.364,71.6,-1.333267388478609,-1.2932039727563676,-0.6650210707387934,1.2304680423549896
1012,Paul Wanner,MID,Austria,Austria,4,247,0,0.0,0,0.0,1,0.364,0,0.0,80,29.15,68,24.777,1,0.364,10,3.644,4,1.457,1,0.364,7,2.551,11,4.008,5,1.822,4,1.457,15,5.466,4,1.457,2,0.729,0,0.0,85.0,0.456984899040318,0.14047906921455558,-0.19750553241127244,1.4243253166573309
784,Ali Abdulelah Alamri,DEF,Saudi Arabia,Saudi Arabia,3,246,1,0.366,0,0.0,4,1.463,2,0.732,99,36.22,81,29.634,1,0.366,4,1.463,2,0.732,15,5.488,7,2.561,15,5.488,3,1.098,3,1.098,1,0.366,1,0.366,0,0.0,0,0.0,81.82,0.6511948443459141,-0.04717029072501481,0.8490606934053748,-0.8943749222998343
789,Tariq Feras,FWD,Saudi Arabia,Saudi Arabia,3,246,0,0.0,0,0.0,0,0.0,0,0.0,51,18.659,32,11.707,0,0.0,5,1.829,0,0.0,2,0.732,7,2.561,2,0.732,9,3.293,7,2.561,2,0.732,2,0.732,3,1.098,0,0.0,62.75,-0.3306132672471038,-0.7031526286773787,2.324586784685147,1.1723043543296217
955,Nicolas Hernan Gonzalo Otamendi,DEF,Argentina,Argentina,6,246,0,0.0,0,0.0,1,0.366,0,0.0,180,65.854,172,62.927,0,0.0,6,2.195,2,0.732,17,6.22,5,1.829,17,6.22,13,4.756,12,4.39,5,1.829,4,1.463,4,1.463,1,0.366,95.56,2.903523080609229,2.605987293019211,1.8905026724177407,-0.9857260088466084
1072,Ngal’ayel Mukau,MID,Congo DR,Congo DR,4,246,0,0.0,0,0.0,1,0.366,0,0.0,69,25.244,60,21.951,0,0.0,7,2.561,4,1.463,6,2.195,4,1.463,9,3.293,0,0.0,0,0.0,4,1.463,3,1.098,4,1.463,1,0.366,86.96,0.022023705246930946,-1.308012429779241,-0.22151062238603697,0.9799828378084413
4,Edson Omar Alvarez,DEF,Mexico,Mexico,4,245,0,0.0,0,0.0,2,0.735,0,0.0,153,56.204,138,50.694,2,0.735,15,5.51,1,0.367,14,5.143,2,0.735,11,4.041,5,1.837,5,1.837,2,0.735,5,1.837,2,0.735,0,0.0,90.2,1.7781870741185135,0.6333279102171555,0.08366995545449867,0.2333764535037303
144,Ivan Sunjic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,4,245,0,0.0,0,0.0,1,0.367,1,0.367,102,37.469,88,32.327,1,0.367,11,4.041,0,0.0,3,1.102,3,1.102,4,1.469,2,0.735,2,0.735,1,0.367,7,2.571,0,0.0,0,0.0,86.27,-0.110311975998216,-0.8973255603923844,0.32098355715793603,1.0266910109740142
1228,Cristian Jesus Martinez,MID,Panama,Panama,3,245,0,0.0,0,0.0,1,0.367,0,0.0,78,28.653,57,20.939,12,4.408,15,5.51,0,0.0,4,1.469,3,1.102,5,1.837,4,1.469,4,1.469,4,1.469,5,1.837,5,1.837,1,0.367,73.08,-0.9817933442764631,0.03638983614838176,-0.1568964973672281,1.9852150210497235
38,Thapelo Maseko,FWD,South Africa,South Africa,3,245,1,0.367,0,0.0,8,2.939,1,0.367,49,18.0,37,13.592,2,0.735,10,3.673,3,1.102,0,0.0,6,2.204,8,2.939,0,0.0,0,0.0,20,7.347,4,1.469,10,3.673,0,0.0,75.51,-2.8892129399310837,0.8448965284092038,-1.9030733177704455,1.5642122345562213
881,Mory Diaw,GK,Senegal,Senegal,3,245,0,0.0,0,0.0,0,0.0,0,0.0,95,34.898,64,23.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,6.98,0,0.0,0,0.0,0,0.0,0,0.0,2,0.735,0,0.0,67.37,0.3816851825300945,-3.2550926910876123,0.5288953231966763,-0.8151181018288974
136,Benjamin Tahirovic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,4,244,0,0.0,0,0.0,1,0.369,0,0.0,107,39.467,91,33.566,2,0.738,7,2.582,2,0.738,10,3.689,5,1.844,10,3.689,2,0.738,1,0.369,1,0.369,3,1.107,2,0.738,0,0.0,85.05,1.061003561920742,-1.062520610142815,-0.06909971809708572,0.3832890053933652
167,Hassan Akram,FWD,Qatar,Qatar,3,243,0,0.0,0,0.0,2,0.741,0,0.0,93,34.444,73,27.037,12,4.444,2,0.741,1,0.37,1,0.37,2,0.741,4,1.481,0,0.0,0,0.0,11,4.074,0,0.0,4,1.481,2,0.741,78.49,-1.8098399933763272,-1.8569330832847688,-0.811178473581287,-0.2998476807412915
150,Esmir Bajraktarevic,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,4,242,0,0.0,0,0.0,3,1.116,2,0.744,71,26.405,58,21.57,8,2.975,4,1.488,3,1.116,4,1.488,8,2.975,10,3.719,1,0.372,1,0.372,11,4.091,1,0.372,2,0.744,0,0.0,81.69,-0.6659379344943215,-0.6319256207287649,-0.8323545062668533,0.35221980775679607
354,Damián Josue Bobadilla,MID,Paraguay,Paraguay,4,242,0,0.0,0,0.0,0,0.0,0,0.0,32,11.901,24,8.926,1,0.372,12,4.463,2,0.744,11,4.091,8,2.975,8,2.975,0,0.0,0,0.0,0,0.0,1,0.372,1,0.372,0,0.0,75.0,0.572528287359777,-1.8785767919026461,0.24887858953159261,1.9992462125632244
161,Gaber Jassem,DEF,Qatar,Qatar,3,242,0,0.0,0,0.0,0,0.0,0,0.0,32,11.901,25,9.298,0,0.0,11,4.091,0,0.0,3,1.116,4,1.488,3,1.116,3,1.116,3,1.116,0,0.0,7,2.603,0,0.0,0,0.0,78.12,-0.4409214973466338,-1.3728299774690782,1.3988105535144555,2.4554711866950356
466,Deveron Lenny Fonville,DEF,Curaçao,Curaçao,3,242,0,0.0,0,0.0,0,0.0,0,0.0,66,24.545,55,20.455,0,0.0,8,2.975,4,1.488,6,2.231,8,2.975,9,3.347,1,0.372,1,0.372,13,4.835,2,0.744,3,1.116,0,0.0,83.33,0.44300594845819813,-0.9182744377062005,-0.7030335832993629,1.4405002625261787
869,Nicolas Jackson,FWD,Senegal,Senegal,4,242,0,0.0,0,0.0,7,2.603,3,1.116,45,16.736,36,13.388,1,0.372,7,2.603,0,0.0,2,0.744,4,1.488,4,1.488,9,3.347,9,3.347,4,1.488,2,0.744,0,0.0,5,1.86,80.0,-2.8797461099113306,1.186368991870218,3.739372481560791,-0.018953760253971632
623,Anis Slimane,MID,Tunisia,Tunisia,3,241,0,0.0,0,0.0,1,0.373,1,0.373,75,28.008,59,22.033,4,1.494,5,1.867,0,0.0,7,2.614,7,2.614,7,2.614,7,2.614,7,2.614,5,1.867,0,0.0,0,0.0,2,0.747,78.67,-0.25748398321380367,-0.31719782321816015,2.1655226835599235,0.08473066526740898
633,Romelu Lukaku,FWD,Belgium,Belgium,6,241,3,1.12,0,0.0,6,2.241,3,1.12,42,15.685,32,11.95,0,0.0,0,0.0,1,0.373,2,0.747,1,0.373,1,0.373,7,2.614,6,2.241,1,0.373,2,0.747,0,0.0,1,0.373,76.19,-3.3688108501508855,0.4090444897166762,3.0703999865212324,-1.8989429295288747
814,Federico Santiago Valverde,MID,Uruguay,Uruguay,3,241,0,0.0,1,0.373,10,3.734,2,0.747,120,44.813,98,36.598,8,2.988,7,2.614,2,0.747,2,0.747,6,2.241,6,2.241,1,0.373,1,0.373,7,2.614,1,0.373,0,0.0,0,0.0,81.67,-1.4780915669831591,0.11426794171898658,-1.4987535150895224,-1.3282353306795234
487,Nicolas Pepe,FWD,Côte d'Ivoire,Côte d'Ivoire,4,240,2,0.75,0,0.0,6,2.25,3,1.125,109,40.875,93,34.875,10,3.75,12,4.5,0,0.0,0,0.0,4,1.5,5,1.875,7,2.625,7,2.625,14,5.25,1,0.375,1,0.375,1,0.375,85.32,-2.596654917781078,1.924509074439881,0.33870088855099406,-1.205687169890447
124,Ali Ahmed,FWD,Canada,Canada,4,239,0,0.0,0,0.0,2,0.753,1,0.377,65,24.477,51,19.205,15,5.649,13,4.895,1,0.377,0,0.0,11,4.142,6,2.259,4,1.506,4,1.506,9,3.389,1,0.377,5,1.883,0,0.0,78.46,-1.0550126983799293,0.44054207883633006,-1.1185620342938598,1.904939882235756
