player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct
119,Moïse Bombito Bombito,DEF,Canada,Canada,3,201,0,0.0,0,0.0,1,0.448,1,0.448,111,49.701,96,42.985,0,0.0,2,0.896,2,0.896,5,2.239,1,0.448,6,2.687,4,1.791,4,1.791,1,0.448,2,0.896,0,0.0,0,0.0,86.49
1211,Elisha Owusu,MID,Ghana,Ghana,3,200,0,0.0,0,0.0,0,0.0,0,0.0,58,26.1,50,22.5,4,1.8,6,2.7,1,0.45,2,0.9,7,3.15,7,3.15,0,0.0,0,0.0,3,1.35,2,0.9,0,0.0,0,0.0,86.21
1170,Jarell Amorin Quansah,DEF,England,England,3,200,0,0.0,0,0.0,0,0.0,0,0.0,106,47.7,92,41.4,1,0.45,7,3.15,3,1.35,3,1.35,5,2.25,8,3.6,5,2.25,5,2.25,1,0.45,2,0.9,2,0.9,0,0.0,86.79
553,Ao Tanaka,MID,Japan,Japan,3,199,0,0.0,0,0.0,2,0.905,0,0.0,160,72.362,145,65.578,0,0.0,16,7.236,2,0.905,2,0.905,7,3.166,13,5.879,2,0.905,2,0.905,5,2.261,6,2.714,2,0.905,0,0.0,90.62
262,Carlens Jean Fedlaire Ruby Arcus,DEF,Haiti,Haiti,3,198,0,0.0,0,0.0,0,0.0,0,0.0,61,27.727,54,24.545,2,0.909,8,3.636,2,0.909,5,2.273,2,0.909,7,3.182,1,0.455,0,0.0,1,0.455,5,2.273,3,1.364,2,0.909,88.52
388,Paul Michael Junior Okon-Engstler,MID,Australia,Australia,4,198,0,0.0,1,0.455,0,0.0,0,0.0,89,40.455,77,35.0,1,0.455,11,5.0,4,1.818,9,4.091,7,3.182,15,6.818,5,2.273,5,2.273,4,1.818,3,1.364,2,0.909,0,0.0,86.52
827,Federico Sebastian Vinas,FWD,Uruguay,Uruguay,3,198,0,0.0,0,0.0,6,2.727,3,1.364,29,13.182,18,8.182,0,0.0,3,1.364,1,0.455,1,0.455,6,2.727,4,1.818,8,3.636,8,3.636,1,0.455,3,1.364,3,1.364,3,1.364,62.07
1003,Philipp Lienhart,DEF,Austria,Austria,2,198,0,0.0,0,0.0,1,0.455,0,0.0,140,63.636,128,58.182,0,0.0,3,1.364,0,0.0,13,5.909,4,1.818,3,1.364,2,0.909,2,0.909,4,1.818,0,0.0,0,0.0,0,0.0,91.43
787,Fahad Musab Aljuwayr,MID,Saudi Arabia,Saudi Arabia,3,197,0,0.0,0,0.0,0,0.0,0,0.0,79,36.091,64,29.239,7,3.198,5,2.284,1,0.457,0,0.0,1,0.457,3,1.371,0,0.0,0,0.0,4,1.827,1,0.457,1,0.457,2,0.914,81.01
1025,Burhan Shehadeh Odeh Fakhoury,FWD,Jordan,Jordan,3,197,0,0.0,0,0.0,2,0.914,1,0.457,21,9.594,17,7.766,1,0.457,4,1.827,2,0.914,0,0.0,2,0.914,4,1.827,1,0.457,1,0.457,4,1.827,2,0.914,3,1.371,1,0.457,80.95
280,Frantzdy Pierrot,FWD,Haiti,Haiti,3,195,0,0.0,0,0.0,3,1.385,1,0.462,17,7.846,13,6.0,0,0.0,0,0.0,0,0.0,4,1.846,1,0.462,1,0.462,9,4.154,8,3.692,2,0.923,5,2.308,4,1.846,2,0.923,76.47
639,Thomas Andre Meunier,DEF,Belgium,Belgium,3,195,0,0.0,1,0.462,2,0.923,1,0.462,116,53.538,98,45.231,8,3.692,6,2.769,0,0.0,15,6.923,6,2.769,17,7.846,8,3.692,8,3.692,5,2.308,9,4.154,0,0.0,0,0.0,84.48
856,Mathis Rayan Cherki,MID,France,France,7,195,0,0.0,0,0.0,1,0.462,1,0.462,104,48.0,89,41.077,3,1.385,3,1.385,1,0.462,0,0.0,2,0.923,2,0.923,0,0.0,0,0.0,6,2.769,2,0.923,2,0.923,0,0.0,85.58
864,Ismaila Pathe Ciss,MID,Senegal,Senegal,4,195,0,0.0,0,0.0,2,0.923,1,0.462,139,64.154,128,59.077,0,0.0,2,0.923,4,1.846,11,5.077,8,3.692,12,5.538,2,0.923,2,0.923,3,1.385,1,0.462,0,0.0,0,0.0,92.09
898,Aamar Iqbal Zidane,MID,Iraq,Iraq,3,195,0,0.0,0,0.0,0,0.0,0,0.0,128,59.077,118,54.462,1,0.462,9,4.154,0,0.0,1,0.462,3,1.385,1,0.462,1,0.462,0,0.0,8,3.692,1,0.462,2,0.923,0,0.0,92.19
96,Michal Sadilek,MID,Czechia,Czechia,3,194,1,0.464,0,0.0,7,3.247,3,1.392,84,38.969,69,32.01,11,5.103,6,2.784,3,1.392,1,0.464,2,0.928,6,2.784,0,0.0,0,0.0,0,0.0,0,0.0,3,1.392,0,0.0,82.14
733,Marcos Llorente,DEF,Spain,Spain,3,194,0,0.0,1,0.464,0,0.0,0,0.0,152,70.515,142,65.876,6,2.784,11,5.103,0,0.0,3,1.392,2,0.928,6,2.784,0,0.0,0,0.0,2,0.928,2,0.928,1,0.464,0,0.0,93.42
804,Saad Moteb Alharbi,DEF,Saudi Arabia,Saudi Arabia,3,194,0,0.0,0,0.0,0,0.0,0,0.0,77,35.722,57,26.443,2,0.928,1,0.464,5,2.32,9,4.175,4,1.856,9,4.175,2,0.928,2,0.928,4,1.856,0,0.0,4,1.856,0,0.0,74.03
1174,Joško Gvardiol,DEF,Croatia,Croatia,4,194,0,0.0,0,0.0,1,0.464,0,0.0,89,41.289,77,35.722,0,0.0,4,1.856,2,0.928,7,3.247,5,2.32,7,3.247,1,0.464,1,0.464,4,1.856,2,0.928,3,1.392,0,0.0,86.52
1083,Cedric Bakambu,FWD,Congo DR,Congo DR,3,193,0,0.0,0,0.0,3,1.399,0,0.0,23,10.725,16,7.461,1,0.466,3,1.399,0,0.0,1,0.466,2,0.933,2,0.933,7,3.264,7,3.264,3,1.399,2,0.933,1,0.466,4,1.865,69.57
953,Giuliano Simeone,FWD,Argentina,Argentina,3,193,0,0.0,0,0.0,1,0.466,0,0.0,82,38.238,70,32.642,6,2.798,8,3.731,1,0.466,2,0.933,6,2.798,10,4.663,4,1.865,4,1.865,4,1.865,9,4.197,1,0.466,1,0.466,85.37
93,Pavel Sulc,FWD,Czechia,Czechia,3,192,0,0.0,0,0.0,2,0.938,0,0.0,51,23.906,39,18.281,1,0.469,7,3.281,1,0.469,3,1.406,5,2.344,7,3.281,3,1.406,3,1.406,7,3.281,2,0.938,1,0.469,1,0.469,76.47
1183,Nikola Vlasic,MID,Croatia,Croatia,3,192,1,0.469,0,0.0,3,1.406,1,0.469,40,18.75,33,15.469,3,1.406,14,6.562,0,0.0,3,1.406,4,1.875,5,2.344,3,1.406,2,0.938,2,0.938,5,2.344,0,0.0,2,0.938,82.5
568,Takehiro Tomiyasu,DEF,Japan,Japan,3,191,0,0.0,0,0.0,1,0.471,0,0.0,127,59.843,109,51.361,1,0.471,4,1.885,2,0.942,13,6.126,5,2.356,13,6.126,7,3.298,7,3.298,2,0.942,5,2.356,2,0.942,0,0.0,85.83
1110,Abdulla Abdullaev,DEF,Uzbekistan,Uzbekistan,2,191,0,0.0,0,0.0,0,0.0,0,0.0,72,33.927,65,30.628,0,0.0,7,3.298,0,0.0,17,8.01,7,3.298,8,3.77,0,0.0,0,0.0,2,0.942,5,2.356,1,0.471,0,0.0,90.28
1116,Behruzjon Karimov,DEF,Uzbekistan,Uzbekistan,2,191,0,0.0,0,0.0,2,0.942,0,0.0,55,25.916,43,20.262,2,0.942,11,5.183,3,1.414,6,2.827,5,2.356,8,3.77,0,0.0,0,0.0,10,4.712,8,3.77,4,1.885,0,0.0,78.18
259,Redouane Halhal,DEF,Morocco,Morocco,2,191,0,0.0,0,0.0,0,0.0,0,0.0,119,56.073,113,53.246,0,0.0,4,1.885,2,0.942,6,2.827,1,0.471,5,2.356,9,4.241,7,3.298,3,1.414,3,1.414,5,2.356,1,0.471,94.96
281,Josue Jeremie Casimir,FWD,Haiti,Haiti,3,189,0,0.0,0,0.0,1,0.476,0,0.0,52,24.762,43,20.476,2,0.952,7,3.333,0,0.0,1,0.476,4,1.905,0,0.0,3,1.429,3,1.429,6,2.857,4,1.905,4,1.905,0,0.0,82.69
308,Nathan Kenneth Patterson,DEF,Scotland,Scotland,3,189,0,0.0,0,0.0,0,0.0,0,0.0,109,51.905,94,44.762,2,0.952,9,4.286,3,1.429,4,1.905,3,1.429,8,3.81,1,0.476,1,0.476,4,1.905,2,0.952,0,0.0,0,0.0,86.24
595,Bo Kristoffer Nordfeldt,GK,Sweden,Sweden,2,189,0,0.0,0,0.0,0,0.0,0,0.0,66,31.429,45,21.429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,4.762,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68.18
1197,Lawrence Ati Zigi,GK,Ghana,Ghana,2,189,0,0.0,0,0.0,0,0.0,0,0.0,52,24.762,39,18.571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,4.762,0,0.0,0,0.0,0,0.0,0,0.0,1,0.476,0,0.0,75.0
999,Michael Gregoritsch,FWD,Austria,Austria,3,189,0,0.0,0,0.0,1,0.476,0,0.0,29,13.81,20,9.524,0,0.0,2,0.952,0,0.0,3,1.429,6,2.857,7,3.333,8,3.81,8,3.81,0,0.0,1,0.476,1,0.476,2,0.952,68.97
579,Lucas Erik Holger Bergvall,MID,Sweden,Sweden,4,188,0,0.0,0,0.0,2,0.957,0,0.0,88,42.128,80,38.298,2,0.957,7,3.351,2,0.957,5,2.394,1,0.479,6,2.872,2,0.957,2,0.957,4,1.915,7,3.351,4,1.915,0,0.0,90.91
241,Chemsdine Talbi,MID,Morocco,Morocco,5,187,0,0.0,0,0.0,2,0.963,0,0.0,54,25.989,47,22.62,9,4.332,2,0.963,1,0.481,2,0.963,6,2.888,5,2.406,1,0.481,1,0.481,9,4.332,0,0.0,1,0.481,0,0.0,87.04
811,Manuel Ugarte,MID,Uruguay,Uruguay,3,187,0,0.0,0,0.0,3,1.444,1,0.481,136,65.455,118,56.791,0,0.0,10,4.813,4,1.925,6,2.888,5,2.406,10,4.813,1,0.481,1,0.481,3,1.444,1,0.481,0,0.0,0,0.0,86.76
278,Wilson Isidor,FWD,Haiti,Haiti,3,186,1,0.484,0,0.0,5,2.419,2,0.968,21,10.161,18,8.71,0,0.0,3,1.452,0,0.0,1,0.484,5,2.419,4,1.935,5,2.419,5,2.419,2,0.968,3,1.452,2,0.968,1,0.484,85.71
303,Ben Gannon Gannon-Doak,FWD,Scotland,Scotland,3,186,0,0.0,0,0.0,4,1.935,0,0.0,52,25.161,47,22.742,7,3.387,3,1.452,2,0.968,1,0.484,3,1.452,4,1.935,0,0.0,0,0.0,10,4.839,3,1.452,1,0.484,0,0.0,90.38
385,Cameron Robert Burgess,DEF,Australia,Australia,2,186,0,0.0,0,0.0,0,0.0,0,0.0,56,27.097,45,21.774,0,0.0,7,3.387,0,0.0,7,3.387,3,1.452,9,4.355,5,2.419,5,2.419,1,0.484,0,0.0,0,0.0,0,0.0,80.36
602,Omar Rekik,DEF,Tunisia,Tunisia,2,186,1,0.484,0,0.0,1,0.484,1,0.484,93,45.0,77,37.258,2,0.968,5,2.419,2,0.968,12,5.806,6,2.903,6,2.903,3,1.452,3,1.452,3,1.452,0,0.0,1,0.484,1,0.484,82.8
1069,Steve Nkanu Kapuadi,DEF,Congo DR,Congo DR,2,186,0,0.0,0,0.0,1,0.484,0,0.0,55,26.613,46,22.258,0,0.0,2,0.968,2,0.968,5,2.419,4,1.935,4,1.935,1,0.484,1,0.484,1,0.484,2,0.968,0,0.0,0,0.0,83.64
143,Ivan Basic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,3,185,0,0.0,1,0.486,4,1.946,0,0.0,104,50.595,96,46.703,12,5.838,6,2.919,1,0.486,2,0.973,4,1.946,4,1.946,1,0.486,1,0.486,3,1.459,2,0.973,3,1.459,0,0.0,92.31
291,Grant Campbell Hanley,DEF,Scotland,Scotland,2,185,0,0.0,0,0.0,0,0.0,0,0.0,101,49.135,94,45.73,0,0.0,1,0.486,1,0.486,8,3.892,6,2.919,10,4.865,5,2.432,5,2.432,0,0.0,1,0.486,0,0.0,1,0.486,93.07
129,Nathan-Dylan Saliba,MID,Canada,Canada,3,185,1,0.486,1,0.486,3,1.459,1,0.486,93,45.243,79,38.432,4,1.946,11,5.351,2,0.973,6,2.919,5,2.432,14,6.811,3,1.459,3,1.459,6,2.919,5,2.432,2,0.973,0,0.0,84.95
151,Stjepan Radeljic,DEF,Bosnia and Herzegovina,Bosnia and Herzegovina,2,185,0,0.0,0,0.0,1,0.486,0,0.0,153,74.432,137,66.649,0,0.0,3,1.459,3,1.459,7,3.405,5,2.432,9,4.378,1,0.486,1,0.486,1,0.486,1,0.486,3,1.459,0,0.0,89.54
431,Nico Cédric Schlotterbeck,DEF,Germany,Germany,2,184,1,0.489,0,0.0,2,0.978,2,0.978,123,60.163,110,53.804,0,0.0,8,3.913,7,3.424,7,3.424,5,2.446,11,5.38,8,3.913,8,3.913,3,1.467,2,0.978,1,0.489,0,0.0,89.43
689,Mohammadhossein Kanani,DEF,IR Iran,IR Iran,2,184,0,0.0,0,0.0,1,0.489,1,0.489,34,16.63,33,16.141,0,0.0,3,1.467,1,0.489,9,4.402,7,3.424,6,2.935,2,0.978,2,0.978,2,0.978,1,0.489,0,0.0,0,0.0,97.06
657,Ahmed Ibrahim Trezeguet,FWD,Egypt,Egypt,4,184,1,0.489,0,0.0,8,3.913,3,1.467,81,39.62,68,33.261,3,1.467,5,2.446,2,0.978,6,2.935,5,2.446,3,1.467,1,0.489,1,0.489,11,5.38,3,1.467,2,0.978,0,0.0,83.95
1219,Derrick Luckassen,DEF,Ghana,Ghana,2,184,1,0.489,0,0.0,1,0.489,1,0.489,125,61.141,109,53.315,0,0.0,3,1.467,2,0.978,8,3.913,3,1.467,8,3.913,6,2.935,6,2.935,0,0.0,1,0.489,2,0.978,0,0.0,87.2
88,Patrik Schick,FWD,Czechia,Czechia,3,183,0,0.0,0,0.0,2,0.984,1,0.492,28,13.77,24,11.803,0,0.0,4,1.967,0,0.0,1,0.492,1,0.492,2,0.984,4,1.967,4,1.967,3,1.475,1,0.492,3,1.475,0,0.0,85.71
1104,Abduvakhid Nematov,GK,Uzbekistan,Uzbekistan,2,183,0,0.0,0,0.0,0,0.0,0,0.0,56,27.541,28,13.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,4.426,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0
883,El Hadji Malick Diouf,DEF,Senegal,Senegal,3,182,0,0.0,0,0.0,0,0.0,0,0.0,89,44.011,74,36.593,9,4.451,9,4.451,3,1.484,13,6.429,5,2.473,10,4.945,4,1.978,3,1.484,1,0.495,2,0.989,0,0.0,0,0.0,83.15
393,Merih Demiral,DEF,Türkiye,Türkiye,2,181,0,0.0,0,0.0,6,2.983,2,0.994,124,61.657,119,59.171,1,0.497,4,1.989,2,0.994,17,8.453,3,1.492,14,6.961,12,5.967,11,5.47,2,0.994,2,0.994,1,0.497,3,1.492,95.97
400,Hakan Calhanoglu,MID,Türkiye,Türkiye,2,181,0,0.0,0,0.0,11,5.47,2,0.994,190,94.475,171,85.028,10,4.972,8,3.978,3,1.492,2,0.994,3,1.492,6,2.983,3,1.492,3,1.492,5,2.486,2,0.994,1,0.497,0,0.0,90.0
665,Hafez Ramadan Karim Hafez,DEF,Egypt,Egypt,3,181,0,0.0,0,0.0,1,0.497,0,0.0,113,56.188,99,49.227,2,0.994,9,4.475,4,1.989,7,3.481,2,0.994,7,3.481,3,1.492,3,1.492,3,1.492,1,0.497,2,0.994,0,0.0,87.61
893,Ibrahim Karim Ali Alhamadi,FWD,Iraq,Iraq,3,181,0,0.0,0,0.0,6,2.983,0,0.0,35,17.403,26,12.928,0,0.0,6,2.983,0,0.0,1,0.497,3,1.492,4,1.989,6,2.983,5,2.486,4,1.989,1,0.497,5,2.486,0,0.0,74.29
462,Joshua Benjamin Brenet,DEF,Curaçao,Curaçao,2,181,0,0.0,0,0.0,0,0.0,0,0.0,63,31.326,49,24.365,1,0.497,11,5.47,3,1.492,6,2.983,8,3.978,11,5.47,2,0.994,2,0.994,7,3.481,0,0.0,1,0.497,1,0.497,77.78
906,Basil Fadhil Ahmed,GK,Iraq,Iraq,2,181,0,0.0,0,0.0,0,0.0,0,0.0,71,35.304,42,20.884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,4.475,0,0.0,0,0.0,0,0.0,0,0.0,1,0.497,0,0.0,59.15
1018,Ali Mohammad Husam Abudahab,DEF,Jordan,Jordan,2,181,0,0.0,0,0.0,0,0.0,0,0.0,58,28.84,43,21.381,0,0.0,11,5.47,0,0.0,7,3.481,7,3.481,7,3.481,3,1.492,3,1.492,0,0.0,2,0.994,1,0.497,0,0.0,74.14
1224,Cesar Rodolfo Blackman,DEF,Panama,Panama,2,180,0,0.0,0,0.0,2,1.0,1,0.5,79,39.5,69,34.5,0,0.0,7,3.5,1,0.5,3,1.5,4,2.0,7,3.5,5,2.5,5,2.5,5,2.5,2,1.0,2,1.0,1,0.5,87.34
614,Aymen Dahmen,GK,Tunisia,Tunisia,2,180,0,0.0,0,0.0,0,0.0,0,0.0,48,24.0,24,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,4.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,50.0
573,Jacob Mikael Widell Zetterstrom,GK,Sweden,Sweden,2,180,0,0.0,0,0.0,0,0.0,0,0.0,73,36.5,39,19.5,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,17,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53.42
349,Mauricio Mauricio,MID,Paraguay,Paraguay,4,179,1,0.503,0,0.0,4,2.011,3,1.508,69,34.693,54,27.151,12,6.034,9,4.525,4,2.011,1,0.503,3,1.508,8,4.022,2,1.006,2,1.006,3,1.508,3,1.508,3,1.508,0,0.0,78.26
970,Houssem-Eddine Chaabane Aouar,MID,Algeria,Algeria,3,178,0,0.0,1,0.506,3,1.517,1,0.506,84,42.472,79,39.944,1,0.506,3,1.517,0,0.0,0,0.0,2,1.011,3,1.517,2,1.011,2,1.011,6,3.034,1,0.506,2,1.011,0,0.0,94.05
141,Edin Dzeko,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,3,177,0,0.0,0,0.0,3,1.525,0,0.0,48,24.407,33,16.78,2,1.017,1,0.508,0,0.0,4,2.034,1,0.508,3,1.525,4,2.034,4,2.034,2,1.017,1,0.508,2,1.017,0,0.0,68.75
397,Muhammed Kerem Akturkoglu,FWD,Türkiye,Türkiye,2,176,0,0.0,0,0.0,3,1.534,1,0.511,15,7.67,9,4.602,2,1.023,1,0.511,0,0.0,0,0.0,0,0.0,0,0.0,2,1.023,2,1.023,2,1.023,0,0.0,2,1.023,0,0.0,60.0
1057,Alexandre Rafael Leao,FWD,Portugal,Portugal,5,176,1,0.511,0,0.0,4,2.045,1,0.511,82,41.932,71,36.307,8,4.091,1,0.511,2,1.023,1,0.511,3,1.534,3,1.534,0,0.0,0,0.0,28,14.318,1,0.511,2,1.023,0,0.0,86.59
1235,Jiovany Javier Ramos,DEF,Panama,Panama,2,176,0,0.0,0,0.0,2,1.023,0,0.0,121,61.875,108,55.227,0,0.0,12,6.136,2,1.023,4,2.045,3,1.534,12,6.136,3,1.534,3,1.534,7,3.58,2,1.023,1,0.511,0,0.0,89.26
773,Dailon Dailon Livramento,FWD,Cabo Verde,Cabo Verde,3,175,0,0.0,0,0.0,1,0.514,0,0.0,19,9.771,15,7.714,3,1.543,2,1.029,0,0.0,1,0.514,0,0.0,0,0.0,9,4.629,7,3.6,3,1.543,1,0.514,1,0.514,2,1.029,78.95
769,Michael Laros Duarte,MID,Cabo Verde,Cabo Verde,4,174,0,0.0,0,0.0,3,1.552,3,1.552,41,21.207,33,17.069,2,1.034,4,2.069,1,0.517,3,1.552,3,1.552,7,3.621,1,0.517,1,0.517,10,5.172,0,0.0,2,1.034,0,0.0,80.49
976,Hicham Boudaoui,MID,Algeria,Algeria,3,174,0,0.0,0,0.0,0,0.0,0,0.0,86,44.483,83,42.931,0,0.0,11,5.69,3,1.552,3,1.552,0,0.0,5,2.586,2,1.034,2,1.034,2,1.034,4,2.069,1,0.517,0,0.0,96.51
306,Lawrence Shankland,FWD,Scotland,Scotland,2,173,0,0.0,0,0.0,4,2.081,0,0.0,34,17.688,20,10.405,0,0.0,4,2.081,0,0.0,3,1.561,0,0.0,2,1.04,8,4.162,7,3.642,0,0.0,5,2.601,3,1.561,1,0.52,58.82
596,Elliot Karl Stroud,DEF,Sweden,Sweden,4,173,0,0.0,0,0.0,1,0.52,0,0.0,49,25.491,38,19.769,6,3.121,3,1.561,0,0.0,4,2.081,3,1.561,3,1.561,1,0.52,1,0.52,6,3.121,3,1.561,1,0.52,0,0.0,77.55
185,Silvan Dominic Widmer,DEF,Switzerland,Switzerland,5,173,0,0.0,0,0.0,0,0.0,0,0.0,73,37.977,57,29.653,4,2.081,10,5.202,3,1.561,9,4.682,7,3.642,11,5.723,1,0.52,1,0.52,3,1.561,2,1.04,0,0.0,0,0.0,78.08
473,Wilfried Stephane Singo,DEF,Côte d'Ivoire,Côte d'Ivoire,2,172,0,0.0,1,0.523,2,1.047,0,0.0,92,48.14,79,41.337,1,0.523,4,2.093,4,2.093,11,5.756,6,3.14,10,5.233,4,2.093,4,2.093,14,7.326,3,1.57,1,0.523,0,0.0,85.87
525,Nathan Benjamin Ake,DEF,Netherlands,Netherlands,3,171,0,0.0,0,0.0,1,0.526,0,0.0,123,64.737,112,58.947,1,0.526,5,2.632,1,0.526,5,2.632,11,5.789,7,3.684,1,0.526,1,0.526,1,0.526,2,1.053,2,1.053,0,0.0,91.06
59,Heung Min Son,FWD,Korea Republic,South Korea,3,170,0,0.0,0,0.0,7,3.706,1,0.529,58,30.706,49,25.941,3,1.588,1,0.529,0,0.0,1,0.529,1,0.529,1,0.529,0,0.0,0,0.0,6,3.176,0,0.0,4,2.118,2,1.059,84.48
368,Jacob Michael Italiano,DEF,Australia,Australia,2,170,0,0.0,0,0.0,1,0.529,0,0.0,43,22.765,33,17.471,9,4.765,10,5.294,2,1.059,11,5.824,9,4.765,5,2.647,2,1.059,2,1.059,7,3.706,0,0.0,0,0.0,0,0.0,76.74
282,Jean-Kévin Duverne,DEF,Haiti,Haiti,2,170,0,0.0,0,0.0,1,0.529,0,0.0,69,36.529,59,31.235,2,1.059,10,5.294,4,2.118,4,2.118,9,4.765,14,7.412,0,0.0,0,0.0,7,3.706,2,1.059,1,0.529,1,0.529,85.51
351,Jose Maria Canale,DEF,Paraguay,Paraguay,4,170,0,0.0,0,0.0,0,0.0,0,0.0,27,14.294,18,9.529,1,0.529,6,3.176,1,0.529,13,6.882,7,3.706,11,5.824,2,1.059,2,1.059,0,0.0,1,0.529,2,1.059,0,0.0,66.67
243,Soufiane Rahimi,FWD,Morocco,Morocco,6,169,2,1.065,0,0.0,6,3.195,4,2.13,37,19.704,27,14.379,5,2.663,6,3.195,0,0.0,2,1.065,3,1.598,5,2.663,5,2.663,4,2.13,7,3.728,5,2.663,6,3.195,2,1.065,72.97
861,Kalidou Koulibaly,DEF,Senegal,Senegal,2,168,0,0.0,0,0.0,0,0.0,0,0.0,83,44.464,73,39.107,0,0.0,11,5.893,3,1.607,2,1.071,2,1.071,7,3.75,0,0.0,0,0.0,2,1.071,0,0.0,0,0.0,0,0.0,87.95
878,Ibrahim Mbaye,FWD,Senegal,Senegal,4,168,1,0.536,0,0.0,4,2.143,1,0.536,67,35.893,63,33.75,8,4.286,2,1.071,1,0.536,2,1.071,1,0.536,3,1.607,5,2.679,5,2.679,12,6.429,0,0.0,2,1.071,0,0.0,94.03
445,Juriën Godfried Juan Gaari,DEF,Curaçao,Curaçao,2,168,0,0.0,0,0.0,2,1.071,0,0.0,54,28.929,41,21.964,0,0.0,4,2.143,0,0.0,8,4.286,5,2.679,6,3.214,2,1.071,2,1.071,1,0.536,4,2.143,1,0.536,0,0.0,75.93
638,Dodi Lukebakio,FWD,Belgium,Belgium,3,168,0,0.0,0,0.0,7,3.75,1,0.536,55,29.464,44,23.571,7,3.75,3,1.607,0,0.0,0,0.0,6,3.214,2,1.071,3,1.607,3,1.607,17,9.107,1,0.536,2,1.071,0,0.0,80.0
775,Miguel Nuno Da Costa,MID,Cabo Verde,Cabo Verde,4,167,0,0.0,0,0.0,1,0.539,0,0.0,23,12.395,18,9.701,1,0.539,3,1.617,0,0.0,0,0.0,4,2.156,1,0.539,6,3.234,5,2.695,6,3.234,0,0.0,3,1.617,0,0.0,78.26
384,Cristian Volpato,FWD,Australia,Australia,3,167,0,0.0,0,0.0,4,2.156,1,0.539,66,35.569,52,28.024,13,7.006,4,2.156,1,0.539,0,0.0,3,1.617,3,1.617,3,1.617,2,1.078,24,12.934,1,0.539,2,1.078,0,0.0,78.79
90,Lukáš Cerv,MID,Czechia,Czechia,2,165,0,0.0,0,0.0,3,1.636,2,1.091,42,22.909,36,19.636,1,0.545,5,2.727,0,0.0,7,3.818,5,2.727,7,3.818,0,0.0,0,0.0,5,2.727,3,1.636,3,1.636,0,0.0,85.71
87,Adam Hlozek,FWD,Czechia,Czechia,3,164,0,0.0,0,0.0,3,1.646,1,0.549,26,14.268,18,9.878,1,0.549,3,1.646,0,0.0,0,0.0,2,1.098,1,0.549,4,2.195,4,2.195,8,4.39,4,2.195,4,2.195,0,0.0,69.23
392,Mehmet Zeki Celik,DEF,Türkiye,Türkiye,2,164,0,0.0,0,0.0,1,0.549,1,0.549,79,43.354,70,38.415,1,0.549,8,4.39,1,0.549,9,4.939,4,2.195,6,3.293,5,2.744,5,2.744,3,1.646,1,0.549,0,0.0,0,0.0,88.61
722,Mc,MID,New Zealand,New Zealand,3,164,0,0.0,0,0.0,4,2.195,3,1.646,93,51.037,78,42.805,2,1.098,9,4.939,2,1.098,1,0.549,1,0.549,5,2.744,4,2.195,4,2.195,2,1.098,4,2.195,1,0.549,0,0.0,83.87
887,Haydar Hussein Hussein,DEF,Iraq,Iraq,2,164,0,0.0,0,0.0,1,0.549,0,0.0,40,21.951,32,17.561,2,1.098,4,2.195,1,0.549,6,3.293,4,2.195,4,2.195,1,0.549,1,0.549,3,1.646,1,0.549,0,0.0,1,0.549,80.0
41,Iqraam Rayners,FWD,South Africa,South Africa,4,163,0,0.0,0,0.0,1,0.552,0,0.0,24,13.252,21,11.595,2,1.104,1,0.552,0,0.0,2,1.104,2,1.104,2,1.104,3,1.656,2,1.104,1,0.552,1,0.552,1,0.552,2,1.104,87.5
115,Liam Alan Millar,MID,Canada,Canada,3,163,0,0.0,0,0.0,1,0.552,0,0.0,67,36.994,50,27.607,10,5.521,9,4.969,0,0.0,0,0.0,7,3.865,4,2.209,3,1.656,3,1.656,15,8.282,3,1.656,1,0.552,0,0.0,74.63
1239,Jose Fajardo,FWD,Panama,Panama,3,163,0,0.0,0,0.0,1,0.552,0,0.0,18,9.939,11,6.074,0,0.0,11,6.074,0,0.0,0,0.0,2,1.104,0,0.0,1,0.552,1,0.552,0,0.0,4,2.209,3,1.656,1,0.552,61.11
