player_id,player_name,team,position,age,current_value,predicted_post_value,change_abs,change_pct
170,Elamin Homam,Qatar,DEF,27.0,6588938.0,6360185.0,-228753.0,-3.5
95,Lukáš Provod,Czechia,MID,30.0,8000000.0,7721772.0,-278228.0,-3.5
1061,Diogo Ruben,Portugal,MID,29.0,39746889.0,38394418.0,-1352471.0,-3.5
611,Rani Khedira,Tunisia,MID,32.0,2000000.0,1929330.0,-70670.0,-3.6
679,Ehsan Hajisafi,IR Iran,DEF,36.0,17606596.0,16987506.0,-619090.0,-3.6
49,Jayden Oswin Adams,South Africa,MID,25.0,1800000.0,1735414.0,-64586.0,-3.7
414,Oguz Aydin,Türkiye,FWD,26.0,7000000.0,6746803.0,-253197.0,-3.7
389,Lucas Herrington,Australia,DEF,19.0,4500000.0,4337102.0,-162898.0,-3.7
678,Saleh Hardani,IR Iran,DEF,28.0,6250097.0,6022398.0,-227699.0,-3.7
1097,Rustamjon Ashurmatov,Uzbekistan,DEF,30.0,750000.0,722916.0,-27084.0,-3.7
549,Shogo Taniguchi,Japan,DEF,35.0,750000.0,721970.0,-28030.0,-3.8
1019,Mousa Mahmoud Yazan Alarab,Jordan,DEF,30.0,1955254.0,1881840.0,-73414.0,-3.8
689,Mohammadhossein Kanani,IR Iran,DEF,32.0,13284748.0,12793848.0,-490900.0,-3.8
1118,Jakhongir Urozov,Uzbekistan,DEF,22.0,600000.0,577871.0,-22129.0,-3.8
387,Nishan Matthew Velupillay,Australia,FWD,25.0,650000.0,625555.0,-24445.0,-3.8
619,Mohamed Amine Ben Hmida,Tunisia,DEF,31.0,700000.0,673002.0,-26998.0,-3.9
771,Johnson Willy,Cabo Verde,MID,32.0,6596233.0,6341550.0,-254683.0,-3.9
405,Ozan Muhammed Kabak,Türkiye,DEF,26.0,15000000.0,14430472.0,-569528.0,-3.9
271,Don Deedson Deedson,Haiti,FWD,25.0,3437369.0,3301803.0,-135566.0,-4.0
100,Tomáš Soucek,Czechia,MID,31.0,10000000.0,9606915.0,-393085.0,-4.0
895,Ihab Ahmed Ahmed,Iraq,FWD,23.0,5858031.0,5626691.0,-231340.0,-4.0
721,Benjamin Craig Old,New Zealand,MID,24.0,1800000.0,1729424.0,-70576.0,-4.0
725,Ryan Jared Thomas,New Zealand,MID,32.0,650000.0,623034.0,-26966.0,-4.2
341,Omar Federico Alderete,Paraguay,DEF,30.0,5552187.0,5318839.0,-233348.0,-4.3
1140,Deiver Machado,Colombia,DEF,33.0,25905532.0,24799903.0,-1105629.0,-4.4
174,Hussain Sultan,Qatar,DEF,30.0,6687129.0,6399308.0,-287821.0,-4.4
134,Tarik Muharemovic,Bosnia and Herzegovina,DEF,23.0,25000000.0,23921085.0,-1078915.0,-4.4
324,Miles Gordon Robinson,USA,DEF,29.0,3500000.0,3349002.0,-150998.0,-4.4
762,Paulo Joao Paulo,Cabo Verde,MID,28.0,6534349.0,6254041.0,-280308.0,-4.4
368,Jacob Michael Italiano,Australia,DEF,25.0,600000.0,573735.0,-26265.0,-4.5
454,Juniffer Naigelino Hansen,Curaçao,FWD,24.0,2705885.0,2583469.0,-122416.0,-4.6
1103,Oston Urunov,Uzbekistan,MID,26.0,2000000.0,1908349.0,-91651.0,-4.7
424,Leon Christoph Goretzka,Germany,MID,31.0,12000000.0,11436582.0,-563418.0,-4.8
910,Dhia Jirjis Frans,Iraq,DEF,33.0,5714241.0,5443803.0,-270438.0,-4.8
772,Emanuel Telmo,Cabo Verde,MID,25.0,2210275.0,2103806.0,-106469.0,-4.9
1110,Abdulla Abdullaev,Uzbekistan,DEF,29.0,500000.0,476251.0,-23749.0,-4.9
171,Abdurisag Yusuf Abdurisag,Qatar,FWD,27.0,6554586.0,6233255.0,-321331.0,-5.0
588,Jesper Kewe Karlstrom,Sweden,MID,31.0,4000000.0,3803056.0,-196944.0,-5.0
354,Damián Josue Bobadilla,Paraguay,MID,25.0,3318143.0,3153749.0,-164394.0,-5.1
363,Isidro Miguel Pitta,Paraguay,FWD,27.0,6753451.0,6413018.0,-340433.0,-5.2
697,Mohammad Ghorbani,IR Iran,MID,25.0,1200000.0,1138464.0,-61536.0,-5.3
362,Gustavo Ruben Caballero,Paraguay,MID,25.0,6673780.0,6321693.0,-352087.0,-5.4
793,Meshari Nawaf Bu Washl,Saudi Arabia,DEF,27.0,6459488.0,6118245.0,-341243.0,-5.4
783,Mohammed Ali Lajami,Saudi Arabia,DEF,30.0,5037792.0,4769913.0,-267879.0,-5.5
562,Tsuyoshi Watanabe,Japan,DEF,29.0,10000000.0,9450878.0,-549122.0,-5.6
179,Omer Assim Madibo,Qatar,MID,30.0,7259746.0,6855225.0,-404521.0,-5.7
334,Mc,USA,DEF,27.0,20375657.0,19210971.0,-1164686.0,-5.9
169,Mohamed Ayoub Aloui,Qatar,DEF,21.0,3461985.0,3261367.0,-200618.0,-6.0
351,Jose Maria Canale,Paraguay,DEF,30.0,7223563.0,6792013.0,-431550.0,-6.2
364,Alexandro Maidana,Paraguay,DEF,21.0,6775453.0,6351792.0,-423661.0,-6.5
1226,Fidel Escobar,Panama,DEF,31.0,7099067.0,6632134.0,-466933.0,-6.8
84,ě pán Chaloupek,Czechia,DEF,23.0,8333277.0,7770609.0,-562668.0,-7.0
604,Dylan Daniel Mahmoud Bronn,Tunisia,DEF,31.0,600000.0,558092.0,-41908.0,-7.2
