match_id,match_team_id,metric,source_page,team,team_id,value
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,from_hands,33,England,ENG,0
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,under_arm,33,England,ENG,1
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,goalkeeper_line_breaks,32,Croatia,CRO,8
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,total_distributions,32,Croatia,CRO,23
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,from_hands,32,Croatia,CRO,0
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,under_arm,32,Croatia,CRO,4
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,goalkeeper_line_breaks,33,Ghana,GHA,3
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,total_distributions,33,Ghana,GHA,14
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,from_hands,33,Ghana,GHA,1
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,under_arm,33,Ghana,GHA,7
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,goalkeeper_line_breaks,32,Algeria,ALG,8
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,total_distributions,32,Algeria,ALG,23
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,from_hands,32,Algeria,ALG,0
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,under_arm,32,Algeria,ALG,2
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,goalkeeper_line_breaks,33,Austria,AUT,5
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,total_distributions,33,Austria,AUT,24
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,from_hands,33,Austria,AUT,0
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,under_arm,33,Austria,AUT,0
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,goalkeeper_line_breaks,32,Jordan,JOR,5
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,total_distributions,32,Jordan,JOR,13
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,from_hands,32,Jordan,JOR,1
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,under_arm,32,Jordan,JOR,3
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,goalkeeper_line_breaks,33,Argentina,ARG,3
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,total_distributions,33,Argentina,ARG,14
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,from_hands,33,Argentina,ARG,1
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,under_arm,33,Argentina,ARG,4
2026-M071-COL-POR,2026-M071-COL-POR_COL,goalkeeper_line_breaks,33,Colombia,COL,10
2026-M071-COL-POR,2026-M071-COL-POR_COL,total_distributions,33,Colombia,COL,37
2026-M071-COL-POR,2026-M071-COL-POR_COL,from_hands,33,Colombia,COL,1
2026-M071-COL-POR,2026-M071-COL-POR_COL,under_arm,33,Colombia,COL,1
2026-M071-COL-POR,2026-M071-COL-POR_POR,goalkeeper_line_breaks,34,Portugal,POR,6
2026-M071-COL-POR,2026-M071-COL-POR_POR,total_distributions,34,Portugal,POR,19
2026-M071-COL-POR,2026-M071-COL-POR_POR,from_hands,34,Portugal,POR,0
2026-M071-COL-POR,2026-M071-COL-POR_POR,under_arm,34,Portugal,POR,4
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,goalkeeper_line_breaks,33,Congo DR,COD,8
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,total_distributions,33,Congo DR,COD,33
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,from_hands,33,Congo DR,COD,1
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,under_arm,33,Congo DR,COD,1
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,goalkeeper_line_breaks,34,Uzbekistan,UZB,16
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,total_distributions,34,Uzbekistan,UZB,26
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,from_hands,34,Uzbekistan,UZB,2
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,under_arm,34,Uzbekistan,UZB,3
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,goalkeeper_line_breaks,32,South Africa,RSA,16
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,total_distributions,32,South Africa,RSA,83
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,from_hands,32,South Africa,RSA,2
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,under_arm,32,South Africa,RSA,1
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,goalkeeper_line_breaks,33,Canada,CAN,8
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,total_distributions,33,Canada,CAN,23
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,from_hands,33,Canada,CAN,0
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,under_arm,33,Canada,CAN,8
2026-M074-GER-PAR,2026-M074-GER-PAR_GER,goalkeeper_line_breaks,33,Germany,GER,7
2026-M074-GER-PAR,2026-M074-GER-PAR_GER,total_distributions,33,Germany,GER,27
2026-M074-GER-PAR,2026-M074-GER-PAR_GER,from_hands,33,Germany,GER,0
2026-M074-GER-PAR,2026-M074-GER-PAR_GER,under_arm,33,Germany,GER,10
2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,goalkeeper_line_breaks,34,Paraguay,PAR,38
2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,total_distributions,34,Paraguay,PAR,41
2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,from_hands,34,Paraguay,PAR,4
2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,under_arm,34,Paraguay,PAR,5
2026-M075-NED-MAR,2026-M075-NED-MAR_NED,goalkeeper_line_breaks,32,Netherlands,NED,19
2026-M075-NED-MAR,2026-M075-NED-MAR_NED,total_distributions,32,Netherlands,NED,30
2026-M075-NED-MAR,2026-M075-NED-MAR_NED,from_hands,32,Netherlands,NED,1
2026-M075-NED-MAR,2026-M075-NED-MAR_NED,under_arm,32,Netherlands,NED,2
2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,goalkeeper_line_breaks,33,Morocco,MAR,7
2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,total_distributions,33,Morocco,MAR,23
2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,from_hands,33,Morocco,MAR,0
2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,under_arm,33,Morocco,MAR,4
2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,goalkeeper_line_breaks,33,Brazil,BRA,8
2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,total_distributions,33,Brazil,BRA,20
2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,from_hands,33,Brazil,BRA,0
2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,under_arm,33,Brazil,BRA,5
2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,goalkeeper_line_breaks,34,Japan,JPN,20
2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,total_distributions,34,Japan,JPN,28
2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,from_hands,34,Japan,JPN,1
2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,under_arm,34,Japan,JPN,8
2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,goalkeeper_line_breaks,33,France,FRA,12
2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,total_distributions,33,France,FRA,24
2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,from_hands,33,France,FRA,0
2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,under_arm,33,France,FRA,7
2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,goalkeeper_line_breaks,34,Sweden,SWE,18
2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,total_distributions,34,Sweden,SWE,23
2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,from_hands,34,Sweden,SWE,1
2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,under_arm,34,Sweden,SWE,6
2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,goalkeeper_line_breaks,32,Côte d'Ivoire,CIV,9
2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,total_distributions,32,Côte d'Ivoire,CIV,13
2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,from_hands,32,Côte d'Ivoire,CIV,0
2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,under_arm,32,Côte d'Ivoire,CIV,4
2026-M078-CIV-NOR,2026-M078-CIV-NOR_NOR,goalkeeper_line_breaks,33,Norway,NOR,18
2026-M078-CIV-NOR,2026-M078-CIV-NOR_NOR,total_distributions,33,Norway,NOR,29
2026-M078-CIV-NOR,2026-M078-CIV-NOR_NOR,from_hands,33,Norway,NOR,0
2026-M078-CIV-NOR,2026-M078-CIV-NOR_NOR,under_arm,33,Norway,NOR,5
2026-M079-MEX-ECU,2026-M079-MEX-ECU_MEX,goalkeeper_line_breaks,32,Mexico,MEX,21
2026-M079-MEX-ECU,2026-M079-MEX-ECU_MEX,total_distributions,32,Mexico,MEX,34
2026-M079-MEX-ECU,2026-M079-MEX-ECU_MEX,from_hands,32,Mexico,MEX,1
2026-M079-MEX-ECU,2026-M079-MEX-ECU_MEX,under_arm,32,Mexico,MEX,3
2026-M079-MEX-ECU,2026-M079-MEX-ECU_ECU,goalkeeper_line_breaks,33,Ecuador,ECU,14
2026-M079-MEX-ECU,2026-M079-MEX-ECU_ECU,total_distributions,33,Ecuador,ECU,23
2026-M079-MEX-ECU,2026-M079-MEX-ECU_ECU,from_hands,33,Ecuador,ECU,1
2026-M079-MEX-ECU,2026-M079-MEX-ECU_ECU,under_arm,33,Ecuador,ECU,0
2026-M080-ENG-COD,2026-M080-ENG-COD_ENG,goalkeeper_line_breaks,32,England,ENG,9
2026-M080-ENG-COD,2026-M080-ENG-COD_ENG,total_distributions,32,England,ENG,26
2026-M080-ENG-COD,2026-M080-ENG-COD_ENG,from_hands,32,England,ENG,0
2026-M080-ENG-COD,2026-M080-ENG-COD_ENG,under_arm,32,England,ENG,5
2026-M080-ENG-COD,2026-M080-ENG-COD_COD,goalkeeper_line_breaks,33,Congo DR,COD,14
2026-M080-ENG-COD,2026-M080-ENG-COD_COD,total_distributions,33,Congo DR,COD,36
2026-M080-ENG-COD,2026-M080-ENG-COD_COD,from_hands,33,Congo DR,COD,0
2026-M080-ENG-COD,2026-M080-ENG-COD_COD,under_arm,33,Congo DR,COD,4
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,goalkeeper_line_breaks,32,USA,USA,8
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,total_distributions,32,USA,USA,12
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,from_hands,32,USA,USA,2
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,under_arm,32,USA,USA,5
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,goalkeeper_line_breaks,33,Bosnia and Herzegovina,BIH,10
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,total_distributions,33,Bosnia and Herzegovina,BIH,32
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,from_hands,33,Bosnia and Herzegovina,BIH,0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,under_arm,33,Bosnia and Herzegovina,BIH,3
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,goalkeeper_line_breaks,34,Belgium,BEL,11
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,total_distributions,34,Belgium,BEL,34
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,from_hands,34,Belgium,BEL,1
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,under_arm,34,Belgium,BEL,7
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,goalkeeper_line_breaks,35,Senegal,SEN,35
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,total_distributions,35,Senegal,SEN,46
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,from_hands,35,Senegal,SEN,3
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,under_arm,35,Senegal,SEN,8
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,goalkeeper_line_breaks,32,Portugal,POR,6
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,total_distributions,32,Portugal,POR,13
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,from_hands,32,Portugal,POR,1
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,under_arm,32,Portugal,POR,2
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,goalkeeper_line_breaks,33,Croatia,CRO,4
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,total_distributions,33,Croatia,CRO,27
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,from_hands,33,Croatia,CRO,0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,under_arm,33,Croatia,CRO,6
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,goalkeeper_line_breaks,33,Spain,ESP,9
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,total_distributions,33,Spain,ESP,33
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,from_hands,33,Spain,ESP,0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,under_arm,33,Spain,ESP,4
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,goalkeeper_line_breaks,34,Austria,AUT,5
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,total_distributions,34,Austria,AUT,38
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,from_hands,34,Austria,AUT,1
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,under_arm,34,Austria,AUT,1
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,goalkeeper_line_breaks,32,Switzerland,SUI,19
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,total_distributions,32,Switzerland,SUI,38
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,from_hands,32,Switzerland,SUI,0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,under_arm,32,Switzerland,SUI,7
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,goalkeeper_line_breaks,33,Algeria,ALG,11
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,total_distributions,33,Algeria,ALG,33
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,from_hands,33,Algeria,ALG,0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,under_arm,33,Algeria,ALG,3
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,goalkeeper_line_breaks,33,Argentina,ARG,6
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_distributions,33,Argentina,ARG,27
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,from_hands,33,Argentina,ARG,1
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,under_arm,33,Argentina,ARG,5
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,goalkeeper_line_breaks,34,Cabo Verde,CPV,17
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_distributions,34,Cabo Verde,CPV,31
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,from_hands,34,Cabo Verde,CPV,2
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,under_arm,34,Cabo Verde,CPV,3
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,goalkeeper_line_breaks,33,Colombia,COL,4
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_distributions,33,Colombia,COL,32
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,from_hands,33,Colombia,COL,1
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,under_arm,33,Colombia,COL,5
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,goalkeeper_line_breaks,34,Ghana,GHA,12
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_distributions,34,Ghana,GHA,32
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,from_hands,34,Ghana,GHA,4
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,under_arm,34,Ghana,GHA,2
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,goalkeeper_line_breaks,32,Australia,AUS,14
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_distributions,32,Australia,AUS,26
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,from_hands,32,Australia,AUS,2
2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,under_arm,32,Australia,AUS,7
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,goalkeeper_line_breaks,33,Egypt,EGY,9
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_distributions,33,Egypt,EGY,31
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,from_hands,33,Egypt,EGY,0
2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,under_arm,33,Egypt,EGY,6
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,goalkeeper_line_breaks,32,Paraguay,PAR,24
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_distributions,32,Paraguay,PAR,19
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,from_hands,32,Paraguay,PAR,4
2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,under_arm,32,Paraguay,PAR,2
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,goalkeeper_line_breaks,33,France,FRA,7
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_distributions,33,France,FRA,26
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,from_hands,33,France,FRA,2
2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,under_arm,33,France,FRA,6
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,goalkeeper_line_breaks,32,Canada,CAN,10
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_distributions,32,Canada,CAN,23
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,from_hands,32,Canada,CAN,0
2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,under_arm,32,Canada,CAN,2
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,goalkeeper_line_breaks,33,Morocco,MAR,14
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_distributions,33,Morocco,MAR,41
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,from_hands,33,Morocco,MAR,0
2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,under_arm,33,Morocco,MAR,6
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,goalkeeper_line_breaks,32,Brazil,BRA,4
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_distributions,32,Brazil,BRA,15
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,from_hands,32,Brazil,BRA,1
2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,under_arm,32,Brazil,BRA,5
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,goalkeeper_line_breaks,33,Norway,NOR,26
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_distributions,33,Norway,NOR,39
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,from_hands,33,Norway,NOR,2
2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,under_arm,33,Norway,NOR,3
2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,goalkeeper_line_breaks,33,Mexico,MEX,5
2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_distributions,33,Mexico,MEX,17
2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,from_hands,33,Mexico,MEX,0
2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,under_arm,33,Mexico,MEX,6
2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,goalkeeper_line_breaks,34,England,ENG,23
2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_distributions,34,England,ENG,31
2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,from_hands,34,England,ENG,3
2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,under_arm,34,England,ENG,5
2026-M093-POR-ESP,2026-M093-POR-ESP_POR,goalkeeper_line_breaks,32,Portugal,POR,10
2026-M093-POR-ESP,2026-M093-POR-ESP_POR,total_distributions,32,Portugal,POR,27
2026-M093-POR-ESP,2026-M093-POR-ESP_POR,from_hands,32,Portugal,POR,1
2026-M093-POR-ESP,2026-M093-POR-ESP_POR,under_arm,32,Portugal,POR,6
2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,goalkeeper_line_breaks,33,Spain,ESP,18
2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,total_distributions,33,Spain,ESP,31
2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,from_hands,33,Spain,ESP,0
2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,under_arm,33,Spain,ESP,9
2026-M094-USA-BEL,2026-M094-USA-BEL_USA,goalkeeper_line_breaks,32,USA,USA,7
2026-M094-USA-BEL,2026-M094-USA-BEL_USA,total_distributions,32,USA,USA,18
2026-M094-USA-BEL,2026-M094-USA-BEL_USA,from_hands,32,USA,USA,0
2026-M094-USA-BEL,2026-M094-USA-BEL_USA,under_arm,32,USA,USA,7
2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,goalkeeper_line_breaks,33,Belgium,BEL,19
2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,total_distributions,33,Belgium,BEL,37
2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,from_hands,33,Belgium,BEL,2
2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,under_arm,33,Belgium,BEL,1
2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,goalkeeper_line_breaks,33,Argentina,ARG,5
2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,total_distributions,33,Argentina,ARG,17
2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,from_hands,33,Argentina,ARG,2
2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,under_arm,33,Argentina,ARG,1
2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,goalkeeper_line_breaks,34,Egypt,EGY,11
2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,total_distributions,34,Egypt,EGY,28
2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,from_hands,34,Egypt,EGY,0
2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,under_arm,34,Egypt,EGY,3
2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,goalkeeper_line_breaks,32,Switzerland,SUI,15
2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,total_distributions,32,Switzerland,SUI,51
2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,from_hands,32,Switzerland,SUI,0
2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,under_arm,32,Switzerland,SUI,3
2026-M096-SUI-COL,2026-M096-SUI-COL_COL,goalkeeper_line_breaks,33,Colombia,COL,20
2026-M096-SUI-COL,2026-M096-SUI-COL_COL,total_distributions,33,Colombia,COL,46
2026-M096-SUI-COL,2026-M096-SUI-COL_COL,from_hands,33,Colombia,COL,2
2026-M096-SUI-COL,2026-M096-SUI-COL_COL,under_arm,33,Colombia,COL,1
2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,goalkeeper_line_breaks,33,France,FRA,2
2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,total_distributions,33,France,FRA,18
2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,from_hands,33,France,FRA,0
2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,under_arm,33,France,FRA,3
2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,goalkeeper_line_breaks,34,Morocco,MAR,9
2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,total_distributions,34,Morocco,MAR,33
2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,from_hands,34,Morocco,MAR,1
2026-M097-FRA-MAR,2026-M097-FRA-MAR_MAR,under_arm,34,Morocco,MAR,3
2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,goalkeeper_line_breaks,32,Spain,ESP,9
2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,total_distributions,32,Spain,ESP,33
2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,from_hands,32,Spain,ESP,0
2026-M098-ESP-BEL,2026-M098-ESP-BEL_ESP,under_arm,32,Spain,ESP,7
2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,goalkeeper_line_breaks,33,Belgium,BEL,23
2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,total_distributions,33,Belgium,BEL,41
2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,from_hands,33,Belgium,BEL,1
2026-M098-ESP-BEL,2026-M098-ESP-BEL_BEL,under_arm,33,Belgium,BEL,4
2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,goalkeeper_line_breaks,32,Norway,NOR,23
2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,total_distributions,32,Norway,NOR,40
2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,from_hands,32,Norway,NOR,3
2026-M099-NOR-ENG,2026-M099-NOR-ENG_NOR,under_arm,32,Norway,NOR,2
2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,goalkeeper_line_breaks,33,England,ENG,21
2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,total_distributions,33,England,ENG,27
2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,from_hands,33,England,ENG,1
2026-M099-NOR-ENG,2026-M099-NOR-ENG_ENG,under_arm,33,England,ENG,8
2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,goalkeeper_line_breaks,33,Argentina,ARG,25
2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,total_distributions,33,Argentina,ARG,39
2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,from_hands,33,Argentina,ARG,4
2026-M100-ARG-SUI,2026-M100-ARG-SUI_ARG,under_arm,33,Argentina,ARG,2
2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,goalkeeper_line_breaks,34,Switzerland,SUI,19
2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,total_distributions,34,Switzerland,SUI,33
2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,from_hands,34,Switzerland,SUI,4
2026-M100-ARG-SUI,2026-M100-ARG-SUI_SUI,under_arm,34,Switzerland,SUI,3
2026-M101-FRA-ESP,2026-M101-FRA-ESP_FRA,goalkeeper_line_breaks,32,France,FRA,12
2026-M101-FRA-ESP,2026-M101-FRA-ESP_FRA,total_distributions,32,France,FRA,38
2026-M101-FRA-ESP,2026-M101-FRA-ESP_FRA,from_hands,32,France,FRA,0
2026-M101-FRA-ESP,2026-M101-FRA-ESP_FRA,under_arm,32,France,FRA,3
2026-M101-FRA-ESP,2026-M101-FRA-ESP_ESP,goalkeeper_line_breaks,33,Spain,ESP,26
2026-M101-FRA-ESP,2026-M101-FRA-ESP_ESP,total_distributions,33,Spain,ESP,35
2026-M101-FRA-ESP,2026-M101-FRA-ESP_ESP,from_hands,33,Spain,ESP,3
