appearance_id,attempts_at_goal,ball_progressions,crosses_attempted,crosses_completed,goals,line_break_completion_pct,line_breaks_attempted,line_breaks_completed,match_id,match_team_id,pass_completion_pct,passes_attempted,passes_completed,player_id,player_name,shirt_number,source_page,step_ins,switches_of_play,take_ons,team,team_id
2026-M093-POR-ESP_ESP_12,1,2,2,0,0,82%,17,14,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,94%,48,45,ESP_pedro_porro,Pedro PORRO,12,44,0,0,2,Spain,ESP
2026-M093-POR-ESP_ESP_14,0,0,0,0,0,100%,9,9,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,95%,39,37,ESP_aymeric_laporte,Aymeric LAPORTE,14,44,0,0,0,Spain,ESP
2026-M093-POR-ESP_ESP_15,3,1,8,0,0,67%,12,8,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,80%,35,28,ESP_alex_baena,Alex BAENA,15,44,2,2,3,Spain,ESP
2026-M093-POR-ESP_ESP_16,1,0,1,0,0,96%,24,23,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,93%,91,85,ESP_rodri,RODRI,16,44,1,0,1,Spain,ESP
2026-M093-POR-ESP_ESP_19,3,8,4,0,0,75%,12,9,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,81%,31,25,ESP_lamine_yamal,Lamine YAMAL,19,44,1,1,9,Spain,ESP
2026-M093-POR-ESP_ESP_20,1,0,0,0,0,89%,18,16,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,93%,59,55,ESP_pedri,PEDRI,20,44,4,0,4,Spain,ESP
2026-M093-POR-ESP_ESP_21,2,0,0,0,0,100%,2,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,95%,22,21,ESP_mikel_oyarzabal,Mikel OYARZABAL,21,44,1,0,1,Spain,ESP
2026-M093-POR-ESP_ESP_22,0,0,0,0,0,86%,29,25,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,93%,75,70,ESP_pau_cubarsi,Pau CUBARSI,22,44,3,0,3,Spain,ESP
2026-M093-POR-ESP_ESP_24,0,0,1,1,0,83%,12,10,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,95%,43,41,ESP_marc_cucurella,Marc CUCURELLA,24,44,0,2,0,Spain,ESP
2026-M093-POR-ESP_ESP_06,1,0,0,0,1,100%,2,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,80%,5,4,ESP_mikel_merino,Mikel MERINO,6,44,0,0,0,Spain,ESP
2026-M093-POR-ESP_ESP_07,1,1,1,0,0,33%,3,1,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,75%,12,9,ESP_ferran_torres,Ferran TORRES,7,44,0,0,1,Spain,ESP
2026-M093-POR-ESP_ESP_08,0,0,0,0,0,67%,3,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,86%,7,6,ESP_fabian_ruiz,Fabian RUIZ,8,44,0,0,0,Spain,ESP
2026-M093-POR-ESP_ESP_26,0,0,0,0,0,0%,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0%,0,0,ESP_borja_iglesias,Borja IGLESIAS,26,44,0,0,0,Spain,ESP
2026-M094-USA-BEL_USA_24,0,0,0,0,0,57%,7,4,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,84%,25,21,USA_matt_freese,Matt FREESE,24,42,0,0,0,USA,USA
2026-M094-USA-BEL_USA_02,0,4,0,0,0,50%,4,2,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,79%,14,11,USA_sergino_dest,Sergino DEST,2,42,0,0,4,USA,USA
2026-M094-USA-BEL_USA_03,0,0,0,0,0,88%,16,14,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,91%,74,67,USA_chris_richards,Chris RICHARDS,3,42,1,1,1,USA,USA
2026-M094-USA-BEL_USA_04,0,0,0,0,0,88%,17,15,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,97%,62,60,USA_tyler_adams,Tyler ADAMS,4,42,1,1,1,USA,USA
2026-M094-USA-BEL_USA_05,0,2,4,0,0,69%,16,11,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,81%,57,46,USA_antonee_robinson,Antonee ROBINSON,5,42,0,2,2,USA,USA
2026-M094-USA-BEL_USA_08,0,1,1,0,0,76%,17,13,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,77%,43,33,USA_weston_mckennie,Weston McKENNIE,8,42,0,0,1,USA,USA
2026-M094-USA-BEL_USA_10,0,4,1,0,0,71%,7,5,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,76%,21,16,USA_christian_pulisic,Christian PULISIC,10,42,1,0,5,USA,USA
2026-M094-USA-BEL_USA_13,0,1,0,0,0,96%,25,24,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,98%,84,82,USA_tim_ream,Tim REAM,13,42,0,0,1,USA,USA
2026-M094-USA-BEL_USA_16,2,3,3,0,0,82%,22,18,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,86%,58,50,USA_alex_freeman,Alex FREEMAN,16,42,3,1,6,USA,USA
2026-M094-USA-BEL_USA_17,1,6,0,0,1,67%,6,4,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,82%,39,32,USA_malik_tillman,Malik TILLMAN,17,42,0,0,6,USA,USA
2026-M094-USA-BEL_USA_20,3,1,2,0,0,50%,2,1,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,70%,10,7,USA_folarin_balogun,Folarin BALOGUN,20,42,0,0,1,USA,USA
2026-M094-USA-BEL_USA_07,0,0,0,0,0,86%,7,6,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,86%,29,25,USA_giovanni_reyna,Giovanni REYNA,7,42,0,0,0,USA,USA
2026-M094-USA-BEL_USA_09,0,0,0,0,0,0%,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,75%,4,3,USA_ricardo_pepi,Ricardo PEPI,9,42,0,0,0,USA,USA
2026-M094-USA-BEL_USA_14,1,0,2,2,0,82%,11,9,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,91%,32,29,USA_sebastian_berhalter,Sebastian BERHALTER,14,42,0,1,0,USA,USA
2026-M094-USA-BEL_USA_18,0,0,0,0,0,0%,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0%,0,0,USA_max_arfsten,Max ARFSTEN,18,42,0,0,0,USA,USA
2026-M094-USA-BEL_USA_19,0,0,0,0,0,0%,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,100%,1,1,USA_haji_wright,Haji WRIGHT,19,42,0,0,0,USA,USA
2026-M094-USA-BEL_BEL_01,0,0,0,0,0,26%,19,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,60%,40,24,BEL_thibaut_courtois,Thibaut COURTOIS,1,44,0,0,0,Belgium,BEL
2026-M094-USA-BEL_BEL_04,0,0,0,0,0,38%,8,3,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,81%,36,29,BEL_brandon_mechele,Brandon MECHELE,4,44,0,0,0,Belgium,BEL
2026-M094-USA-BEL_BEL_05,0,0,3,2,0,57%,21,12,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,75%,51,38,BEL_maxim_de_cuyper,Maxim DE CUYPER,5,44,0,2,0,Belgium,BEL
2026-M094-USA-BEL_BEL_08,2,0,2,1,0,67%,12,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,83%,41,34,BEL_youri_tielemans,Youri TIELEMANS,8,44,0,3,0,Belgium,BEL
2026-M094-USA-BEL_BEL_10,4,1,3,1,0,75%,4,3,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,77%,22,17,BEL_leandro_trossard,Leandro TROSSARD,10,44,1,1,2,Belgium,BEL
2026-M094-USA-BEL_BEL_14,2,12,4,0,0,75%,8,6,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,94%,17,16,BEL_dodi_lukebakio,Dodi LUKEBAKIO,14,44,2,1,14,Belgium,BEL
2026-M094-USA-BEL_BEL_17,3,1,1,0,2,0%,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,88%,16,14,BEL_charles_de_ketelaere,Charles DE KETELAERE,17,44,0,0,1,Belgium,BEL
2026-M094-USA-BEL_BEL_21,1,0,3,2,0,73%,15,11,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,84%,49,41,BEL_timothy_castagne,Timothy CASTAGNE,21,44,0,1,0,Belgium,BEL
2026-M094-USA-BEL_BEL_23,1,0,3,1,0,75%,16,12,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,82%,44,36,BEL_nicolas_raskin,Nicolas RASKIN,23,44,1,0,1,Belgium,BEL
2026-M094-USA-BEL_BEL_24,0,0,0,0,0,100%,3,3,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,100%,12,12,BEL_amadou_onana,Amadou ONANA,24,44,0,0,0,Belgium,BEL
2026-M094-USA-BEL_BEL_25,0,0,0,0,0,56%,9,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,77%,35,27,BEL_nathan_ngoy,Nathan NGOY,25,44,2,1,2,Belgium,BEL
2026-M094-USA-BEL_BEL_06,0,0,0,0,0,100%,2,2,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,100%,4,4,BEL_axel_witsel,Axel WITSEL,6,44,0,0,0,Belgium,BEL
2026-M094-USA-BEL_BEL_09,1,0,0,0,1,0%,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,67%,3,2,BEL_romelu_lukaku,Romelu LUKAKU,9,44,0,0,0,Belgium,BEL
2026-M094-USA-BEL_BEL_11,0,4,0,0,0,100%,2,2,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,73%,11,8,BEL_jeremy_doku,Jeremy DOKU,11,44,0,0,4,Belgium,BEL
2026-M094-USA-BEL_BEL_20,1,0,0,0,1,67%,9,6,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,90%,40,36,BEL_hans_vanaken,Hans VANAKEN,20,44,1,1,1,Belgium,BEL
2026-M094-USA-BEL_BEL_22,0,1,0,0,0,100%,1,1,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,100%,2,2,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,22,44,0,0,1,Belgium,BEL
2026-M095-ARG-EGY_ARG_23,0,0,0,0,0,60%,5,3,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,70%,20,14,ARG_emiliano_martinez,Emiliano MARTINEZ,23,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_03,0,0,2,0,0,0%,1,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,87%,30,26,ARG_nicolas_tagliafico,Nicolas TAGLIAFICO,3,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_05,2,1,0,0,0,94%,35,33,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,97%,119,116,ARG_leandro_paredes,Leandro PAREDES,5,43,6,2,7,Argentina,ARG
2026-M095-ARG-EGY_ARG_06,1,1,2,0,0,93%,15,14,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,94%,51,48,ARG_lisandro_martinez,Lisandro MARTINEZ,6,43,2,0,3,Argentina,ARG
2026-M095-ARG-EGY_ARG_07,1,0,4,1,0,50%,10,5,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,89%,55,49,ARG_rodrigo_de_paul,Rodrigo DE PAUL,7,43,1,1,1,Argentina,ARG
2026-M095-ARG-EGY_ARG_09,2,1,0,0,0,80%,5,4,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,86%,37,32,ARG_julian_alvarez,Julian ALVAREZ,9,43,1,1,2,Argentina,ARG
2026-M095-ARG-EGY_ARG_10,5,9,12,4,1,68%,22,15,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,77%,53,41,ARG_lionel_messi,Lionel MESSI,10,43,1,0,10,Argentina,ARG
2026-M095-ARG-EGY_ARG_13,1,0,0,0,1,100%,14,14,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,97%,61,59,ARG_cristian_romero,Cristian ROMERO,13,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_20,2,1,0,0,0,67%,12,8,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,85%,40,34,ARG_alexis_mac_allister,Alexis MAC ALLISTER,20,43,1,0,2,Argentina,ARG
2026-M095-ARG-EGY_ARG_24,2,3,0,0,1,92%,25,23,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,92%,84,77,ARG_enzo_fernandez,Enzo FERNANDEZ,24,43,1,1,4,Argentina,ARG
2026-M095-ARG-EGY_ARG_26,0,0,1,0,0,86%,7,6,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,95%,37,35,ARG_nahuel_molina,Nahuel MOLINA,26,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_04,0,0,1,0,0,100%,2,2,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,93%,15,14,ARG_gonzalo_montiel,Gonzalo MONTIEL,4,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_15,0,1,3,2,0,100%,2,2,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,100%,10,10,ARG_nico_gonzalez,Nico GONZALEZ,15,43,2,0,3,Argentina,ARG
2026-M095-ARG-EGY_ARG_19,0,0,0,0,0,0%,0,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,0%,0,0,ARG_nicolas_otamendi,Nicolas OTAMENDI,19,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_22,3,0,1,1,0,0%,0,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,50%,6,3,ARG_lautaro_martinez,Lautaro MARTINEZ,22,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_ARG_25,0,0,0,0,0,0%,0,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,0%,0,0,ARG_facundo_medina,Facundo MEDINA,25,43,0,0,0,Argentina,ARG
2026-M095-ARG-EGY_EGY_23,0,0,0,0,0,45%,11,5,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,77%,31,24,EGY_mostafa_shoubir,MOSTAFA SHOUBIR,23,45,0,0,0,Egypt,EGY
2026-M095-ARG-EGY_EGY_02,1,1,0,0,1,50%,14,7,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,75%,36,27,EGY_yasser_ibrahim,YASSER IBRAHIM,2,45,0,0,1,Egypt,EGY
2026-M095-ARG-EGY_EGY_03,0,4,2,1,0,62%,13,8,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,87%,45,39,EGY_mohamed_hany,MOHAMED HANY,3,45,0,0,4,Egypt,EGY
2026-M095-ARG-EGY_EGY_05,0,1,0,0,0,70%,10,7,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,88%,33,29,EGY_ramy_rabia,RAMY RABIA,5,45,2,1,3,Egypt,EGY
2026-M095-ARG-EGY_EGY_08,0,5,0,0,0,25%,8,2,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,72%,25,18,EGY_emam_ashour,EMAM ASHOUR,8,45,0,0,5,Egypt,EGY
2026-M095-ARG-EGY_EGY_10,0,4,0,0,0,100%,2,2,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,92%,24,22,EGY_mohamed_salah,MOHAMED SALAH,10,45,1,0,5,Egypt,EGY
2026-M095-ARG-EGY_EGY_11,1,0,0,0,1,100%,1,1,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,75%,12,9,EGY_mostafa_zico,MOSTAFA ZICO,11,45,0,0,0,Egypt,EGY
2026-M095-ARG-EGY_EGY_12,0,9,3,1,0,80%,10,8,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,83%,12,10,EGY_haissem_hassan,HAISSEM HASSAN,12,45,1,0,10,Egypt,EGY
2026-M095-ARG-EGY_EGY_15,1,1,1,0,0,74%,19,14,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,88%,50,44,EGY_karim_hafez,KARIM HAFEZ,15,45,2,1,3,Egypt,EGY
2026-M095-ARG-EGY_EGY_17,0,2,0,0,0,62%,13,8,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,83%,35,29,EGY_mohanad_lashin,MOHANAD LASHIN,17,45,1,1,3,Egypt,EGY
2026-M095-ARG-EGY_EGY_19,0,1,1,0,0,63%,19,12,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,84%,50,42,EGY_marawan_attia,MARAWAN ATTIA,19,45,0,0,1,Egypt,EGY
2026-M095-ARG-EGY_EGY_07,2,0,1,0,0,100%,1,1,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,100%,3,3,EGY_trezeguet,TREZEGUET,7,45,0,0,0,Egypt,EGY
2026-M095-ARG-EGY_EGY_14,0,0,0,0,0,80%,5,4,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,83%,18,15,EGY_hamdy_fathy,HAMDY FATHY,14,45,0,0,0,Egypt,EGY
2026-M095-ARG-EGY_EGY_22,0,0,0,0,0,0%,1,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,60%,5,3,EGY_omar_marmoush,OMAR MARMOUSH,22,45,0,0,0,Egypt,EGY
2026-M095-ARG-EGY_EGY_25,0,0,0,0,0,100%,1,1,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,67%,3,2,EGY_zizo,ZIZO,25,45,0,0,0,Egypt,EGY
2026-M096-SUI-COL_SUI_01,0,0,0,0,0,53%,15,8,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,80%,54,43,SUI_gregor_kobel,Gregor KOBEL,1,42,0,1,0,Switzerland,SUI
2026-M096-SUI-COL_SUI_04,0,1,0,0,0,95%,19,18,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,96%,96,92,SUI_nico_elvedi,Nico ELVEDI,4,42,4,1,5,Switzerland,SUI
2026-M096-SUI-COL_SUI_05,0,0,0,0,0,100%,28,28,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,98%,106,104,SUI_manuel_akanji,Manuel AKANJI,5,42,4,2,4,Switzerland,SUI
2026-M096-SUI-COL_SUI_06,0,2,1,0,0,100%,5,5,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,84%,32,27,SUI_denis_zakaria,Denis ZAKARIA,6,42,1,0,3,Switzerland,SUI
2026-M096-SUI-COL_SUI_07,0,0,0,0,0,100%,1,1,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,79%,14,11,SUI_breel_embolo,Breel EMBOLO,7,42,0,0,0,Switzerland,SUI
2026-M096-SUI-COL_SUI_08,0,0,1,0,0,88%,16,14,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,91%,67,61,SUI_remo_freuler,Remo FREULER,8,42,1,1,1,Switzerland,SUI
2026-M096-SUI-COL_SUI_10,1,1,0,0,0,83%,30,25,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,92%,90,83,SUI_granit_xhaka,Granit XHAKA,10,42,0,1,1,Switzerland,SUI
2026-M096-SUI-COL_SUI_11,2,3,2,1,0,100%,1,1,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,67%,12,8,SUI_dan_ndoye,Dan NDOYE,11,42,0,0,3,Switzerland,SUI
2026-M096-SUI-COL_SUI_13,0,1,2,0,0,33%,12,4,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,79%,33,26,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,13,42,0,0,1,Switzerland,SUI
2026-M096-SUI-COL_SUI_14,0,1,0,0,0,75%,4,3,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,76%,17,13,SUI_ardon_jashari,Ardon JASHARI,14,42,0,0,1,Switzerland,SUI
2026-M096-SUI-COL_SUI_22,3,3,4,0,0,42%,12,5,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,71%,24,17,SUI_fabian_rieder,Fabian RIEDER,22,42,0,1,3,Switzerland,SUI
2026-M096-SUI-COL_SUI_02,0,0,1,0,0,70%,10,7,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,80%,30,24,SUI_miro_muheim,Miro MUHEIM,2,42,0,0,0,Switzerland,SUI
2026-M096-SUI-COL_SUI_03,0,2,1,0,0,67%,3,2,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,81%,21,17,SUI_silvan_widmer,Silvan WIDMER,3,42,1,0,3,Switzerland,SUI
2026-M096-SUI-COL_SUI_15,1,0,2,0,0,71%,7,5,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,84%,32,27,SUI_djibril_sow,Djibril SOW,15,42,0,0,0,Switzerland,SUI
2026-M096-SUI-COL_SUI_17,0,0,2,0,0,0%,2,0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,57%,7,4,SUI_ruben_vargas,Ruben VARGAS,17,42,0,0,0,Switzerland,SUI
2026-M096-SUI-COL_SUI_23,0,1,0,0,0,0%,0,0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,67%,3,2,SUI_zeki_amdouni,Zeki AMDOUNI,23,42,0,0,1,Switzerland,SUI
2026-M096-SUI-COL_SUI_26,0,0,0,0,0,0%,0,0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,67%,3,2,SUI_cedric_itten,Cedric ITTEN,26,42,0,0,0,Switzerland,SUI
2026-M096-SUI-COL_COL_12,0,0,0,0,0,40%,20,8,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,74%,50,37,COL_camilo_vargas,Camilo VARGAS,12,44,0,0,0,Colombia,COL
2026-M096-SUI-COL_COL_02,0,0,3,0,0,77%,13,10,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,84%,70,59,COL_daniel_munoz,Daniel MUNOZ,2,44,0,0,0,Colombia,COL
2026-M096-SUI-COL_COL_03,1,0,0,0,0,62%,13,8,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,87%,47,41,COL_jhon_lucumi,Jhon LUCUMI,3,44,0,2,0,Colombia,COL
2026-M096-SUI-COL_COL_07,3,4,1,0,0,60%,10,6,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,85%,27,23,COL_luis_diaz,Luis DIAZ,7,44,0,4,4,Colombia,COL
2026-M096-SUI-COL_COL_10,0,2,4,0,0,57%,7,4,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,69%,29,20,COL_james_rodriguez,James RODRIGUEZ,10,44,0,0,2,Colombia,COL
2026-M096-SUI-COL_COL_11,1,0,0,0,0,67%,9,6,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,87%,38,33,COL_jhon_arias,Jhon ARIAS,11,44,2,0,2,Colombia,COL
2026-M096-SUI-COL_COL_14,2,0,0,0,0,90%,10,9,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,89%,47,42,COL_gustavo_puerta,Gustavo PUERTA,14,44,0,1,0,Colombia,COL
2026-M096-SUI-COL_COL_16,0,0,0,0,0,100%,18,18,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,88%,60,53,COL_jefferson_lerma,Jefferson LERMA,16,44,1,0,1,Colombia,COL
2026-M096-SUI-COL_COL_17,0,0,3,1,0,65%,17,11,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,67%,45,30,COL_johan_mojica,Johan MOJICA,17,44,0,1,0,Colombia,COL
2026-M096-SUI-COL_COL_23,1,0,0,0,0,69%,29,20,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,86%,79,68,COL_davinson_sanchez,Davinson SANCHEZ,23,44,2,0,2,Colombia,COL
2026-M096-SUI-COL_COL_25,2,0,0,0,0,0%,1,0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,60%,5,3,COL_luis_suarez,Luis SUAREZ,25,44,0,0,0,Colombia,COL
2026-M096-SUI-COL_COL_06,1,2,1,0,0,75%,4,3,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,82%,17,14,COL_richard_rios,Richard RIOS,6,44,2,0,4,Colombia,COL
2026-M096-SUI-COL_COL_13,0,0,0,0,0,0%,0,0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,100%,3,3,COL_yerry_mina,Yerry MINA,13,44,0,0,0,Colombia,COL
2026-M096-SUI-COL_COL_19,1,1,0,0,0,0%,1,0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,80%,5,4,COL_cucho_hernandez,Cucho HERNANDEZ,19,44,0,0,1,Colombia,COL
2026-M096-SUI-COL_COL_20,1,0,5,2,0,87%,15,13,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,86%,29,25,COL_juan_quintero,Juan QUINTERO,20,44,0,3,0,Colombia,COL
2026-M096-SUI-COL_COL_21,2,5,0,0,0,67%,6,4,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,64%,11,7,COL_jaminton_campaz,Jaminton CAMPAZ,21,44,0,2,5,Colombia,COL
2026-M097-FRA-MAR_FRA_16,0,0,0,0,0,100%,2,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,76%,21,16,FRA_mike_maignan,Mike MAIGNAN,16,43,0,0,0,France,FRA
2026-M097-FRA-MAR_FRA_03,1,0,3,0,0,83%,18,15,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,96%,53,51,FRA_lucas_digne,Lucas DIGNE,3,43,1,1,1,France,FRA
2026-M097-FRA-MAR_FRA_04,1,0,0,0,0,100%,16,16,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,94%,63,59,FRA_dayot_upamecano,Dayot UPAMECANO,4,43,1,1,1,France,FRA
2026-M097-FRA-MAR_FRA_05,1,0,1,0,0,80%,10,8,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,95%,40,38,FRA_jules_kounde,Jules KOUNDE,5,43,1,0,1,France,FRA
2026-M097-FRA-MAR_FRA_06,1,1,0,0,0,86%,14,12,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,92%,37,34,FRA_manu_kone,Manu KONE,6,43,1,1,2,France,FRA
2026-M097-FRA-MAR_FRA_07,4,1,3,3,1,50%,10,5,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,76%,38,29,FRA_ousmane_dembele,Ousmane DEMBELE,7,43,0,2,1,France,FRA
2026-M097-FRA-MAR_FRA_10,4,6,1,0,1,60%,10,6,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,84%,31,26,FRA_kylian_mbappe,Kylian MBAPPE,10,43,2,0,8,France,FRA
2026-M097-FRA-MAR_FRA_11,3,9,1,1,0,75%,16,12,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,84%,49,41,FRA_michael_olise,Michael OLISE,11,43,4,0,13,France,FRA
2026-M097-FRA-MAR_FRA_14,1,2,1,0,0,100%,11,11,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,100%,46,46,FRA_adrien_rabiot,Adrien RABIOT,14,43,2,0,4,France,FRA
2026-M097-FRA-MAR_FRA_17,0,0,0,0,0,60%,5,3,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,96%,57,55,FRA_william_saliba,William SALIBA,17,43,0,0,0,France,FRA
2026-M097-FRA-MAR_FRA_20,3,9,1,1,0,91%,11,10,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,87%,38,33,FRA_desire_doue,Desire DOUE,20,43,1,0,10,France,FRA
2026-M097-FRA-MAR_FRA_02,0,0,0,0,0,100%,2,2,2026-M097-FRA-MAR,2026-M097-FRA-MAR_FRA,100%,5,5,FRA_malo_gusto,Malo GUSTO,2,43,0,0,0,France,FRA
