appearance_id,blocks,clearances,duels_won_aerial,duels_won_physical,interceptions,loose_ball_receptions,match_id,match_team_id,player_id,player_name,possession_contests_won,possession_interrupted,possession_regains,pressing_direct,pressing_indirect,pushing_on,pushing_on_into_pressing,shirt_number,tackles_made_won,team,team_id,topic
2026-M043-ARG-AUT_ARG_22,1,3,0,0,0,4,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_lautaro_martinez,Lautaro MARTINEZ,0,4,3,4,25,30,19,22,4 / 2,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_24,0,4,2,0,0,6,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_enzo_fernandez,Enzo FERNANDEZ,2,3,3,2,16,17,8,24,2 / 1,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_25,1,7,1,0,0,2,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_facundo_medina,Facundo MEDINA,1,5,4,2,11,13,9,25,3 / 2,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_26,4,5,0,0,0,4,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_nahuel_molina,Nahuel MOLINA,0,4,3,4,19,32,14,26,3 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_03,0,1,1,0,0,0,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_nicolas_tagliafico,Nicolas TAGLIAFICO,1,1,1,0,1,2,1,3,0 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_05,1,0,0,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_leandro_paredes,Leandro PAREDES,0,0,1,0,6,6,4,5,0 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_09,0,0,0,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_julian_alvarez,Julian ALVAREZ,0,0,0,3,18,14,8,9,0 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_15,0,1,1,0,1,0,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_nico_gonzalez,Nico GONZALEZ,1,0,1,0,11,10,8,15,0 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_ARG_19,1,5,1,0,0,3,2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,ARG_nicolas_otamendi,Nicolas OTAMENDI,1,2,2,3,0,3,1,19,2 / 0,Argentina,ARG,out_of_possession
2026-M043-ARG-AUT_AUT_01,0,0,0,0,0,4,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_alexander_schlager,Alexander SCHLAGER,0,0,2,0,0,0,0,1,0 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_03,3,4,5,0,0,7,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_kevin_danso,Kevin DANSO,5,6,2,2,4,4,3,3,3 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_04,3,1,1,0,0,6,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_xaver_schlager,Xaver SCHLAGER,3,4,1,7,17,22,9,4,8 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_05,1,4,0,0,0,3,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_stefan_posch,Stefan POSCH,1,6,0,4,13,34,16,5,3 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_06,2,2,1,0,2,2,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_nicolas_seiwald,Nicolas SEIWALD,1,5,6,5,15,41,8,6,5 / 2,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_08,2,3,1,0,0,7,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_david_alaba,David ALABA,1,5,2,3,5,21,5,8,1 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_09,1,1,0,0,0,5,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_marcel_sabitzer,Marcel SABITZER,1,1,1,2,25,30,19,9,1 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_11,2,1,6,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_michael_gregoritsch,Michael GREGORITSCH,7,1,3,2,47,45,28,11,1 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_18,5,0,0,0,0,6,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_romano_schmid,Romano SCHMID,0,2,2,6,36,27,22,18,4 / 1,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_20,3,1,0,0,0,2,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_konrad_laimer,Konrad LAIMER,0,2,3,8,13,29,11,20,4 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_24,1,0,3,0,1,6,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_paul_wanner,Paul WANNER,4,0,4,6,44,12,7,24,3 / 2,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_07,0,0,0,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_marko_arnautovic,Marko ARNAUTOVIC,0,0,0,0,10,8,5,7,0 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_17,0,0,0,0,0,0,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_carney_chukwuemeka,Carney CHUKWUEMEKA,1,0,0,0,13,9,7,17,0 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_21,1,0,2,0,0,2,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_patrick_wimmer,Patrick WIMMER,2,0,1,2,2,1,1,21,0 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_22,1,1,0,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_alexander_prass,Alexander PRASS,0,1,1,0,4,4,3,22,1 / 0,Austria,AUT,out_of_possession
2026-M043-ARG-AUT_AUT_23,2,0,0,0,0,1,2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,AUT_marco_friedl,Marco FRIEDL,0,1,1,1,3,1,0,23,0 / 0,Austria,AUT,out_of_possession
2026-M044-JOR-ALG_JOR_01,0,0,0,0,0,4,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_yazeed_abulaila,YAZEED ABULAILA,0,0,10,0,0,0,0,1,0 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_03,2,6,4,0,1,1,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_abdallah_nasib,ABDALLAH NASIB,4,4,8,2,10,24,2,3,4 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_04,4,5,3,0,0,6,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_husam_abudahab,HUSAM ABUDAHAB,3,5,7,6,14,27,7,4,5 / 1,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_05,1,8,4,0,0,4,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_yazan_alarab,YAZAN ALARAB,4,5,4,7,4,8,2,5,2 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_08,4,1,0,0,0,7,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_noor_alrawabdeh,NOOR ALRAWABDEH,0,2,7,10,49,71,26,8,8 / 4,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_09,1,0,2,0,2,3,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_ali_olwan,ALI OLWAN,2,2,3,4,48,31,22,9,2 / 1,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_10,0,0,1,0,0,1,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_mousa_altamari,MOUSA ALTAMARI,1,0,0,1,21,25,16,10,0 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_13,2,0,0,0,0,5,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_mahmoud_almardi,MAHMOUD ALMARDI,0,0,0,9,32,31,21,13,2 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_20,3,5,1,0,5,10,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_mohannad_abutaha,MOHANNAD ABUTAHA,1,7,10,13,27,45,25,20,10 / 2,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_21,4,3,2,0,0,9,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_nizar_alrashdan,NIZAR ALRASHDAN,2,6,4,8,37,36,17,21,10 / 2,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_23,5,4,0,0,1,4,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_ehsan_haddad,EHSAN HADDAD,0,7,2,9,21,42,17,23,9 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_02,1,2,0,0,0,2,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_mohammad_abuhasheesh,MOHAMMAD ABUHASHEESH,0,2,1,2,5,3,1,2,2 / 1,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_07,0,0,0,0,0,0,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_mohammad_abuzraiq,MOHAMMAD ABUZRAIQ,0,0,1,2,3,1,0,7,2 / 1,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_11,0,0,0,0,0,1,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_odeh_fakhoury,ODEH FAKHOURY,0,0,0,1,4,5,2,11,0 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_17,0,0,0,0,0,0,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_saleem_obaid,SALEEM OBAID,0,0,1,1,1,2,1,17,1 / 1,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_JOR_24,0,0,0,0,0,0,2026-M044-JOR-ALG,2026-M044-JOR-ALG_JOR,JOR_ali_azaizeh,ALI AZAIZEH,2,0,1,1,3,1,0,24,1 / 0,Jordan,JOR,out_of_possession
2026-M044-JOR-ALG_ALG_23,0,0,0,0,0,5,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_luca_zidane,Luca ZIDANE,0,0,9,0,0,0,0,23,0 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_02,0,6,3,0,1,4,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_aissa_mandi,Aissa MANDI,4,4,5,0,2,3,0,2,2 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_06,2,2,0,0,1,1,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_ramiz_zerrouki,Ramiz ZERROUKI,0,0,5,1,9,10,4,6,2 / 2,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_07,0,1,0,0,0,3,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_riyad_mahrez,Riyad MAHREZ,0,2,0,5,17,15,4,7,5 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_09,0,0,0,0,0,5,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_amine_gouiri,Amine GOUIRI,0,1,1,2,20,15,10,9,2 / 1,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_10,4,1,3,0,0,13,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_fares_chaibi,Fares CHAIBI,3,1,3,7,26,28,12,10,3 / 1,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_14,0,2,2,0,0,4,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_hicham_boudaoui,Hicham BOUDAOUI,2,1,2,4,10,11,7,14,4 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_15,1,5,0,0,0,5,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_rayan_ait_nouri,Rayan AIT-NOURI,0,4,4,8,7,10,4,15,3 / 2,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_17,1,1,0,0,1,10,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_rafik_belghali,Raﬁk BELGHALI,0,1,2,1,16,10,5,17,0 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_21,1,7,5,0,2,9,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_ramy_bensebaini,Ramy BENSEBAINI,7,7,8,9,5,5,3,21,6 / 2,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_22,1,1,1,0,1,2,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_ibrahim_maza,Ibrahim MAZA,2,2,3,5,15,27,10,22,6 / 2,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_05,0,2,2,0,0,0,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_zineddine_belaid,Zineddine BELAID,2,2,1,2,0,2,1,5,1 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_11,1,0,0,0,0,1,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_anis_hadj_moussa,Anis HADJ MOUSSA,0,1,0,0,4,1,0,11,0 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_12,1,0,4,0,0,3,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_nadhir_benbouali,Nadhir BENBOUALI,4,0,2,4,15,11,7,12,2 / 1,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_13,1,0,0,0,0,3,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_jaouen_hadjam,Jaouen HADJAM,0,0,1,0,2,6,1,13,0 / 0,Algeria,ALG,out_of_possession
2026-M044-JOR-ALG_ALG_19,0,1,1,0,2,5,2026-M044-JOR-ALG,2026-M044-JOR-ALG_ALG,ALG_nabil_bentaleb,Nabil BENTALEB,1,1,3,0,3,11,1,19,0 / 0,Algeria,ALG,out_of_possession
2026-M045-ENG-GHA_ENG_01,0,0,0,0,0,6,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_jordan_pickford,Jordan PICKFORD,0,0,3,0,0,0,0,1,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_02,0,1,0,0,3,3,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_ezri_konsa,Ezri KONSA,0,2,5,5,0,3,1,2,3 / 1,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_04,0,0,1,0,1,8,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_declan_rice,Declan RICE,2,0,1,3,2,4,0,4,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_06,1,2,6,0,0,4,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_marc_guehi,Marc GUEHI,6,1,10,0,0,0,0,6,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_08,1,0,4,0,1,5,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_elliot_anderson,Elliot ANDERSON,4,0,5,9,3,13,1,8,4 / 1,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_09,0,0,2,0,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_harry_kane,Harry KANE,2,0,0,5,17,11,6,9,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_10,0,0,0,0,0,4,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_jude_bellingham,Jude BELLINGHAM,0,1,2,3,17,16,5,10,3 / 2,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_18,1,0,0,0,0,3,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_anthony_gordon,Anthony GORDON,0,2,0,2,3,3,2,18,2 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_20,0,0,0,0,0,4,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_noni_madueke,Noni MADUEKE,0,0,0,4,8,7,5,20,1 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_24,1,2,2,2,1,12,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_reece_james,Reece JAMES,4,4,2,6,3,7,2,24,3 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_25,2,2,0,0,0,2,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_djed_spence,Djed SPENCE,0,2,2,1,7,3,2,25,1 / 1,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_03,0,0,4,0,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_nico_oreilly,Nico OREILLY,4,0,2,1,2,0,0,3,1 / 1,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_07,0,0,0,0,0,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_bukayo_saka,Bukayo SAKA,0,0,1,0,1,0,0,7,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_11,0,0,0,0,0,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_marcus_rashford,Marcus RASHFORD,0,0,0,0,1,0,0,11,1 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_17,0,0,0,0,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_morgan_rogers,Morgan ROGERS,0,0,0,0,1,1,1,17,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_ENG_21,0,0,0,0,0,3,2026-M045-ENG-GHA,2026-M045-ENG-GHA_ENG,ENG_eberechi_eze,Eberechi EZE,0,0,0,0,1,0,0,21,0 / 0,England,ENG,out_of_possession
2026-M045-ENG-GHA_GHA_16,0,0,0,0,0,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_benjamin_asare,Benjamin ASARE,0,0,3,0,0,0,0,16,0 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_03,0,3,0,0,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_caleb_yirenkyi,Caleb YIRENKYI,0,3,2,4,36,27,18,3,2 / 1,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_04,3,6,0,0,1,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_jonas_adjetey,Jonas ADJETEY,0,5,4,1,4,5,2,4,3 / 1,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_05,4,4,1,0,1,2,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_thomas_partey,Thomas PARTEY,1,4,7,6,8,23,7,5,6 / 1,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_08,2,2,1,0,0,4,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_kwasi_sibo,Kwasi SIBO,1,3,1,5,29,29,12,8,4 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_09,1,1,1,1,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_jordan_ayew,Jordan AYEW,3,2,3,4,49,36,22,9,5 / 2,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_11,0,0,2,0,0,1,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_antoine_semenyo,Antoine SEMENYO,2,0,0,4,25,23,17,11,3 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_14,3,10,1,0,2,5,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_gideon_mensah,Gideon MENSAH,1,8,4,10,20,40,27,14,7 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_18,3,3,2,0,0,3,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_jerome_opoku,Jerome OPOKU,2,2,1,4,1,9,2,18,1 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_19,1,0,0,0,0,2,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_inaki_williams,Inaki WILLIAMS,0,0,0,2,26,20,14,19,1 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_26,3,7,1,1,0,5,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_marvin_senaya,Marvin SENAYA,3,8,3,7,27,37,27,26,9 / 1,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_07,2,1,0,0,0,2,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_abdul_fatawu,Abdul FATAWU,0,3,3,2,10,8,8,7,2 / 2,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_17,0,0,0,0,0,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_baba_rahman,Baba RAHMAN,0,0,0,0,0,0,0,17,0 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_21,1,5,0,0,0,0,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_kojo_peprah_oppong,Kojo Peprah OPPONG,0,2,1,0,3,2,1,21,0 / 0,Ghana,GHA,out_of_possession
2026-M045-ENG-GHA_GHA_25,0,0,0,1,0,2,2026-M045-ENG-GHA,2026-M045-ENG-GHA_GHA,GHA_prince_adu,Prince ADU,1,0,0,1,10,11,9,25,0 / 0,Ghana,GHA,out_of_possession
2026-M046-PAN-CRO_PAN_22,0,0,0,0,0,3,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_orlando_mosquera,Orlando MOSQUERA,0,0,6,0,0,0,0,22,0 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_02,3,1,3,0,0,6,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_cesar_blackman,Cesar BLACKMAN,4,2,3,5,19,31,17,2,3 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_03,1,6,2,1,5,8,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_jose_cordoba,Jose CORDOBA,3,5,10,4,5,8,3,3,3 / 1,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_06,2,3,1,0,0,4,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_cristian_martinez,Cristian MARTINEZ,1,2,3,5,38,26,15,6,2 / 2,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_07,0,0,1,0,0,5,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_jose_luis_rodriguez,Jose Luis RODRIGUEZ,1,1,1,6,26,16,9,7,5 / 1,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_11,0,2,5,0,2,8,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_edgar_yoel_barcenas,Edgar Yoel BARCENAS,5,2,6,3,34,21,8,11,1 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_13,0,3,2,0,0,2,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_jiovany_ramos,Jiovany RAMOS,2,3,4,8,4,26,8,13,4 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_14,4,3,3,0,2,9,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_carlos_harvey,Carlos HARVEY,4,4,6,3,13,17,1,14,4 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_16,2,7,6,0,1,8,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_andres_andrade,Andres ANDRADE,7,4,8,4,4,10,3,16,1 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_17,1,0,1,0,0,2,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_jose_fajardo,Jose FAJARDO,1,2,0,13,50,29,22,17,7 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_23,0,5,2,0,0,4,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_amir_murillo,Amir MURILLO,3,4,0,4,11,21,11,23,2 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_09,1,0,0,0,0,0,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_tomas_rodriguez,Tomas RODRIGUEZ,0,0,1,0,1,0,0,9,0 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_15,0,2,1,0,0,1,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_eric_davis,Eric DAVIS,1,2,2,1,0,0,0,15,2 / 1,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_18,0,0,0,1,0,1,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_cecilio_waterman,Cecilio WATERMAN,1,0,0,1,4,5,4,18,0 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_PAN_24,0,0,0,0,0,1,2026-M046-PAN-CRO,2026-M046-PAN-CRO_PAN,PAN_azarias_londono,Azarias LONDONO,0,0,0,1,2,1,1,24,0 / 0,Panama,PAN,out_of_possession
2026-M046-PAN-CRO_CRO_01,0,0,0,0,0,4,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_dominik_livakovic,Dominik LIVAKOVIC,0,0,6,0,0,0,0,1,0 / 0,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_02,3,7,3,0,2,5,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_josip_stanisic,Josip STANISIC,3,5,6,6,20,13,9,2,3 / 0,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_03,2,15,2,0,2,7,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_marin_pongracic,Marin PONGRACIC,2,12,4,0,2,9,0,3,0 / 0,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_04,1,5,0,0,0,3,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_josko_gvardiol,Josko GVARDIOL,0,4,2,3,8,16,5,4,2 / 1,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_06,4,5,2,0,1,4,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_josip_sutalo,Josip SUTALO,2,5,3,5,4,10,6,6,0 / 0,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_08,0,0,0,0,1,8,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_mateo_kovacic,Mateo KOVACIC,0,0,4,6,21,23,8,8,6 / 2,Croatia,CRO,out_of_possession
2026-M046-PAN-CRO_CRO_10,1,2,0,0,1,7,2026-M046-PAN-CRO,2026-M046-PAN-CRO_CRO,CRO_luka_modric,Luka MODRIC,0,6,1,5,11,23,6,10,4 / 0,Croatia,CRO,out_of_possession
