appearance_id,high_speed_runs_zone3,match_id,match_team_id,player_id,player_name,shirt_number,source_page,sprints_zone4_5,team,team_id,top_speed_kmh,total_distance_m,zone1_0_7_kmh_m,zone2_7_15_kmh_m,zone3_15_20_kmh_m,zone4_20_25_kmh_m,zone5_25_plus_kmh_m
2026-M093-POR-ESP_POR_02,34.0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,POR_nelson_semedo,NELSON SEMEDO,2,50,13.0,Portugal,POR,33.1,3937.0,1693.7,1591.5,366.3,192.6,92.9
2026-M093-POR-ESP_POR_05,33.0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,POR_diogo_dalot,DIOGO DALOT,5,50,19.0,Portugal,POR,32.4,2928.5,1135.6,1042.3,425.6,268.6,56.3
2026-M093-POR-ESP_POR_10,34.0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,POR_bernardo_silva,BERNARDO SILVA,10,50,13.0,Portugal,POR,26.2,1986.8,558.3,807.3,459.8,153.4,8.0
2026-M093-POR-ESP_POR_17,23.0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,POR_rafael_leao,RAFAEL LEAO,17,50,7.0,Portugal,POR,34.6,2524.0,1287.4,759.3,299.9,81.6,95.9
2026-M093-POR-ESP_POR_26,24.0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,POR_francisco_conceicao,FRANCISCO CONCEICAO,26,50,12.0,Portugal,POR,27.0,1832.8,601.3,771.0,259.2,176.7,24.5
2026-M093-POR-ESP_ESP_23,13.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_unai_simon,Unai SIMON,23,51,3.0,Spain,ESP,24.6,5970.3,4828.4,979.4,137.0,25.4,0.0
2026-M093-POR-ESP_ESP_10,153.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_dani_olmo,Dani OLMO,10,51,49.0,Spain,ESP,29.7,10083.5,3226.2,4555.0,1574.7,658.5,69.2
2026-M093-POR-ESP_ESP_12,108.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_pedro_porro,Pedro PORRO,12,51,52.0,Spain,ESP,32.7,10367.8,4453.4,3804.2,1166.3,607.1,336.7
2026-M093-POR-ESP_ESP_14,88.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_aymeric_laporte,Aymeric LAPORTE,14,51,29.0,Spain,ESP,27.0,9951.5,4308.7,4269.1,979.8,353.7,40.1
2026-M093-POR-ESP_ESP_15,94.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_alex_baena,Alex BAENA,15,51,41.0,Spain,ESP,32.3,8317.8,3237.8,3213.0,1128.0,496.2,242.9
2026-M093-POR-ESP_ESP_16,160.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_rodri,RODRI,16,51,39.0,Spain,ESP,31.5,12341.4,3968.9,5620.2,2003.5,572.6,176.2
2026-M093-POR-ESP_ESP_19,88.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_lamine_yamal,Lamine YAMAL,19,51,38.0,Spain,ESP,31.3,9559.6,4669.5,3247.5,945.5,440.1,256.9
2026-M093-POR-ESP_ESP_20,157.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_pedri,PEDRI,20,51,50.0,Spain,ESP,30.5,10814.0,3099.7,4991.0,1880.3,659.7,183.3
2026-M093-POR-ESP_ESP_21,112.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_mikel_oyarzabal,Mikel OYARZABAL,21,51,52.0,Spain,ESP,32.2,10229.7,4110.6,3745.2,1417.1,709.1,247.8
2026-M093-POR-ESP_ESP_22,100.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_pau_cubarsi,Pau CUBARSI,22,51,42.0,Spain,ESP,28.0,10632.5,4502.5,4307.9,1130.9,547.0,144.3
2026-M093-POR-ESP_ESP_24,110.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_marc_cucurella,Marc CUCURELLA,24,51,45.0,Spain,ESP,32.2,10695.7,4292.6,4232.6,1298.2,656.5,215.7
2026-M093-POR-ESP_ESP_06,46.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_mikel_merino,Mikel MERINO,6,51,6.0,Spain,ESP,23.9,1880.7,477.0,811.8,516.7,75.2,0.0
2026-M093-POR-ESP_ESP_07,25.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_ferran_torres,Ferran TORRES,7,51,18.0,Spain,ESP,33.6,2648.7,1111.6,920.9,322.4,210.1,83.6
2026-M093-POR-ESP_ESP_08,22.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_fabian_ruiz,Fabian RUIZ,8,51,5.0,Spain,ESP,23.8,1637.4,591.0,619.8,370.4,56.1,0.0
2026-M093-POR-ESP_ESP_26,6.0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,ESP_borja_iglesias,Borja IGLESIAS,26,51,2.0,Spain,ESP,29.3,251.6,44.0,112.3,56.6,24.0,14.7
2026-M094-USA-BEL_USA_24,9.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_matt_freese,Matt FREESE,24,50,1.0,USA,USA,22.4,6161.7,4614.9,1439.8,97.8,9.2,0.0
2026-M094-USA-BEL_USA_02,70.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_sergino_dest,Sergino DEST,2,50,29.0,USA,USA,33.4,5911.7,1770.2,2750.1,848.2,387.8,155.5
2026-M094-USA-BEL_USA_03,125.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_chris_richards,Chris RICHARDS,3,50,27.0,USA,USA,28.1,10879.8,3393.8,5511.5,1495.4,396.7,82.4
2026-M094-USA-BEL_USA_04,126.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_tyler_adams,Tyler ADAMS,4,50,35.0,USA,USA,32.2,8645.2,2631.6,3924.9,1525.4,442.3,121.0
2026-M094-USA-BEL_USA_05,141.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_antonee_robinson,Antonee ROBINSON,5,50,49.0,USA,USA,33.0,11017.0,3619.5,4827.9,1633.6,659.7,276.3
2026-M094-USA-BEL_USA_08,174.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_weston_mckennie,Weston McKENNIE,8,50,41.0,USA,USA,31.5,12169.8,3941.7,5165.4,2321.1,632.4,109.2
2026-M094-USA-BEL_USA_10,103.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_christian_pulisic,Christian PULISIC,10,50,32.0,USA,USA,30.4,7866.2,2425.4,3674.2,1236.1,464.8,65.8
2026-M094-USA-BEL_USA_13,124.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_tim_ream,Tim REAM,13,50,31.0,USA,USA,32.3,9821.9,3956.1,3955.0,1387.9,378.6,144.3
2026-M094-USA-BEL_USA_16,135.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_alex_freeman,Alex FREEMAN,16,50,52.0,USA,USA,34.6,11470.8,3789.2,5221.4,1635.6,646.8,177.8
2026-M094-USA-BEL_USA_17,162.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_malik_tillman,Malik TILLMAN,17,50,53.0,USA,USA,31.2,11364.2,3638.2,4749.4,2067.7,681.1,227.9
2026-M094-USA-BEL_USA_20,86.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_folarin_balogun,Folarin BALOGUN,20,50,51.0,USA,USA,35.6,10200.7,3691.5,4513.8,1119.7,505.8,369.9
2026-M094-USA-BEL_USA_07,102.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_giovanni_reyna,Giovanni REYNA,7,50,17.0,USA,USA,25.1,6041.0,1650.9,2889.6,1209.9,289.5,1.1
2026-M094-USA-BEL_USA_09,47.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_ricardo_pepi,Ricardo PEPI,9,50,19.0,USA,USA,31.2,2709.2,821.5,1101.2,503.1,248.4,35.0
2026-M094-USA-BEL_USA_14,71.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_sebastian_berhalter,Sebastian BERHALTER,14,50,13.0,USA,USA,29.1,4559.5,1366.5,2043.1,931.6,133.5,84.7
2026-M094-USA-BEL_USA_18,1.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_max_arfsten,Max ARFSTEN,18,50,2.0,USA,USA,27.4,232.0,92.9,61.5,22.8,20.9,33.8
2026-M094-USA-BEL_USA_19,1.0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,USA_haji_wright,Haji WRIGHT,19,50,1.0,USA,USA,26.5,196.3,60.4,108.4,7.9,9.7,9.9
2026-M094-USA-BEL_BEL_01,9.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_thibaut_courtois,Thibaut COURTOIS,1,51,2.0,Belgium,BEL,24.3,5137.2,4107.9,911.5,93.8,24.0,0.0
2026-M094-USA-BEL_BEL_04,110.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_brandon_mechele,Brandon MECHELE,4,51,33.0,Belgium,BEL,29.7,10575.1,3685.8,4896.0,1411.1,428.6,153.7
2026-M094-USA-BEL_BEL_05,134.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_maxim_de_cuyper,Maxim DE CUYPER,5,51,46.0,Belgium,BEL,32.0,11145.3,3762.5,4990.5,1544.4,646.9,200.9
2026-M094-USA-BEL_BEL_08,170.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_youri_tielemans,Youri TIELEMANS,8,51,45.0,Belgium,BEL,28.0,11970.5,3631.6,5565.3,2089.8,599.9,83.8
2026-M094-USA-BEL_BEL_10,134.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_leandro_trossard,Leandro TROSSARD,10,51,52.0,Belgium,BEL,32.8,10686.0,3565.3,4678.3,1588.6,614.7,239.2
2026-M094-USA-BEL_BEL_14,97.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_dodi_lukebakio,Dodi LUKEBAKIO,14,51,38.0,Belgium,BEL,33.7,7944.9,2840.5,3238.6,1095.7,480.3,289.9
2026-M094-USA-BEL_BEL_17,76.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_charles_de_ketelaere,Charles DE KETELAERE,17,51,41.0,Belgium,BEL,33.3,7928.5,3144.2,3136.5,942.4,475.9,229.6
2026-M094-USA-BEL_BEL_21,164.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_timothy_castagne,Timothy CASTAGNE,21,51,65.0,Belgium,BEL,29.5,12142.6,3733.6,5377.0,1909.8,923.1,199.2
2026-M094-USA-BEL_BEL_23,122.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_nicolas_raskin,Nicolas RASKIN,23,51,32.0,Belgium,BEL,30.1,11066.5,3365.1,5824.5,1368.6,413.4,94.8
2026-M094-USA-BEL_BEL_24,23.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_amadou_onana,Amadou ONANA,24,51,8.0,Belgium,BEL,25.8,2125.2,643.4,1034.4,354.6,80.5,12.4
2026-M094-USA-BEL_BEL_25,78.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_nathan_ngoy,Nathan NGOY,25,51,26.0,Belgium,BEL,33.6,10098.5,4203.6,4372.5,999.3,305.8,217.2
2026-M094-USA-BEL_BEL_06,17.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_axel_witsel,Axel WITSEL,6,51,6.0,Belgium,BEL,24.6,810.0,160.7,326.8,251.0,71.5,0.0
2026-M094-USA-BEL_BEL_09,34.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_romelu_lukaku,Romelu LUKAKU,9,51,7.0,Belgium,BEL,32.4,2746.8,999.6,1181.4,435.8,83.8,46.1
2026-M094-USA-BEL_BEL_11,39.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_jeremy_doku,Jeremy DOKU,11,51,20.0,Belgium,BEL,29.1,2991.1,1297.9,891.3,456.1,236.5,109.4
2026-M094-USA-BEL_BEL_20,136.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_hans_vanaken,Hans VANAKEN,20,51,37.0,Belgium,BEL,27.1,9759.1,3015.8,4484.2,1715.9,474.4,68.7
2026-M094-USA-BEL_BEL_22,11.0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,22,51,6.0,Belgium,BEL,26.8,820.6,206.4,315.0,140.1,106.5,52.5
2026-M095-ARG-EGY_ARG_23,14.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_emiliano_martinez,Emiliano MARTINEZ,23,51,5.0,Argentina,ARG,27.6,5050.6,4195.7,601.3,145.3,85.8,22.6
2026-M095-ARG-EGY_ARG_03,92.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_nicolas_tagliafico,Nicolas TAGLIAFICO,3,51,35.0,Argentina,ARG,29.5,7619.4,2834.8,3025.5,1117.8,472.7,168.5
2026-M095-ARG-EGY_ARG_05,110.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_leandro_paredes,Leandro PAREDES,5,51,22.0,Argentina,ARG,30.2,10459.3,4401.9,4435.2,1217.1,309.3,95.8
2026-M095-ARG-EGY_ARG_06,76.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_lisandro_martinez,Lisandro MARTINEZ,6,51,38.0,Argentina,ARG,30.4,9659.2,4863.1,3272.9,918.2,477.1,128.0
2026-M095-ARG-EGY_ARG_07,81.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_rodrigo_de_paul,Rodrigo DE PAUL,7,51,48.0,Argentina,ARG,31.2,7585.9,3046.4,2768.7,1004.7,584.5,181.5
2026-M095-ARG-EGY_ARG_09,146.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_julian_alvarez,Julian ALVAREZ,9,51,55.0,Argentina,ARG,30.5,10730.7,3416.7,4850.5,1562.6,685.4,215.5
2026-M095-ARG-EGY_ARG_10,67.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_lionel_messi,Lionel MESSI,10,51,28.0,Argentina,ARG,30.0,8275.4,5283.6,1821.6,727.3,379.4,63.5
2026-M095-ARG-EGY_ARG_13,63.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_cristian_romero,Cristian ROMERO,13,51,23.0,Argentina,ARG,31.5,8500.2,4688.5,2710.4,780.4,248.0,72.9
2026-M095-ARG-EGY_ARG_20,121.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_alexis_mac_allister,Alexis MAC ALLISTER,20,51,37.0,Argentina,ARG,30.2,11227.7,4130.6,5065.6,1352.2,461.1,218.2
2026-M095-ARG-EGY_ARG_24,128.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_enzo_fernandez,Enzo FERNANDEZ,24,51,47.0,Argentina,ARG,32.6,11915.2,4153.6,5365.8,1547.2,562.3,286.3
2026-M095-ARG-EGY_ARG_26,80.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_nahuel_molina,Nahuel MOLINA,26,51,42.0,Argentina,ARG,30.7,7912.4,3139.4,3015.4,1066.9,482.5,208.2
2026-M095-ARG-EGY_ARG_04,52.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_gonzalo_montiel,Gonzalo MONTIEL,4,51,15.0,Argentina,ARG,29.2,3367.2,1206.6,1331.8,539.9,252.5,36.5
2026-M095-ARG-EGY_ARG_15,34.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_nico_gonzalez,Nico GONZALEZ,15,51,19.0,Argentina,ARG,33.4,3529.5,1356.3,1292.2,456.8,276.8,147.4
2026-M095-ARG-EGY_ARG_19,7.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_nicolas_otamendi,Nicolas OTAMENDI,19,51,0.0,Argentina,ARG,19.7,538.8,214.9,234.6,89.2,0.0,0.0
2026-M095-ARG-EGY_ARG_22,34.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_lautaro_martinez,Lautaro MARTINEZ,22,51,17.0,Argentina,ARG,29.0,3494.1,1211.3,1515.8,470.9,200.3,95.8
2026-M095-ARG-EGY_ARG_25,2.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,ARG_facundo_medina,Facundo MEDINA,25,51,1.0,Argentina,ARG,25.7,561.7,233.5,289.7,16.6,16.4,5.4
2026-M095-ARG-EGY_EGY_23,15.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_mostafa_shoubir,MOSTAFA SHOUBIR,23,52,4.0,Egypt,EGY,26.2,5837.6,4396.3,1192.1,175.9,67.4,5.9
2026-M095-ARG-EGY_EGY_02,80.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_yasser_ibrahim,YASSER IBRAHIM,2,52,28.0,Egypt,EGY,28.1,10044.4,4114.6,4442.2,1021.9,358.8,106.8
2026-M095-ARG-EGY_EGY_03,93.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_mohamed_hany,MOHAMED HANY,3,52,43.0,Egypt,EGY,29.9,9964.5,4027.5,4277.2,1015.4,499.0,145.4
2026-M095-ARG-EGY_EGY_05,94.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_ramy_rabia,RAMY RABIA,5,52,25.0,Egypt,EGY,31.4,9354.4,3949.4,3917.1,1013.8,324.7,149.4
2026-M095-ARG-EGY_EGY_08,61.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_emam_ashour,EMAM ASHOUR,8,52,19.0,Egypt,EGY,29.0,5195.5,1959.5,2221.7,707.0,247.0,60.3
2026-M095-ARG-EGY_EGY_10,106.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_mohamed_salah,MOHAMED SALAH,10,52,54.0,Egypt,EGY,32.1,11086.5,4007.7,4961.8,1270.6,642.8,203.6
2026-M095-ARG-EGY_EGY_11,159.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_mostafa_zico,MOSTAFA ZICO,11,52,41.0,Egypt,EGY,30.9,10417.0,2938.4,4758.8,1894.3,580.1,245.5
2026-M095-ARG-EGY_EGY_12,105.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_haissem_hassan,HAISSEM HASSAN,12,52,35.0,Egypt,EGY,32.9,8852.3,3424.1,3349.3,1354.9,519.6,204.4
2026-M095-ARG-EGY_EGY_15,143.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_karim_hafez,KARIM HAFEZ,15,52,34.0,Egypt,EGY,28.6,10898.4,4073.4,4739.7,1511.3,497.7,76.3
2026-M095-ARG-EGY_EGY_17,126.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_mohanad_lashin,MOHANAD LASHIN,17,52,36.0,Egypt,EGY,30.8,10543.6,3954.1,4536.2,1491.4,496.5,65.4
2026-M095-ARG-EGY_EGY_19,171.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_marawan_attia,MARAWAN ATTIA,19,52,55.0,Egypt,EGY,32.6,11889.6,3859.2,5012.4,2012.5,713.0,292.5
2026-M095-ARG-EGY_EGY_07,45.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_trezeguet,TREZEGUET,7,52,21.0,Egypt,EGY,29.2,3225.5,1127.1,1198.9,496.8,303.0,99.6
2026-M095-ARG-EGY_EGY_14,73.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_hamdy_fathy,HAMDY FATHY,14,52,18.0,Egypt,EGY,29.1,5840.2,2136.1,2581.9,810.2,224.6,87.4
2026-M095-ARG-EGY_EGY_22,14.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_omar_marmoush,OMAR MARMOUSH,22,52,12.0,Egypt,EGY,33.4,2025.3,842.2,755.2,189.8,137.4,100.6
2026-M095-ARG-EGY_EGY_25,11.0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_EGY,EGY_zizo,ZIZO,25,52,4.0,Egypt,EGY,29.1,763.1,162.1,338.0,141.5,72.6,48.9
2026-M096-SUI-COL_SUI_01,21.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_gregor_kobel,Gregor KOBEL,1,50,1.0,Switzerland,SUI,23.2,7365.3,5536.9,1639.2,180.3,8.9,0.0
2026-M096-SUI-COL_SUI_04,104.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_nico_elvedi,Nico ELVEDI,4,50,44.0,Switzerland,SUI,32.3,11622.3,4801.6,5012.1,1106.9,559.1,142.6
2026-M096-SUI-COL_SUI_05,114.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_manuel_akanji,Manuel AKANJI,5,50,35.0,Switzerland,SUI,33.5,11862.9,5068.9,4830.5,1384.4,402.3,176.8
2026-M096-SUI-COL_SUI_06,90.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_denis_zakaria,Denis ZAKARIA,6,50,41.0,Switzerland,SUI,31.1,8747.4,3884.7,3279.8,894.0,504.3,184.7
2026-M096-SUI-COL_SUI_07,60.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_breel_embolo,Breel EMBOLO,7,50,36.0,Switzerland,SUI,34.7,7896.1,3788.1,2829.8,747.0,357.4,173.8
2026-M096-SUI-COL_SUI_08,182.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_remo_freuler,Remo FREULER,8,50,42.0,Switzerland,SUI,29.4,14264.2,5748.9,6023.4,1902.7,517.3,71.8
2026-M096-SUI-COL_SUI_10,199.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_granit_xhaka,Granit XHAKA,10,50,36.0,Switzerland,SUI,26.7,13965.1,4848.6,6121.7,2433.7,522.0,39.0
2026-M096-SUI-COL_SUI_11,105.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_dan_ndoye,Dan NDOYE,11,50,51.0,Switzerland,SUI,32.9,9395.1,3978.2,3313.8,1104.1,682.8,316.1
2026-M096-SUI-COL_SUI_13,71.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,13,50,24.0,Switzerland,SUI,30.0,6990.5,3055.2,2708.2,782.7,354.0,90.5
2026-M096-SUI-COL_SUI_14,88.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_ardon_jashari,Ardon JASHARI,14,50,29.0,Switzerland,SUI,30.8,5887.0,1780.1,2768.2,925.7,324.6,88.5
2026-M096-SUI-COL_SUI_22,170.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_fabian_rieder,Fabian RIEDER,22,50,52.0,Switzerland,SUI,30.6,12621.4,4460.4,5482.6,1806.2,682.1,189.9
2026-M096-SUI-COL_SUI_02,84.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_miro_muheim,Miro MUHEIM,2,50,24.0,Switzerland,SUI,28.4,5931.7,2389.8,2304.8,855.0,327.2,54.9
2026-M096-SUI-COL_SUI_03,55.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_silvan_widmer,Silvan WIDMER,3,50,16.0,Switzerland,SUI,30.3,4155.9,1791.1,1509.1,574.5,212.4,68.7
2026-M096-SUI-COL_SUI_15,110.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_djibril_sow,Djibril SOW,15,50,37.0,Switzerland,SUI,31.5,9196.5,3090.9,4146.6,1218.8,544.5,195.7
2026-M096-SUI-COL_SUI_17,43.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_ruben_vargas,Ruben VARGAS,17,50,24.0,Switzerland,SUI,32.4,3734.9,1622.7,1229.3,507.3,295.8,79.9
2026-M096-SUI-COL_SUI_23,24.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_zeki_amdouni,Zeki AMDOUNI,23,50,11.0,Switzerland,SUI,28.4,2261.9,874.9,915.0,310.1,125.5,36.5
2026-M096-SUI-COL_SUI_26,53.0,2026-M096-SUI-COL,2026-M096-SUI-COL_SUI,SUI_cedric_itten,Cedric ITTEN,26,50,15.0,Switzerland,SUI,28.0,4762.4,1721.1,2153.2,665.5,173.8,48.7
2026-M096-SUI-COL_COL_12,2.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_camilo_vargas,Camilo VARGAS,12,51,1.0,Colombia,COL,21.5,5384.0,4495.8,852.9,29.8,5.6,0.0
2026-M096-SUI-COL_COL_02,159.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_daniel_munoz,Daniel MUNOZ,2,51,53.0,Colombia,COL,31.6,13259.6,4920.2,5545.1,1847.0,653.3,294.0
2026-M096-SUI-COL_COL_03,87.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_jhon_lucumi,Jhon LUCUMI,3,51,29.0,Colombia,COL,32.3,10730.4,5143.3,4118.1,1011.5,343.9,113.6
2026-M096-SUI-COL_COL_07,130.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_luis_diaz,Luis DIAZ,7,51,69.0,Colombia,COL,35.1,13390.2,5648.5,4943.1,1634.0,790.5,374.1
2026-M096-SUI-COL_COL_10,87.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_james_rodriguez,James RODRIGUEZ,10,51,14.0,Colombia,COL,23.1,6907.1,2966.1,2859.7,919.1,162.1,0.0
2026-M096-SUI-COL_COL_11,93.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_jhon_arias,Jhon ARIAS,11,51,33.0,Colombia,COL,31.2,7316.4,3020.2,2654.0,1029.4,420.9,191.8
2026-M096-SUI-COL_COL_14,183.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_gustavo_puerta,Gustavo PUERTA,14,51,34.0,Colombia,COL,28.2,13991.2,5127.0,6291.9,2106.9,420.4,45.0
2026-M096-SUI-COL_COL_16,126.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_jefferson_lerma,Jefferson LERMA,16,51,36.0,Colombia,COL,32.5,9214.6,3059.4,4061.3,1411.0,533.5,149.4
2026-M096-SUI-COL_COL_17,147.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_johan_mojica,Johan MOJICA,17,51,59.0,Colombia,COL,31.6,12809.0,5915.1,4222.7,1619.1,680.9,371.2
2026-M096-SUI-COL_COL_23,118.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_davinson_sanchez,Davinson SANCHEZ,23,51,41.0,Colombia,COL,31.5,12094.5,5184.3,4934.9,1382.8,421.9,170.6
2026-M096-SUI-COL_COL_25,73.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_luis_suarez,Luis SUAREZ,25,51,43.0,Colombia,COL,35.1,7775.1,3776.8,2453.3,831.7,407.7,305.8
2026-M096-SUI-COL_COL_06,95.0,2026-M096-SUI-COL,2026-M096-SUI-COL_COL,COL_richard_rios,Richard RIOS,6,51,30.0,Colombia,COL,31.8,5416.3,1741.1,2142.2,1062.3,394.6,76.2
