appearance_id,cutback,driven,inswing,lofted,match_id,match_team_id,outswing,player_id,player_name,push_cross,shirt_number,team,team_id,topic,total_attempted
2026-M052-BIH-QAT_BIH_18,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_nikola_katic,Nikola KATIC,0,18,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_19,0,1,1,3,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_kerim_alajbegovic,Kerim ALAJBEGOVIC,0,19,Bosnia and Herzegovina,BIH,crosses_open_play,5
2026-M052-BIH-QAT_BIH_20,0,0,2,1,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_esmir_bajraktarevic,Esmir BAJRAKTAREVIC,0,20,Bosnia and Herzegovina,BIH,crosses_open_play,3
2026-M052-BIH-QAT_BIH_21,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_stjepan_radeljic,Stjepan RADELJIC,0,21,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_24,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,1,BIH_arjan_malic,Arjan MALIC,1,24,Bosnia and Herzegovina,BIH,crosses_open_play,2
2026-M052-BIH-QAT_BIH_03,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_dennis_hadzikadunic,Dennis HADZIKADUNIC,0,3,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_06,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_benjamin_tahirovic,Benjamin TAHIROVIC,0,6,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_15,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_amar_memic,Amar MEMIC,0,15,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_17,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_dzenis_burnic,Dzenis BURNIC,0,17,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_BIH_26,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_BIH,0,BIH_ermin_mahmic,Ermin MAHMIC,0,26,Bosnia and Herzegovina,BIH,crosses_open_play,0
2026-M052-BIH-QAT_QAT_01,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_mahmoud_abunada,MAHMOUD ABUNADA,0,1,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_02,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,1,QAT_pedro_miguel,PEDRO MIGUEL,1,2,Qatar,QAT,crosses_open_play,2
2026-M052-BIH-QAT_QAT_04,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_issa_laye,ISSA LAYE,0,4,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_05,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_jassem_gaber,JASSEM GABER,0,5,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_08,0,0,1,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_edmilson_junior,EDMILSON JUNIOR,2,8,Qatar,QAT,crosses_open_play,3
2026-M052-BIH-QAT_QAT_10,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_hassan_alhaydos,HASSAN ALHAYDOS,0,10,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_11,1,0,2,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,2,QAT_akram_afif,AKRAM AFIF,0,11,Qatar,QAT,crosses_open_play,5
2026-M052-BIH-QAT_QAT_12,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_karim_boudiaf,KARIM BOUDIAF,0,12,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_16,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_boualem_khoukhi,BOUALEM KHOUKHI,1,16,Qatar,QAT,crosses_open_play,1
2026-M052-BIH-QAT_QAT_18,0,0,0,1,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,2,QAT_sultan_albrake,SULTAN ALBRAKE,0,18,Qatar,QAT,crosses_open_play,3
2026-M052-BIH-QAT_QAT_20,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_ahmed_fathy,AHMED FATHY,0,20,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_06,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_abdulaziz_hatem,ABDULAZIZ HATEM,0,6,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_07,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_ahmed_alaaeldin,AHMED ALAAELDIN,0,7,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_17,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_ahmed_alganehi,AHMED ALGANEHI,0,17,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_19,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_almoez_ali,ALMOEZ ALI,0,19,Qatar,QAT,crosses_open_play,0
2026-M052-BIH-QAT_QAT_26,0,0,0,0,2026-M052-BIH-QAT,2026-M052-BIH-QAT_QAT,0,QAT_mohamed_manai,MOHAMED MANAI,0,26,Qatar,QAT,crosses_open_play,0
2026-M053-CZE-MEX_CZE_01,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_matej_kovar,Matej KOVAR,0,1,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_03,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_tomas_holes,Tomas HOLES,0,3,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_04,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,1,CZE_robin_hranac,Robin HRANAC,0,4,Czechia,CZE,crosses_open_play,1
2026-M053-CZE-MEX_CZE_05,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,4,CZE_vladimir_coufal,Vladimir COUFAL,0,5,Czechia,CZE,crosses_open_play,4
2026-M053-CZE-MEX_CZE_07,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_ladislav_krejci,Ladislav KREJCI,0,7,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_09,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_adam_hlozek,Adam HLOZEK,0,9,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_12,0,1,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_lukas_cerv,Lukas CERV,0,12,Czechia,CZE,crosses_open_play,1
2026-M053-CZE-MEX_CZE_15,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_pavel_sulc,Pavel SULC,0,15,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_18,0,1,1,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_michal_sadilek,Michal SADILEK,0,18,Czechia,CZE,crosses_open_play,2
2026-M053-CZE-MEX_CZE_21,0,0,1,1,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,2,CZE_david_doudera,David DOUDERA,0,21,Czechia,CZE,crosses_open_play,4
2026-M053-CZE-MEX_CZE_26,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_denis_visinsky,Denis VISINSKY,0,26,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_10,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_patrik_schick,Patrik SCHICK,0,10,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_17,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_lukas_provod,Lukas PROVOD,0,17,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_19,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_tomas_chory,Tomas CHORY,0,19,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_22,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_tomas_soucek,Tomas SOUCEK,0,22,Czechia,CZE,crosses_open_play,0
2026-M053-CZE-MEX_CZE_24,0,0,1,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_CZE,0,CZE_alexandr_sojka,Alexandr SOJKA,0,24,Czechia,CZE,crosses_open_play,1
2026-M053-CZE-MEX_MEX_01,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_raul_rangel,Raul RANGEL,0,1,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_02,0,0,1,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,3,MEX_jorge_sanchez,Jorge SANCHEZ,0,2,Mexico,MEX,crosses_open_play,4
2026-M053-CZE-MEX_MEX_03,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_cesar_montes,Cesar MONTES,0,3,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_04,0,0,0,1,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_edson_alvarez,Edson ALVAREZ,0,4,Mexico,MEX,crosses_open_play,1
2026-M053-CZE-MEX_MEX_07,0,0,0,1,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_luis_romo,Luis ROMO,0,7,Mexico,MEX,crosses_open_play,1
2026-M053-CZE-MEX_MEX_15,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_israel_reyes,Israel REYES,0,15,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_16,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_julian_quinones,Julian QUINONES,0,16,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_19,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_gilberto_mora,Gilberto MORA,0,19,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_20,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_mateo_chavez,Mateo CHAVEZ,1,20,Mexico,MEX,crosses_open_play,1
2026-M053-CZE-MEX_MEX_22,0,0,0,1,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_guillermo_martinez,Guillermo MARTINEZ,0,22,Mexico,MEX,crosses_open_play,1
2026-M053-CZE-MEX_MEX_25,0,0,2,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_roberto_alvarado,Roberto ALVARADO,0,25,Mexico,MEX,crosses_open_play,2
2026-M053-CZE-MEX_MEX_13,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_guillermo_ochoa,Guillermo OCHOA,0,13,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_08,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,1,MEX_alvaro_fidalgo,Alvaro FIDALGO,0,8,Mexico,MEX,crosses_open_play,1
2026-M053-CZE-MEX_MEX_11,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_santiago_gimenez,Santiago GIMENEZ,0,11,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_18,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_obed_vargas,Obed VARGAS,0,18,Mexico,MEX,crosses_open_play,0
2026-M053-CZE-MEX_MEX_23,0,0,0,0,2026-M053-CZE-MEX,2026-M053-CZE-MEX_MEX,0,MEX_jesus_gallardo,Jesus GALLARDO,0,23,Mexico,MEX,crosses_open_play,0
2026-M054-RSA-KOR_RSA_01,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_ronwen_williams,Ronwen WILLIAMS,0,1,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_05,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,1,RSA_thalente_mbatha,Thalente MBATHA,0,5,South Africa,RSA,crosses_open_play,1
2026-M054-RSA-KOR_RSA_06,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,1,RSA_aubrey_modiba,Aubrey MODIBA,0,6,South Africa,RSA,crosses_open_play,1
2026-M054-RSA-KOR_RSA_07,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_oswin_appollis,Oswin APPOLLIS,0,7,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_10,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_relebohile_mofokeng,Relebohile MOFOKENG,0,10,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_12,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_thapelo_maseko,Thapelo MASEKO,0,12,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_13,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_sphephelo_sithole,Sphephelo SITHOLE,0,13,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_14,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_mbekezeli_mbokazi,Mbekezeli MBOKAZI,0,14,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_17,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_evidence_makgopa,Evidence MAKGOPA,0,17,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_20,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_khuliso_mudau,Khuliso MUDAU,0,20,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_21,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_ime_okon,Ime OKON,0,21,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_08,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_tshepang_moremi,Tshepang MOREMI,0,8,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_RSA_15,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,1,RSA_iqraam_rayners,Iqraam RAYNERS,0,15,South Africa,RSA,crosses_open_play,1
2026-M054-RSA-KOR_RSA_23,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_RSA,0,RSA_jayden_adams,Jayden ADAMS,0,23,South Africa,RSA,crosses_open_play,0
2026-M054-RSA-KOR_KOR_01,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_kim_seunggyu,KIM Seunggyu,0,1,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_02,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,KOR_lee_hanbeom,LEE Hanbeom,0,2,Korea Republic,KOR,crosses_open_play,1
2026-M054-RSA-KOR_KOR_03,0,0,0,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,KOR_lee_gihyuk,LEE Gihyuk,0,3,Korea Republic,KOR,crosses_open_play,4
2026-M054-RSA-KOR_KOR_04,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_kim_minjae,KIM Minjae,0,4,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_06,0,1,1,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_hwang_inbeom,HWANG Inbeom,0,6,Korea Republic,KOR,crosses_open_play,2
2026-M054-RSA-KOR_KOR_08,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_paik_seungho,PAIK Seungho,0,8,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_11,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_hwang_heechan,HWANG Heechan,1,11,Korea Republic,KOR,crosses_open_play,1
2026-M054-RSA-KOR_KOR_13,0,0,0,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,KOR_lee_taeseok,LEE Taeseok,1,13,Korea Republic,KOR,crosses_open_play,5
2026-M054-RSA-KOR_KOR_18,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_oh_hyeongyu,OH Hyeongyu,1,18,Korea Republic,KOR,crosses_open_play,1
2026-M054-RSA-KOR_KOR_19,0,0,6,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,KOR_lee_kangin,LEE Kangin,1,19,Korea Republic,KOR,crosses_open_play,8
2026-M054-RSA-KOR_KOR_22,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,KOR_seol_youngwoo,SEOL Youngwoo,4,22,Korea Republic,KOR,crosses_open_play,6
2026-M054-RSA-KOR_KOR_07,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_son_heungmin,SON Heungmin,0,7,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_09,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_cho_guesung,CHO Guesung,0,9,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_16,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_park_jinseob,PARK Jinseob,0,16,Korea Republic,KOR,crosses_open_play,0
2026-M054-RSA-KOR_KOR_23,0,2,0,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,KOR_castrop_jens,CASTROP Jens,0,23,Korea Republic,KOR,crosses_open_play,4
2026-M054-RSA-KOR_KOR_24,0,0,0,0,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,KOR_kim_jingyu,KIM Jingyu,0,24,Korea Republic,KOR,crosses_open_play,1
2026-M055-CUW-CIV_CUW_01,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_eloy_room,Eloy ROOM,0,1,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_03,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_jurien_gaari,Jurien GAARI,0,3,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_05,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_sherel_floranus,Sherel FLORANUS,0,5,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_07,0,0,1,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,1,CUW_juninho_bacuna,Juninho BACUNA,0,7,Curaçao,CUW,crosses_open_play,2
2026-M055-CUW-CIV_CUW_08,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_livano_comenencia,Livano COMENENCIA,0,8,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_09,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_juergen_locadia,Juergen LOCADIA,0,9,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_10,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_leandro_bacuna,Leandro BACUNA,0,10,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_18,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_armando_obispo,Armando OBISPO,0,18,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_20,1,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_joshua_brenet,Joshua BRENET,0,20,Curaçao,CUW,crosses_open_play,1
2026-M055-CUW-CIV_CUW_21,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_tahith_chong,Tahith CHONG,0,21,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_24,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_deveron_fonville,Deveron FONVILLE,0,24,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_02,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_shurandy_sambo,Shurandy SAMBO,0,2,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CUW_11,0,0,2,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_jeremy_antonisse,Jeremy ANTONISSE,0,11,Curaçao,CUW,crosses_open_play,2
2026-M055-CUW-CIV_CUW_13,0,1,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,2,CUW_tyrese_noslin,Tyrese NOSLIN,0,13,Curaçao,CUW,crosses_open_play,3
2026-M055-CUW-CIV_CUW_17,0,0,0,1,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_brandley_kuwas,Brandley KUWAS,0,17,Curaçao,CUW,crosses_open_play,1
2026-M055-CUW-CIV_CUW_19,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CUW,0,CUW_gervane_kastaneer,Gervane KASTANEER,0,19,Curaçao,CUW,crosses_open_play,0
2026-M055-CUW-CIV_CIV_01,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_yahia_fofana,Yahia FOFANA,0,1,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_02,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_ousmane_diomande,Ousmane DIOMANDE,0,2,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_07,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_odilon_kossounou,Odilon KOSSOUNOU,0,7,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_08,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_franck_kessie,Franck KESSIE,1,8,Côte d'Ivoire,CIV,crosses_open_play,1
2026-M055-CUW-CIV_CIV_09,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_ange_yoan_bonny,Ange-Yoan BONNY,0,9,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_11,0,1,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,1,CIV_yan_diomande,Yan DIOMANDE,1,11,Côte d'Ivoire,CIV,crosses_open_play,3
2026-M055-CUW-CIV_CIV_13,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_christopher_operi,Christopher OPERI,1,13,Côte d'Ivoire,CIV,crosses_open_play,1
2026-M055-CUW-CIV_CIV_15,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_amad_diallo,Amad DIALLO,0,15,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_17,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,3,CIV_guela_doue,Guela DOUE,2,17,Côte d'Ivoire,CIV,crosses_open_play,5
2026-M055-CUW-CIV_CIV_18,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_ibrahim_sangare,Ibrahim SANGARE,0,18,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_19,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_nicolas_pepe,Nicolas PEPE,0,19,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_04,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,1,CIV_jean_michael_seri,Jean Michael SERI,0,4,Côte d'Ivoire,CIV,crosses_open_play,1
2026-M055-CUW-CIV_CIV_12,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_elye_wahi,Elye WAHI,1,12,Côte d'Ivoire,CIV,crosses_open_play,1
2026-M055-CUW-CIV_CIV_14,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_oumar_diakite,Oumar DIAKITE,0,14,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M055-CUW-CIV_CIV_24,0,0,1,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,1,CIV_bazoumana_toure,Bazoumana TOURE,0,24,Côte d'Ivoire,CIV,crosses_open_play,2
2026-M055-CUW-CIV_CIV_26,0,0,0,0,2026-M055-CUW-CIV,2026-M055-CUW-CIV_CIV,0,CIV_christ_inao_oulai,Christ Inao OULAI,0,26,Côte d'Ivoire,CIV,crosses_open_play,0
2026-M056-ECU-GER_ECU_01,0,0,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0,ECU_hernan_galindez,Hernan GALINDEZ,0,1,Ecuador,ECU,crosses_open_play,0
2026-M056-ECU-GER_ECU_03,0,1,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,2,ECU_piero_hincapie,Piero HINCAPIE,0,3,Ecuador,ECU,crosses_open_play,3
2026-M056-ECU-GER_ECU_04,0,0,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0,ECU_joel_ordonez,Joel ORDONEZ,0,4,Ecuador,ECU,crosses_open_play,0
2026-M056-ECU-GER_ECU_06,0,0,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0,ECU_willian_pacho,Willian PACHO,0,6,Ecuador,ECU,crosses_open_play,0
2026-M056-ECU-GER_ECU_09,0,0,1,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,1,ECU_john_yeboah,John YEBOAH,0,9,Ecuador,ECU,crosses_open_play,2
2026-M056-ECU-GER_ECU_13,0,0,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0,ECU_enner_valencia,Enner VALENCIA,0,13,Ecuador,ECU,crosses_open_play,0
2026-M056-ECU-GER_ECU_15,0,0,0,0,2026-M056-ECU-GER,2026-M056-ECU-GER_ECU,0,ECU_pedro_vite,Pedro VITE,0,15,Ecuador,ECU,crosses_open_play,0
