edge_id,from_appearance_id,from_player,from_player_id,from_shirt_number,match_id,match_team_id,pass_count,source_page,team,team_id,to_appearance_id,to_player,to_player_id,to_shirt_number
2026-M054-RSA-KOR_KOR_01_01,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_01_02,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,12,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_01_03,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_01_04,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_01_06,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_01_08,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_01_11,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_01_13,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_01_18,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
2026-M054-RSA-KOR_KOR_01_19,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_19,LEE Kangin,KOR_lee_kangin,19
2026-M054-RSA-KOR_KOR_01_22,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_22,SEOL Youngwoo,KOR_seol_youngwoo,22
2026-M054-RSA-KOR_KOR_01_07,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_07,SON Heungmin,KOR_son_heungmin,7
2026-M054-RSA-KOR_KOR_01_09,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_09,CHO Guesung,KOR_cho_guesung,9
2026-M054-RSA-KOR_KOR_01_16,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_16,PARK Jinseob,KOR_park_jinseob,16
2026-M054-RSA-KOR_KOR_01_23,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_23,CASTROP Jens,KOR_castrop_jens,23
2026-M054-RSA-KOR_KOR_01_24,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_24,KIM Jingyu,KOR_kim_jingyu,24
2026-M054-RSA-KOR_KOR_02_01,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,14,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_02_02,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_02_03,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_02_04,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_02_06,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_02_08,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_02_11,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_02_13,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,14,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_02_18,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
2026-M054-RSA-KOR_KOR_02_19,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_19,LEE Kangin,KOR_lee_kangin,19
2026-M054-RSA-KOR_KOR_02_22,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_22,SEOL Youngwoo,KOR_seol_youngwoo,22
2026-M054-RSA-KOR_KOR_02_07,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,11,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_07,SON Heungmin,KOR_son_heungmin,7
2026-M054-RSA-KOR_KOR_02_09,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_09,CHO Guesung,KOR_cho_guesung,9
2026-M054-RSA-KOR_KOR_02_16,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,4,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_16,PARK Jinseob,KOR_park_jinseob,16
2026-M054-RSA-KOR_KOR_02_23,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_23,CASTROP Jens,KOR_castrop_jens,23
2026-M054-RSA-KOR_KOR_02_24,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_24,KIM Jingyu,KOR_kim_jingyu,24
2026-M054-RSA-KOR_KOR_03_01,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,17,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_03_02,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,14,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_03_03,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_03_04,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,10,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_03_06,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_03_08,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_03_11,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_03_13,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,5,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_03_18,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
2026-M054-RSA-KOR_KOR_03_19,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_19,LEE Kangin,KOR_lee_kangin,19
2026-M054-RSA-KOR_KOR_03_22,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_22,SEOL Youngwoo,KOR_seol_youngwoo,22
2026-M054-RSA-KOR_KOR_03_07,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,9,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_07,SON Heungmin,KOR_son_heungmin,7
2026-M054-RSA-KOR_KOR_03_09,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_09,CHO Guesung,KOR_cho_guesung,9
2026-M054-RSA-KOR_KOR_03_16,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,6,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_16,PARK Jinseob,KOR_park_jinseob,16
2026-M054-RSA-KOR_KOR_03_23,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_23,CASTROP Jens,KOR_castrop_jens,23
2026-M054-RSA-KOR_KOR_03_24,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,5,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_24,KIM Jingyu,KOR_kim_jingyu,24
2026-M054-RSA-KOR_KOR_04_01,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,16,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_04_02,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,13,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_04_03,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,13,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_04_04,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_04_06,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,5,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_04_08,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_04_11,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_04_13,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,9,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_04_18,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
2026-M054-RSA-KOR_KOR_04_19,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_19,LEE Kangin,KOR_lee_kangin,19
2026-M054-RSA-KOR_KOR_04_22,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_22,SEOL Youngwoo,KOR_seol_youngwoo,22
2026-M054-RSA-KOR_KOR_04_07,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_07,SON Heungmin,KOR_son_heungmin,7
2026-M054-RSA-KOR_KOR_04_09,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_09,CHO Guesung,KOR_cho_guesung,9
2026-M054-RSA-KOR_KOR_04_16,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,6,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_16,PARK Jinseob,KOR_park_jinseob,16
2026-M054-RSA-KOR_KOR_04_23,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_23,CASTROP Jens,KOR_castrop_jens,23
2026-M054-RSA-KOR_KOR_04_24,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_24,KIM Jingyu,KOR_kim_jingyu,24
2026-M054-RSA-KOR_KOR_06_01,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,10,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_06_02,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,9,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_06_03,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_06_04,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_06_06,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_06_08,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_06_11,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_06_13,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,5,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_06_18,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,5,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
2026-M054-RSA-KOR_KOR_06_19,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_19,LEE Kangin,KOR_lee_kangin,19
2026-M054-RSA-KOR_KOR_06_22,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_22,SEOL Youngwoo,KOR_seol_youngwoo,22
2026-M054-RSA-KOR_KOR_06_07,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,6,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_07,SON Heungmin,KOR_son_heungmin,7
2026-M054-RSA-KOR_KOR_06_09,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,9,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_09,CHO Guesung,KOR_cho_guesung,9
2026-M054-RSA-KOR_KOR_06_16,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_16,PARK Jinseob,KOR_park_jinseob,16
2026-M054-RSA-KOR_KOR_06_23,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_23,CASTROP Jens,KOR_castrop_jens,23
2026-M054-RSA-KOR_KOR_06_24,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,2,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_24,KIM Jingyu,KOR_kim_jingyu,24
2026-M054-RSA-KOR_KOR_08_01,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_01,KIM Seunggyu,KOR_kim_seunggyu,1
2026-M054-RSA-KOR_KOR_08_02,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,4,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_02,LEE Hanbeom,KOR_lee_hanbeom,2
2026-M054-RSA-KOR_KOR_08_03,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,4,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_03,LEE Gihyuk,KOR_lee_gihyuk,3
2026-M054-RSA-KOR_KOR_08_04,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,7,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_04,KIM Minjae,KOR_kim_minjae,4
2026-M054-RSA-KOR_KOR_08_06,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,3,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_06,HWANG Inbeom,KOR_hwang_inbeom,6
2026-M054-RSA-KOR_KOR_08_08,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,0,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8
2026-M054-RSA-KOR_KOR_08_11,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,6,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_11,HWANG Heechan,KOR_hwang_heechan,11
2026-M054-RSA-KOR_KOR_08_13,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,4,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_13,LEE Taeseok,KOR_lee_taeseok,13
2026-M054-RSA-KOR_KOR_08_18,2026-M054-RSA-KOR_KOR_08,PAIK Seungho,KOR_paik_seungho,8,2026-M054-RSA-KOR,2026-M054-RSA-KOR_KOR,1,13,Korea Republic,KOR,2026-M054-RSA-KOR_KOR_18,OH Hyeongyu,KOR_oh_hyeongyu,18
