category,from_left_side,from_right_side,match_id,match_team_id,metric,source_page,team,team_id,value
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Driven,39,Japan,JPN,0
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Lofted,39,Japan,JPN,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Direct,39,Japan,JPN,11
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Direct (on target),39,Japan,JPN,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Direct (off target),39,Japan,JPN,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,Indirect,39,Japan,JPN,2
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,total_set_plays,39,Japan,JPN,29
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,total_free_kicks,39,Japan,JPN,13
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,total_penalties,39,Japan,JPN,0
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,total_corners,39,Japan,JPN,2
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_JPN,total_throw_ins,39,Japan,JPN,14
corners_delivery_type,4,2,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Direct to Area,40,Sweden,SWE,6
corners_delivery_type,1,1,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Short,40,Sweden,SWE,2
corners_delivery_type,0,0,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Edge of Penalty Area,40,Sweden,SWE,0
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Inswing,40,Sweden,SWE,6
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Outswing,40,Sweden,SWE,0
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Driven,40,Sweden,SWE,0
corners_delivery_style,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Lofted,40,Sweden,SWE,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Direct,40,Sweden,SWE,20
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Direct (on target),40,Sweden,SWE,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Direct (off target),40,Sweden,SWE,0
free_kicks,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,Indirect,40,Sweden,SWE,3
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,total_set_plays,40,Sweden,SWE,49
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,total_free_kicks,40,Sweden,SWE,23
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,total_penalties,40,Sweden,SWE,0
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,total_corners,40,Sweden,SWE,8
summary,,,2026-M057-JPN-SWE,2026-M057-JPN-SWE_SWE,total_throw_ins,40,Sweden,SWE,18
corners_delivery_type,0,3,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Direct to Area,40,Tunisia,TUN,3
corners_delivery_type,0,1,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Short,40,Tunisia,TUN,1
corners_delivery_type,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Edge of Penalty Area,40,Tunisia,TUN,0
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Inswing,40,Tunisia,TUN,0
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Outswing,40,Tunisia,TUN,3
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Driven,40,Tunisia,TUN,0
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Lofted,40,Tunisia,TUN,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Direct,40,Tunisia,TUN,10
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Direct (on target),40,Tunisia,TUN,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Direct (off target),40,Tunisia,TUN,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,Indirect,40,Tunisia,TUN,1
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,total_set_plays,40,Tunisia,TUN,27
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,total_free_kicks,40,Tunisia,TUN,11
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,total_penalties,40,Tunisia,TUN,0
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,total_corners,40,Tunisia,TUN,4
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_TUN,total_throw_ins,40,Tunisia,TUN,12
corners_delivery_type,3,2,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Direct to Area,41,Netherlands,NED,5
corners_delivery_type,0,0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Short,41,Netherlands,NED,0
corners_delivery_type,1,0,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Edge of Penalty Area,41,Netherlands,NED,1
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Inswing,41,Netherlands,NED,2
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Outswing,41,Netherlands,NED,3
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Driven,41,Netherlands,NED,0
corners_delivery_style,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Lofted,41,Netherlands,NED,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Direct,41,Netherlands,NED,11
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Direct (on target),41,Netherlands,NED,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Direct (off target),41,Netherlands,NED,0
free_kicks,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,Indirect,41,Netherlands,NED,2
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,total_set_plays,41,Netherlands,NED,33
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,total_free_kicks,41,Netherlands,NED,13
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,total_penalties,41,Netherlands,NED,0
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,total_corners,41,Netherlands,NED,6
summary,,,2026-M058-TUN-NED,2026-M058-TUN-NED_NED,total_throw_ins,41,Netherlands,NED,14
corners_delivery_type,1,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Direct to Area,40,Türkiye,TUR,1
corners_delivery_type,0,0,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Short,40,Türkiye,TUR,0
corners_delivery_type,0,1,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Edge of Penalty Area,40,Türkiye,TUR,1
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Inswing,40,Türkiye,TUR,1
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Outswing,40,Türkiye,TUR,0
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Driven,40,Türkiye,TUR,0
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Lofted,40,Türkiye,TUR,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Direct,40,Türkiye,TUR,13
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Direct (on target),40,Türkiye,TUR,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Direct (off target),40,Türkiye,TUR,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,Indirect,40,Türkiye,TUR,5
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,total_set_plays,40,Türkiye,TUR,48
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,total_free_kicks,40,Türkiye,TUR,18
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,total_penalties,40,Türkiye,TUR,0
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,total_corners,40,Türkiye,TUR,2
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_TUR,total_throw_ins,40,Türkiye,TUR,28
corners_delivery_type,2,4,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Direct to Area,41,USA,USA,6
corners_delivery_type,1,2,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Short,41,USA,USA,3
corners_delivery_type,0,0,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Edge of Penalty Area,41,USA,USA,0
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Inswing,41,USA,USA,2
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Outswing,41,USA,USA,4
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Driven,41,USA,USA,0
corners_delivery_style,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Lofted,41,USA,USA,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Direct,41,USA,USA,13
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Direct (on target),41,USA,USA,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Direct (off target),41,USA,USA,0
free_kicks,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,Indirect,41,USA,USA,2
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,total_set_plays,41,USA,USA,55
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,total_free_kicks,41,USA,USA,15
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,total_penalties,41,USA,USA,0
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,total_corners,41,USA,USA,9
summary,,,2026-M059-TUR-USA,2026-M059-TUR-USA_USA,total_throw_ins,41,USA,USA,31
corners_delivery_type,0,1,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Direct to Area,39,Paraguay,PAR,1
corners_delivery_type,0,0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Short,39,Paraguay,PAR,0
corners_delivery_type,0,0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Edge of Penalty Area,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Inswing,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Outswing,39,Paraguay,PAR,1
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Driven,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Lofted,39,Paraguay,PAR,0
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Direct,39,Paraguay,PAR,6
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Direct (on target),39,Paraguay,PAR,0
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Direct (off target),39,Paraguay,PAR,0
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,Indirect,39,Paraguay,PAR,0
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,total_set_plays,39,Paraguay,PAR,33
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,total_free_kicks,39,Paraguay,PAR,6
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,total_penalties,39,Paraguay,PAR,0
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,total_corners,39,Paraguay,PAR,1
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_PAR,total_throw_ins,39,Paraguay,PAR,26
corners_delivery_type,0,3,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Direct to Area,40,Australia,AUS,3
corners_delivery_type,0,0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Short,40,Australia,AUS,0
corners_delivery_type,0,0,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Edge of Penalty Area,40,Australia,AUS,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Inswing,40,Australia,AUS,2
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Outswing,40,Australia,AUS,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Driven,40,Australia,AUS,0
corners_delivery_style,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Lofted,40,Australia,AUS,1
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Direct,40,Australia,AUS,9
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Direct (on target),40,Australia,AUS,0
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Direct (off target),40,Australia,AUS,0
free_kicks,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,Indirect,40,Australia,AUS,0
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,total_set_plays,40,Australia,AUS,40
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,total_free_kicks,40,Australia,AUS,9
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,total_penalties,40,Australia,AUS,0
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,total_corners,40,Australia,AUS,3
summary,,,2026-M060-PAR-AUS,2026-M060-PAR-AUS_AUS,total_throw_ins,40,Australia,AUS,28
corners_delivery_type,4,0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Direct to Area,40,Norway,NOR,4
corners_delivery_type,0,0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Short,40,Norway,NOR,0
corners_delivery_type,0,0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Edge of Penalty Area,40,Norway,NOR,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Inswing,40,Norway,NOR,4
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Outswing,40,Norway,NOR,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Driven,40,Norway,NOR,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Lofted,40,Norway,NOR,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Direct,40,Norway,NOR,10
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Direct (on target),40,Norway,NOR,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Direct (off target),40,Norway,NOR,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,Indirect,40,Norway,NOR,2
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,total_set_plays,40,Norway,NOR,40
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,total_free_kicks,40,Norway,NOR,12
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,total_penalties,40,Norway,NOR,1
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,total_corners,40,Norway,NOR,4
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_NOR,total_throw_ins,40,Norway,NOR,23
corners_delivery_type,1,2,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Direct to Area,41,France,FRA,3
corners_delivery_type,2,0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Short,41,France,FRA,2
corners_delivery_type,0,0,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Edge of Penalty Area,41,France,FRA,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Inswing,41,France,FRA,3
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Outswing,41,France,FRA,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Driven,41,France,FRA,0
corners_delivery_style,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Lofted,41,France,FRA,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Direct,41,France,FRA,9
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Direct (on target),41,France,FRA,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Direct (off target),41,France,FRA,0
free_kicks,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,Indirect,41,France,FRA,1
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,total_set_plays,41,France,FRA,27
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,total_free_kicks,41,France,FRA,10
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,total_penalties,41,France,FRA,0
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,total_corners,41,France,FRA,5
summary,,,2026-M061-NOR-FRA,2026-M061-NOR-FRA_FRA,total_throw_ins,41,France,FRA,12
corners_delivery_type,2,6,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Direct to Area,40,Senegal,SEN,8
corners_delivery_type,2,2,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Short,40,Senegal,SEN,4
corners_delivery_type,0,0,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Edge of Penalty Area,40,Senegal,SEN,0
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Inswing,40,Senegal,SEN,1
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Outswing,40,Senegal,SEN,6
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Driven,40,Senegal,SEN,0
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Lofted,40,Senegal,SEN,1
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Direct,40,Senegal,SEN,11
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Direct (on target),40,Senegal,SEN,1
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Direct (off target),40,Senegal,SEN,0
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,Indirect,40,Senegal,SEN,0
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,total_set_plays,40,Senegal,SEN,49
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,total_free_kicks,40,Senegal,SEN,11
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,total_penalties,40,Senegal,SEN,0
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,total_corners,40,Senegal,SEN,12
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_SEN,total_throw_ins,40,Senegal,SEN,26
corners_delivery_type,1,1,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Direct to Area,41,Iraq,IRQ,2
corners_delivery_type,1,0,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Short,41,Iraq,IRQ,1
corners_delivery_type,0,0,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Edge of Penalty Area,41,Iraq,IRQ,0
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Inswing,41,Iraq,IRQ,1
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Outswing,41,Iraq,IRQ,0
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Driven,41,Iraq,IRQ,1
corners_delivery_style,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Lofted,41,Iraq,IRQ,0
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Direct,41,Iraq,IRQ,10
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Direct (on target),41,Iraq,IRQ,0
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Direct (off target),41,Iraq,IRQ,0
free_kicks,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,Indirect,41,Iraq,IRQ,1
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,total_set_plays,41,Iraq,IRQ,30
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,total_free_kicks,41,Iraq,IRQ,11
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,total_penalties,41,Iraq,IRQ,0
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,total_corners,41,Iraq,IRQ,3
summary,,,2026-M062-SEN-IRQ,2026-M062-SEN-IRQ_IRQ,total_throw_ins,41,Iraq,IRQ,16
corners_delivery_type,3,4,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Direct to Area,39,Egypt,EGY,7
corners_delivery_type,0,0,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Short,39,Egypt,EGY,0
corners_delivery_type,0,1,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Edge of Penalty Area,39,Egypt,EGY,1
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Inswing,39,Egypt,EGY,3
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Outswing,39,Egypt,EGY,2
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Driven,39,Egypt,EGY,0
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Lofted,39,Egypt,EGY,1
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Direct,39,Egypt,EGY,16
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Direct (on target),39,Egypt,EGY,0
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Direct (off target),39,Egypt,EGY,0
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,Indirect,39,Egypt,EGY,3
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,total_set_plays,39,Egypt,EGY,41
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,total_free_kicks,39,Egypt,EGY,19
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,total_penalties,39,Egypt,EGY,0
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,total_corners,39,Egypt,EGY,8
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_EGY,total_throw_ins,39,Egypt,EGY,14
corners_delivery_type,1,1,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Direct to Area,40,IR Iran,IRN,2
corners_delivery_type,0,0,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Short,40,IR Iran,IRN,0
corners_delivery_type,0,0,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Edge of Penalty Area,40,IR Iran,IRN,0
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Inswing,40,IR Iran,IRN,1
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Outswing,40,IR Iran,IRN,1
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Driven,40,IR Iran,IRN,0
corners_delivery_style,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Lofted,40,IR Iran,IRN,0
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Direct,40,IR Iran,IRN,10
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Direct (on target),40,IR Iran,IRN,0
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Direct (off target),40,IR Iran,IRN,0
free_kicks,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,Indirect,40,IR Iran,IRN,0
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,total_set_plays,40,IR Iran,IRN,28
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,total_free_kicks,40,IR Iran,IRN,10
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,total_penalties,40,IR Iran,IRN,1
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,total_corners,40,IR Iran,IRN,2
summary,,,2026-M063-EGY-IRN,2026-M063-EGY-IRN_IRN,total_throw_ins,40,IR Iran,IRN,15
corners_delivery_type,4,1,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Direct to Area,41,New Zealand,NZL,5
corners_delivery_type,0,0,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Short,41,New Zealand,NZL,0
corners_delivery_type,0,0,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Edge of Penalty Area,41,New Zealand,NZL,0
corners_delivery_style,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Inswing,41,New Zealand,NZL,5
corners_delivery_style,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Outswing,41,New Zealand,NZL,0
corners_delivery_style,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Driven,41,New Zealand,NZL,0
corners_delivery_style,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Lofted,41,New Zealand,NZL,0
free_kicks,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Direct,41,New Zealand,NZL,6
free_kicks,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Direct (on target),41,New Zealand,NZL,0
free_kicks,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Direct (off target),41,New Zealand,NZL,0
free_kicks,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,Indirect,41,New Zealand,NZL,1
summary,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,total_set_plays,41,New Zealand,NZL,29
summary,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,total_free_kicks,41,New Zealand,NZL,7
summary,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,total_penalties,41,New Zealand,NZL,0
summary,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,total_corners,41,New Zealand,NZL,5
summary,,,2026-M064-NZL-BEL,2026-M064-NZL-BEL_NZL,total_throw_ins,41,New Zealand,NZL,17
