appearance_id,in_behind,in_between,in_front,in_to_out,match_id,match_team_id,no_movement,offers_received,out_to_in,player_id,player_name,shirt_number,source_page,team,team_id,total_offers
2026-M047-POR-GHA_GHA_07,0,16,28,4,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,2,18,0,GHA_otabek_shukurov,Otabek SHUKUROV,7,45,Uzbekistan,GHA,50
2026-M047-POR-GHA_GHA_09,1,7,12,2,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,0,8,0,GHA_odiljon_xamrobekov,Odiljon XAMROBEKOV,9,45,Uzbekistan,GHA,22
2026-M047-POR-GHA_GHA_13,6,0,1,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,2,2,0,GHA_sherzod_nasrullaev,Sherzod NASRULLAEV,13,45,Uzbekistan,GHA,9
2026-M047-POR-GHA_GHA_14,17,15,1,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,0,7,1,GHA_eldor_shomurodov,Eldor SHOMURODOV,14,45,Uzbekistan,GHA,34
2026-M047-POR-GHA_GHA_18,1,0,6,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,1,5,0,GHA_abdulla_abdullaev,Abdulla ABDULLAEV,18,45,Uzbekistan,GHA,8
2026-M047-POR-GHA_GHA_19,6,10,4,4,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,8,9,0,GHA_azizjon_ganiev,Azizjon GANIEV,19,45,Uzbekistan,GHA,32
2026-M047-POR-GHA_GHA_22,10,13,7,3,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,0,11,1,GHA_abbosbek_fayzullaev,Abbosbek FAYZULLAEV,22,45,Uzbekistan,GHA,34
2026-M047-POR-GHA_GHA_24,4,0,8,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,19,12,1,GHA_behruzjon_karimov,Behruzjon KARIMOV,24,45,Uzbekistan,GHA,32
2026-M047-POR-GHA_GHA_03,3,0,0,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,2,3,1,GHA_khojiakbar_alijonov,Khojiakbar ALIJONOV,3,45,Uzbekistan,GHA,6
2026-M047-POR-GHA_GHA_06,3,15,6,3,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,2,5,1,GHA_akmal_mozgovoy,Akmal MOZGOVOY,6,45,Uzbekistan,GHA,30
2026-M047-POR-GHA_GHA_10,0,0,0,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,0,0,0,GHA_ruslanbek_jiyanov,Ruslanbek JIYANOV,10,45,Uzbekistan,GHA,0
2026-M047-POR-GHA_GHA_21,2,0,0,1,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,1,1,0,GHA_igor_sergeev,Igor SERGEEV,21,45,Uzbekistan,GHA,4
2026-M047-POR-GHA_GHA_23,0,0,0,0,2026-M047-POR-GHA,2026-M047-POR-GHA_GHA,0,0,0,GHA_sherzod_esanov,Sherzod ESANOV,23,45,Uzbekistan,GHA,0
2026-M048-COL-COD_COL_12,0,0,0,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,8,6,0,COL_camilo_vargas,Camilo VARGAS,12,44,Colombia,COL,8
2026-M048-COL-COD_COL_02,36,1,26,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,34,21,0,COL_daniel_munoz,Daniel MUNOZ,2,44,Colombia,COL,97
2026-M048-COL-COD_COL_03,0,0,0,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,2,2,0,COL_jhon_lucumi,Jhon LUCUMI,3,44,Colombia,COL,2
2026-M048-COL-COD_COL_07,30,9,10,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,7,21,4,COL_luis_diaz,Luis DIAZ,7,44,Colombia,COL,60
2026-M048-COL-COD_COL_10,5,8,5,4,2026-M048-COL-COD,2026-M048-COL-COD_COL,4,11,1,COL_james_rodriguez,James RODRIGUEZ,10,44,Colombia,COL,27
2026-M048-COL-COD_COL_11,8,4,12,4,2026-M048-COL-COD,2026-M048-COL-COD_COL,5,16,0,COL_jhon_arias,Jhon ARIAS,11,44,Colombia,COL,33
2026-M048-COL-COD_COL_14,7,6,25,5,2026-M048-COL-COD,2026-M048-COL-COD_COL,3,26,2,COL_gustavo_puerta,Gustavo PUERTA,14,44,Colombia,COL,48
2026-M048-COL-COD_COL_16,0,13,31,1,2026-M048-COL-COD,2026-M048-COL-COD_COL,2,13,0,COL_jefferson_lerma,Jefferson LERMA,16,44,Colombia,COL,47
2026-M048-COL-COD_COL_17,7,2,20,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,13,18,0,COL_johan_mojica,Johan MOJICA,17,44,Colombia,COL,42
2026-M048-COL-COD_COL_23,0,0,2,1,2026-M048-COL-COD,2026-M048-COL-COD_COL,12,9,0,COL_davinson_sanchez,Davinson SANCHEZ,23,44,Colombia,COL,15
2026-M048-COL-COD_COL_25,16,19,0,1,2026-M048-COL-COD,2026-M048-COL-COD_COL,0,5,0,COL_luis_suarez,Luis SUAREZ,25,44,Colombia,COL,36
2026-M048-COL-COD_COL_06,4,0,2,0,2026-M048-COL-COD,2026-M048-COL-COD_COL,1,1,0,COL_richard_rios,Richard RIOS,6,44,Colombia,COL,7
2026-M048-COL-COD_COL_09,11,1,0,1,2026-M048-COL-COD,2026-M048-COL-COD_COL,0,2,1,COL_jhon_cordoba,Jhon CORDOBA,9,44,Colombia,COL,14
2026-M048-COL-COD_COL_20,3,2,5,1,2026-M048-COL-COD,2026-M048-COL-COD_COL,6,10,0,COL_juan_quintero,Juan QUINTERO,20,44,Colombia,COL,17
2026-M048-COL-COD_COD_01,0,0,0,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,3,2,0,COD_lionel_mpasi,Lionel MPASI,1,46,Congo DR,COD,3
2026-M048-COL-COD_COD_02,5,2,5,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,15,6,0,COD_aaron_wan_bissaka,Aaron WAN-BISSAKA,2,46,Congo DR,COD,27
2026-M048-COL-COD_COD_03,2,0,1,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,12,7,0,COD_steve_kapuadi,Steve KAPUADI,3,46,Congo DR,COD,15
2026-M048-COL-COD_COD_04,1,2,1,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,10,7,0,COD_axel_tuanzebe,Axel TUANZEBE,4,46,Congo DR,COD,14
2026-M048-COL-COD_COD_06,0,0,2,2,2026-M048-COL-COD,2026-M048-COL-COD_COD,0,1,0,COD_ngalayel_mukau,Ngalayel MUKAU,6,46,Congo DR,COD,4
2026-M048-COL-COD_COD_08,1,17,14,2,2026-M048-COL-COD,2026-M048-COL-COD_COD,2,11,0,COD_samuel_moutoussamy,Samuel MOUTOUSSAMY,8,46,Congo DR,COD,36
2026-M048-COL-COD_COD_17,24,15,0,3,2026-M048-COL-COD,2026-M048-COL-COD_COD,2,6,2,COD_cedric_bakambu,Cedric BAKAMBU,17,46,Congo DR,COD,46
2026-M048-COL-COD_COD_20,6,5,2,1,2026-M048-COL-COD,2026-M048-COL-COD_COD,0,3,0,COD_yoane_wissa,Yoane WISSA,20,46,Congo DR,COD,14
2026-M048-COL-COD_COD_22,1,0,2,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,7,6,0,COD_chancel_mbemba,Chancel MBEMBA,22,46,Congo DR,COD,10
2026-M048-COL-COD_COD_25,3,9,4,2,2026-M048-COL-COD,2026-M048-COL-COD_COD,3,9,0,COD_edo_kayembe,Edo KAYEMBE,25,46,Congo DR,COD,21
2026-M048-COL-COD_COD_26,1,0,7,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,12,11,0,COD_arthur_masuaku,Arthur MASUAKU,26,46,Congo DR,COD,20
2026-M048-COL-COD_COD_07,0,1,2,1,2026-M048-COL-COD,2026-M048-COL-COD_COD,0,1,0,COD_nathanael_mbuku,Nathanael MBUKU,7,46,Congo DR,COD,4
2026-M048-COL-COD_COD_12,1,0,0,2,2026-M048-COL-COD,2026-M048-COL-COD_COD,4,3,0,COD_joris_kayembe,Joris KAYEMBE,12,46,Congo DR,COD,7
2026-M048-COL-COD_COD_14,0,5,2,1,2026-M048-COL-COD,2026-M048-COL-COD_COD,4,7,1,COD_noah_sadiki,Noah SADIKI,14,46,Congo DR,COD,13
2026-M048-COL-COD_COD_18,2,2,4,1,2026-M048-COL-COD,2026-M048-COL-COD_COD,4,5,1,COD_charles_pickel,Charles PICKEL,18,46,Congo DR,COD,14
2026-M048-COL-COD_COD_23,15,4,0,0,2026-M048-COL-COD,2026-M048-COL-COD_COD,0,2,1,COD_simon_banza,Simon BANZA,23,46,Congo DR,COD,20
2026-M049-SCO-BRA_SCO_01,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,2,1,0,SCO_angus_gunn,Angus GUNN,1,44,Scotland,SCO,2
2026-M049-SCO-BRA_SCO_03,1,0,6,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,9,15,0,SCO_andy_robertson,Andy ROBERTSON,3,44,Scotland,SCO,16
2026-M049-SCO-BRA_SCO_04,12,11,8,5,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,2,17,2,SCO_scott_mctominay,Scott McTOMINAY,4,44,Scotland,SCO,40
2026-M049-SCO-BRA_SCO_07,0,5,1,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,1,4,1,SCO_john_mcginn,John McGINN,7,44,Scotland,SCO,8
2026-M049-SCO-BRA_SCO_13,0,0,3,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,21,14,0,SCO_jack_hendry,Jack HENDRY,13,44,Scotland,SCO,24
2026-M049-SCO-BRA_SCO_17,22,2,3,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,10,12,2,SCO_ben_gannon_doak,Ben GANNON-DOAK,17,44,Scotland,SCO,39
2026-M049-SCO-BRA_SCO_19,0,18,49,4,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,11,42,1,SCO_lewis_ferguson,Lewis FERGUSON,19,44,Scotland,SCO,83
2026-M049-SCO-BRA_SCO_20,16,19,4,2,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,4,10,1,SCO_lawrence_shankland,Lawrence SHANKLAND,20,44,Scotland,SCO,46
2026-M049-SCO-BRA_SCO_22,3,3,12,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,12,15,0,SCO_nathan_patterson,Nathan PATTERSON,22,44,Scotland,SCO,30
2026-M049-SCO-BRA_SCO_23,2,12,18,1,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,5,19,1,SCO_kenny_mclean,Kenny McLEAN,23,44,Scotland,SCO,39
2026-M049-SCO-BRA_SCO_26,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,0,0,0,SCO_scott_mckenna,Scott McKENNA,26,44,Scotland,SCO,0
2026-M049-SCO-BRA_SCO_06,4,0,3,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,17,12,0,SCO_kieran_tierney,Kieran TIERNEY,6,44,Scotland,SCO,24
2026-M049-SCO-BRA_SCO_10,0,1,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,0,0,0,SCO_che_adams,Che ADAMS,10,44,Scotland,SCO,1
2026-M049-SCO-BRA_SCO_11,0,2,1,1,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,0,2,0,SCO_ryan_christie,Ryan CHRISTIE,11,44,Scotland,SCO,4
2026-M049-SCO-BRA_SCO_24,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,1,0,0,SCO_anthony_ralston,Anthony RALSTON,24,44,Scotland,SCO,1
2026-M049-SCO-BRA_SCO_25,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_SCO,0,0,0,SCO_findlay_curtis,Findlay CURTIS,25,44,Scotland,SCO,0
2026-M049-SCO-BRA_BRA_01,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,1,0,0,BRA_alisson,ALISSON,1,46,Brazil,BRA,1
2026-M049-SCO-BRA_BRA_03,0,0,2,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,17,9,0,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,46,Brazil,BRA,19
2026-M049-SCO-BRA_BRA_04,0,0,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,8,6,0,BRA_marquinhos,MARQUINHOS,4,46,Brazil,BRA,8
2026-M049-SCO-BRA_BRA_05,0,3,5,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,5,11,0,BRA_casemiro,CASEMIRO,5,46,Brazil,BRA,13
2026-M049-SCO-BRA_BRA_07,26,6,6,1,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,11,16,2,BRA_vinicius_junior,VINICIUS JUNIOR,7,46,Brazil,BRA,52
2026-M049-SCO-BRA_BRA_08,11,17,22,4,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,4,22,0,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,46,Brazil,BRA,58
2026-M049-SCO-BRA_BRA_09,6,12,13,1,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,1,17,0,BRA_matheus_cunha,MATHEUS CUNHA,9,46,Brazil,BRA,33
2026-M049-SCO-BRA_BRA_13,12,1,6,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,17,15,0,BRA_danilo,DANILO,13,46,Brazil,BRA,36
2026-M049-SCO-BRA_BRA_16,4,0,2,1,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,2,3,0,BRA_douglas_santos,DOUGLAS SANTOS,16,46,Brazil,BRA,9
2026-M049-SCO-BRA_BRA_20,1,9,30,4,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,4,26,2,BRA_lucas_paqueta,LUCAS PAQUETA,20,46,Brazil,BRA,50
2026-M049-SCO-BRA_BRA_26,9,2,0,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,3,8,1,BRA_rayan,RAYAN,26,46,Brazil,BRA,15
2026-M049-SCO-BRA_BRA_06,2,0,1,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,3,2,0,BRA_alex_sandro,ALEX SANDRO,6,46,Brazil,BRA,6
2026-M049-SCO-BRA_BRA_10,0,6,1,3,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,2,7,0,BRA_neymar_jr,NEYMAR JR,10,46,Brazil,BRA,12
2026-M049-SCO-BRA_BRA_17,0,5,10,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,3,10,0,BRA_fabinho,FABINHO,17,46,Brazil,BRA,18
2026-M049-SCO-BRA_BRA_19,4,1,3,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,0,3,0,BRA_endrick,ENDRICK,19,46,Brazil,BRA,8
2026-M049-SCO-BRA_BRA_22,4,22,16,0,2026-M049-SCO-BRA,2026-M049-SCO-BRA_BRA,3,11,0,BRA_gabriel_martinelli,GABRIEL MARTINELLI,22,46,Brazil,BRA,45
2026-M050-MAR-HAI_MAR_01,0,0,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,3,3,0,MAR_yassine_bounou,Yassine BOUNOU,1,44,Morocco,MAR,3
2026-M050-MAR-HAI_MAR_02,18,7,14,2,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,21,26,1,MAR_achraf_hakimi,Achraf HAKIMI,2,44,Morocco,MAR,63
2026-M050-MAR-HAI_MAR_04,1,10,29,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,8,24,0,MAR_sofyan_amrabat,Sofyan AMRABAT,4,44,Morocco,MAR,48
2026-M050-MAR-HAI_MAR_10,11,13,3,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,5,15,2,MAR_brahim_diaz,Brahim DIAZ,10,44,Morocco,MAR,35
2026-M050-MAR-HAI_MAR_11,29,16,5,10,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,6,18,2,MAR_ismael_saibari,Ismael SAIBARI,11,44,Morocco,MAR,68
2026-M050-MAR-HAI_MAR_18,0,1,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,5,4,0,MAR_chadi_riad,Chadi RIAD,18,44,Morocco,MAR,6
2026-M050-MAR-HAI_MAR_20,43,8,1,3,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,1,10,3,MAR_ayoub_el_kaabi,Ayoub EL KAABI,20,44,Morocco,MAR,59
2026-M050-MAR-HAI_MAR_23,7,9,13,3,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,31,31,6,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,44,Morocco,MAR,69
2026-M050-MAR-HAI_MAR_24,8,21,45,3,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,19,32,2,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,44,Morocco,MAR,98
2026-M050-MAR-HAI_MAR_25,0,0,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,10,6,0,MAR_redouane_halhal,Redouane HALHAL,25,44,Morocco,MAR,11
2026-M050-MAR-HAI_MAR_26,3,2,8,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,5,10,0,MAR_anass_salah_eddine,Anass SALAH EDDINE,26,44,Morocco,MAR,18
2026-M050-MAR-HAI_MAR_03,0,0,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,0,0,0,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,44,Morocco,MAR,1
2026-M050-MAR-HAI_MAR_08,5,3,0,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,0,2,0,MAR_azzedine_ounahi,Azzedine OUNAHI,8,44,Morocco,MAR,9
2026-M050-MAR-HAI_MAR_09,9,3,0,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,1,8,2,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,44,Morocco,MAR,16
2026-M050-MAR-HAI_MAR_15,0,0,5,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,0,1,0,MAR_samir_el_mourabet,Samir EL MOURABET,15,44,Morocco,MAR,5
2026-M050-MAR-HAI_MAR_16,4,0,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_MAR,2,3,0,MAR_gessime_yassine,Gessime YASSINE,16,44,Morocco,MAR,7
2026-M050-MAR-HAI_HAI_01,0,0,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,1,1,0,HAI_johny_placide,Johny PLACIDE,1,46,Haiti,HAI,1
2026-M050-MAR-HAI_HAI_04,0,0,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,3,2,0,HAI_ricardo_ade,Ricardo ADE,4,46,Haiti,HAI,4
2026-M050-MAR-HAI_HAI_05,0,0,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,1,0,HAI_hannes_delcroix,Hannes DELCROIX,5,46,Haiti,HAI,1
2026-M050-MAR-HAI_HAI_08,4,2,3,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,10,5,0,HAI_martin_experience,Martin EXPERIENCE,8,46,Haiti,HAI,20
2026-M050-MAR-HAI_HAI_10,2,10,9,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,5,7,0,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,10,46,Haiti,HAI,26
2026-M050-MAR-HAI_HAI_15,5,5,1,3,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,13,7,0,HAI_ruben_providence,Ruben PROVIDENCE,15,46,Haiti,HAI,27
2026-M050-MAR-HAI_HAI_16,6,3,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,1,0,HAI_lenny_joseph,Lenny JOSEPH,16,46,Haiti,HAI,9
2026-M050-MAR-HAI_HAI_17,0,4,6,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,2,5,0,HAI_danley_jean_jacques,Danley JEAN JACQUES,17,46,Haiti,HAI,13
2026-M050-MAR-HAI_HAI_18,7,6,1,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,1,1,0,HAI_wilson_isidor,Wilson ISIDOR,18,46,Haiti,HAI,16
2026-M050-MAR-HAI_HAI_21,6,4,3,3,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,4,9,3,HAI_josue_casimir,Josue CASIMIR,21,46,Haiti,HAI,23
2026-M050-MAR-HAI_HAI_22,3,0,3,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,9,7,0,HAI_jean_kevin_duverne,Jean-Kevin DUVERNE,22,46,Haiti,HAI,15
2026-M050-MAR-HAI_HAI_02,0,1,1,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,1,1,0,HAI_carlens_arcus,Carlens ARCUS,2,46,Haiti,HAI,3
2026-M050-MAR-HAI_HAI_09,0,0,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,0,0,HAI_duckens_nazon,Duckens NAZON,9,46,Haiti,HAI,0
2026-M050-MAR-HAI_HAI_11,2,0,0,1,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,1,0,HAI_louicius_deedson,Louicius DEEDSON,11,46,Haiti,HAI,3
2026-M050-MAR-HAI_HAI_20,0,0,0,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,0,0,HAI_frantzdy_pierrot,Frantzdy PIERROT,20,46,Haiti,HAI,0
2026-M050-MAR-HAI_HAI_25,0,1,3,0,2026-M050-MAR-HAI,2026-M050-MAR-HAI_HAI,0,3,0,HAI_dominique_simon,Dominique SIMON,25,46,Haiti,HAI,4
2026-M051-SUI-CAN_SUI_01,0,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,3,2,0,SUI_gregor_kobel,Gregor KOBEL,1,43,Switzerland,SUI,3
2026-M051-SUI-CAN_SUI_04,0,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,5,1,0,SUI_nico_elvedi,Nico ELVEDI,4,43,Switzerland,SUI,5
2026-M051-SUI-CAN_SUI_05,0,0,1,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,23,15,0,SUI_manuel_akanji,Manuel AKANJI,5,43,Switzerland,SUI,24
2026-M051-SUI-CAN_SUI_07,11,6,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,4,0,SUI_breel_embolo,Breel EMBOLO,7,43,Switzerland,SUI,18
2026-M051-SUI-CAN_SUI_08,0,13,28,2,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,5,24,0,SUI_remo_freuler,Remo FREULER,8,43,Switzerland,SUI,48
2026-M051-SUI-CAN_SUI_09,17,17,3,7,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,15,3,SUI_johan_manzambi,Johan MANZAMBI,9,43,Switzerland,SUI,48
2026-M051-SUI-CAN_SUI_10,0,7,16,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,4,12,1,SUI_granit_xhaka,Granit XHAKA,10,43,Switzerland,SUI,28
2026-M051-SUI-CAN_SUI_13,1,0,1,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,4,3,0,SUI_ricardo_rodriguez,Ricardo RODRIGUEZ,13,43,Switzerland,SUI,6
2026-M051-SUI-CAN_SUI_15,6,20,5,2,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,2,10,1,SUI_djibril_sow,Djibril SOW,15,43,Switzerland,SUI,36
2026-M051-SUI-CAN_SUI_17,19,1,1,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,3,3,0,SUI_ruben_vargas,Ruben VARGAS,17,43,Switzerland,SUI,24
2026-M051-SUI-CAN_SUI_25,6,0,1,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,9,8,0,SUI_luca_jaquez,Luca JAQUEZ,25,43,Switzerland,SUI,16
2026-M051-SUI-CAN_SUI_03,1,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,1,0,SUI_silvan_widmer,Silvan WIDMER,3,43,Switzerland,SUI,2
2026-M051-SUI-CAN_SUI_11,3,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,0,1,SUI_dan_ndoye,Dan NDOYE,11,43,Switzerland,SUI,5
2026-M051-SUI-CAN_SUI_16,0,2,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,2,0,SUI_christian_fassnacht,Christian FASSNACHT,16,43,Switzerland,SUI,3
2026-M051-SUI-CAN_SUI_20,1,0,1,1,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,1,0,0,SUI_michel_aebischer,Michel AEBISCHER,20,43,Switzerland,SUI,4
2026-M051-SUI-CAN_SUI_26,3,0,0,1,2026-M051-SUI-CAN,2026-M051-SUI-CAN_SUI,0,1,0,SUI_cedric_itten,Cedric ITTEN,26,43,Switzerland,SUI,4
2026-M051-SUI-CAN_CAN_16,0,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,2,0,0,CAN_maxime_crepeau,Maxime CREPEAU,16,45,Canada,CAN,2
2026-M051-SUI-CAN_CAN_02,4,2,2,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,1,4,0,CAN_alistair_johnston,Alistair JOHNSTON,2,45,Canada,CAN,9
2026-M051-SUI-CAN_CAN_04,1,0,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,13,7,0,CAN_luc_de_fougerolles,Luc DE FOUGEROLLES,4,45,Canada,CAN,14
2026-M051-SUI-CAN_CAN_06,0,5,14,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,0,13,0,CAN_mathieu_choiniere,Mathieu CHOINIERE,6,45,Canada,CAN,19
2026-M051-SUI-CAN_CAN_09,8,2,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,0,1,0,CAN_cyle_larin,Cyle LARIN,9,45,Canada,CAN,10
2026-M051-SUI-CAN_CAN_10,14,18,3,3,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,7,17,2,CAN_jonathan_david,Jonathan DAVID,10,45,Canada,CAN,47
2026-M051-SUI-CAN_CAN_13,0,0,1,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,1,1,0,CAN_derek_cornelius,Derek CORNELIUS,13,45,Canada,CAN,2
2026-M051-SUI-CAN_CAN_17,10,1,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,5,6,0,CAN_tajon_buchanan,Tajon BUCHANAN,17,45,Canada,CAN,16
2026-M051-SUI-CAN_CAN_20,8,5,3,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,7,6,1,CAN_ali_ahmed,Ali AHMED,20,45,Canada,CAN,24
2026-M051-SUI-CAN_CAN_22,6,2,0,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,4,4,1,CAN_richie_laryea,Richie LARYEA,22,45,Canada,CAN,13
2026-M051-SUI-CAN_CAN_25,2,7,6,1,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,2,5,0,CAN_nathan_saliba,Nathan SALIBA,25,45,Canada,CAN,18
2026-M051-SUI-CAN_CAN_07,2,8,12,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,4,8,0,CAN_stephen_eustaquio,Stephen EUSTAQUIO,7,45,Canada,CAN,26
2026-M051-SUI-CAN_CAN_11,11,0,3,0,2026-M051-SUI-CAN,2026-M051-SUI-CAN_CAN,6,8,0,CAN_liam_millar,Liam MILLAR,11,45,Canada,CAN,20
