match_id,match_team_id,metric,raw,team,team_id,unit,value
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,xG (Expected Goals),0.52,Qatar,QAT,,0.52
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,xG (Expected Goals),3.14,Switzerland,SUI,,3.14
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Attempts at Goal (On Target),6 (3),Qatar,QAT,,6 (3)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Attempts at Goal (On Target),26 (7),Switzerland,SUI,,26 (7)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Total Passes (Complete),289 (213),Qatar,QAT,,289 (213)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Total Passes (Complete),591 (542),Switzerland,SUI,,591 (542)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Pass Completion %,74%,Qatar,QAT,%,74.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Pass Completion %,92%,Switzerland,SUI,%,92.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Completed Line Breaks,58,Qatar,QAT,,58
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Completed Line Breaks,122,Switzerland,SUI,,122
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Defensive Line Breaks,2,Qatar,QAT,,2
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Defensive Line Breaks,17,Switzerland,SUI,,17
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Receptions in the Final Third,41,Qatar,QAT,,41
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Receptions in the Final Third,245,Switzerland,SUI,,245
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Crosses,8,Qatar,QAT,,8
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Crosses,34,Switzerland,SUI,,34
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Ball Progressions,13,Qatar,QAT,,13
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Ball Progressions,31,Switzerland,SUI,,31
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Defensive Pressures Applied (Direct Pressures),294 (42),Qatar,QAT,,294 (42)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Defensive Pressures Applied (Direct Pressures),165 (33),Switzerland,SUI,,165 (33)
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Forced Turnovers,36,Qatar,QAT,,36
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Forced Turnovers,42,Switzerland,SUI,,42
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Second Balls,53,Qatar,QAT,,53
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Second Balls,70,Switzerland,SUI,,70
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Total Distance Covered,109.2 km,Qatar,QAT,km,109.2
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Total Distance Covered,109.4 km,Switzerland,SUI,km,109.4
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.8 km,Qatar,QAT,km,4.8
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.6 km,Switzerland,SUI,km,5.6
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Possession,41.9%,Côte d'Ivoire,CIV,%,41.9
2026-M009-CIV-ECU,,Possession,8.2%,contest,CONTEST,%,8.2
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Possession,49.9%,Ecuador,ECU,%,49.9
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Goals,1,Côte d'Ivoire,CIV,,1
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Goals,0,Ecuador,ECU,,0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,xG (Expected Goals),1.88,Côte d'Ivoire,CIV,,1.88
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,xG (Expected Goals),1.36,Ecuador,ECU,,1.36
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Attempts at Goal (On Target),15 (4),Côte d'Ivoire,CIV,,15 (4)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Attempts at Goal (On Target),12 (1),Ecuador,ECU,,12 (1)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Total Passes (Complete),471 (413),Côte d'Ivoire,CIV,,471 (413)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Total Passes (Complete),513 (438),Ecuador,ECU,,513 (438)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Pass Completion %,88%,Côte d'Ivoire,CIV,%,88.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Pass Completion %,85%,Ecuador,ECU,%,85.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Completed Line Breaks,113,Côte d'Ivoire,CIV,,113
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Completed Line Breaks,106,Ecuador,ECU,,106
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Defensive Line Breaks,11,Côte d'Ivoire,CIV,,11
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Defensive Line Breaks,8,Ecuador,ECU,,8
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Receptions in the Final Third,120,Côte d'Ivoire,CIV,,120
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Receptions in the Final Third,97,Ecuador,ECU,,97
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Crosses,15,Côte d'Ivoire,CIV,,15
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Crosses,14,Ecuador,ECU,,14
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Ball Progressions,39,Côte d'Ivoire,CIV,,39
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Ball Progressions,16,Ecuador,ECU,,16
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Defensive Pressures Applied (Direct Pressures),288 (31),Côte d'Ivoire,CIV,,288 (31)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Defensive Pressures Applied (Direct Pressures),280 (61),Ecuador,ECU,,280 (61)
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Forced Turnovers,44,Côte d'Ivoire,CIV,,44
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Forced Turnovers,49,Ecuador,ECU,,49
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Second Balls,63,Côte d'Ivoire,CIV,,63
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Second Balls,60,Ecuador,ECU,,60
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Total Distance Covered,109.6 km,Côte d'Ivoire,CIV,km,109.6
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Total Distance Covered,108.4 km,Ecuador,ECU,km,108.4
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.8 km,Côte d'Ivoire,CIV,km,5.8
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.7 km,Ecuador,ECU,km,5.7
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Possession,57.8%,Germany,GER,%,57.8
2026-M010-GER-CUW,,Possession,6.9%,contest,CONTEST,%,6.9
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Possession,35.3%,Curaçao,CUW,%,35.3
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Goals,7,Germany,GER,,7
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Goals,1,Curaçao,CUW,,1
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,xG (Expected Goals),4.17,Germany,GER,,4.17
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,xG (Expected Goals),0.4,Curaçao,CUW,,0.4
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Attempts at Goal (On Target),26 (12),Germany,GER,,26 (12)
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Attempts at Goal (On Target),8 (2),Curaçao,CUW,,8 (2)
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Total Passes (Complete),641 (569),Germany,GER,,641 (569)
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Total Passes (Complete),362 (291),Curaçao,CUW,,362 (291)
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Pass Completion %,89%,Germany,GER,%,89.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Pass Completion %,80%,Curaçao,CUW,%,80.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Completed Line Breaks,125,Germany,GER,,125
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Completed Line Breaks,72,Curaçao,CUW,,72
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Defensive Line Breaks,18,Germany,GER,,18
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Defensive Line Breaks,6,Curaçao,CUW,,6
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Receptions in the Final Third,252,Germany,GER,,252
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Receptions in the Final Third,61,Curaçao,CUW,,61
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Crosses,20,Germany,GER,,20
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Crosses,5,Curaçao,CUW,,5
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Ball Progressions,32,Germany,GER,,32
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Ball Progressions,34,Curaçao,CUW,,34
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Defensive Pressures Applied (Direct Pressures),227 (55),Germany,GER,,227 (55)
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Defensive Pressures Applied (Direct Pressures),339 (48),Curaçao,CUW,,339 (48)
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Forced Turnovers,46,Germany,GER,,46
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Forced Turnovers,43,Curaçao,CUW,,43
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Second Balls,82,Germany,GER,,82
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Second Balls,58,Curaçao,CUW,,58
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Total Distance Covered,116.2 km,Germany,GER,km,116.2
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Total Distance Covered,103.5 km,Curaçao,CUW,km,103.5
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.3 km,Germany,GER,km,6.3
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Zone 4 - Low Speed Sprinting: 20-25 km/h,5 km,Curaçao,CUW,km,5.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Possession,54.9%,Netherlands,NED,%,54.9
2026-M011-NED-JPN,,Possession,7.7%,contest,CONTEST,%,7.7
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Possession,37.4%,Japan,JPN,%,37.4
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Goals,2,Netherlands,NED,,2
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Goals,2,Japan,JPN,,2
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,xG (Expected Goals),0.63,Netherlands,NED,,0.63
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,xG (Expected Goals),0.34,Japan,JPN,,0.34
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Attempts at Goal (On Target),10 (6),Netherlands,NED,,10 (6)
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Attempts at Goal (On Target),9 (2),Japan,JPN,,9 (2)
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Total Passes (Complete),529 (473),Netherlands,NED,,529 (473)
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Total Passes (Complete),356 (302),Japan,JPN,,356 (302)
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Pass Completion %,89%,Netherlands,NED,%,89.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Pass Completion %,85%,Japan,JPN,%,85.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Completed Line Breaks,88,Netherlands,NED,,88
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Completed Line Breaks,72,Japan,JPN,,72
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Defensive Line Breaks,13,Netherlands,NED,,13
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Defensive Line Breaks,13,Japan,JPN,,13
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Receptions in the Final Third,156,Netherlands,NED,,156
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Receptions in the Final Third,120,Japan,JPN,,120
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Crosses,23,Netherlands,NED,,23
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Crosses,24,Japan,JPN,,24
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Ball Progressions,23,Netherlands,NED,,23
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Ball Progressions,21,Japan,JPN,,21
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Defensive Pressures Applied (Direct Pressures),194 (30),Netherlands,NED,,194 (30)
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Defensive Pressures Applied (Direct Pressures),316 (46),Japan,JPN,,316 (46)
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Forced Turnovers,33,Netherlands,NED,,33
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Forced Turnovers,28,Japan,JPN,,28
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Second Balls,49,Netherlands,NED,,49
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Second Balls,50,Japan,JPN,,50
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Total Distance Covered,102.9 km,Netherlands,NED,km,102.9
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Total Distance Covered,109.4 km,Japan,JPN,km,109.4
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.6 km,Netherlands,NED,km,4.6
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.1 km,Japan,JPN,km,5.1
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Possession,47.4%,Sweden,SWE,%,47.4
2026-M012-SWE-TUN,,Possession,9.9%,contest,CONTEST,%,9.9
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Possession,42.7%,Tunisia,TUN,%,42.7
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Goals,5,Sweden,SWE,,5
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Goals,1,Tunisia,TUN,,1
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,xG (Expected Goals),2.09,Sweden,SWE,,2.09
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,xG (Expected Goals),0.34,Tunisia,TUN,,0.34
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Attempts at Goal (On Target),13 (7),Sweden,SWE,,13 (7)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Attempts at Goal (On Target),6 (2),Tunisia,TUN,,6 (2)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Total Passes (Complete),356 (290),Sweden,SWE,,356 (290)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Total Passes (Complete),370 (299),Tunisia,TUN,,370 (299)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Pass Completion %,81%,Sweden,SWE,%,81.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Pass Completion %,81%,Tunisia,TUN,%,81.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Completed Line Breaks,71,Sweden,SWE,,71
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Completed Line Breaks,76,Tunisia,TUN,,76
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Defensive Line Breaks,13,Sweden,SWE,,13
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Defensive Line Breaks,5,Tunisia,TUN,,5
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Receptions in the Final Third,103,Sweden,SWE,,103
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Receptions in the Final Third,84,Tunisia,TUN,,84
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Crosses,12,Sweden,SWE,,12
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Crosses,13,Tunisia,TUN,,13
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Ball Progressions,26,Sweden,SWE,,26
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Ball Progressions,19,Tunisia,TUN,,19
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Defensive Pressures Applied (Direct Pressures),172 (44),Sweden,SWE,,172 (44)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Defensive Pressures Applied (Direct Pressures),223 (45),Tunisia,TUN,,223 (45)
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Forced Turnovers,42,Sweden,SWE,,42
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Forced Turnovers,41,Tunisia,TUN,,41
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Second Balls,69,Sweden,SWE,,69
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Second Balls,67,Tunisia,TUN,,67
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Total Distance Covered,111.3 km,Sweden,SWE,km,111.3
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Total Distance Covered,109.7 km,Tunisia,TUN,km,109.7
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.1 km,Sweden,SWE,km,5.1
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.9 km,Tunisia,TUN,km,5.9
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Possession,27.1%,Saudi Arabia,KSA,%,27.1
2026-M013-KSA-URU,,Possession,9.6%,contest,CONTEST,%,9.6
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Possession,63.3%,Uruguay,URU,%,63.3
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Goals,1,Saudi Arabia,KSA,,1
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Goals,1,Uruguay,URU,,1
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,xG (Expected Goals),1.06,Saudi Arabia,KSA,,1.06
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,xG (Expected Goals),1.5,Uruguay,URU,,1.5
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Attempts at Goal (On Target),7 (3),Saudi Arabia,KSA,,7 (3)
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Attempts at Goal (On Target),27 (10),Uruguay,URU,,27 (10)
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Total Passes (Complete),331 (243),Saudi Arabia,KSA,,331 (243)
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Total Passes (Complete),623 (566),Uruguay,URU,,623 (566)
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Pass Completion %,73%,Saudi Arabia,KSA,%,73.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Pass Completion %,91%,Uruguay,URU,%,91.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Completed Line Breaks,54,Saudi Arabia,KSA,,54
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Completed Line Breaks,128,Uruguay,URU,,128
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Defensive Line Breaks,3,Saudi Arabia,KSA,,3
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Defensive Line Breaks,16,Uruguay,URU,,16
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Receptions in the Final Third,60,Saudi Arabia,KSA,,60
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Receptions in the Final Third,222,Uruguay,URU,,222
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Crosses,6,Saudi Arabia,KSA,,6
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Crosses,42,Uruguay,URU,,42
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Ball Progressions,13,Saudi Arabia,KSA,,13
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Ball Progressions,32,Uruguay,URU,,32
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Defensive Pressures Applied (Direct Pressures),318 (40),Saudi Arabia,KSA,,318 (40)
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Defensive Pressures Applied (Direct Pressures),157 (23),Uruguay,URU,,157 (23)
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Forced Turnovers,44,Saudi Arabia,KSA,,44
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Forced Turnovers,39,Uruguay,URU,,39
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Second Balls,58,Saudi Arabia,KSA,,58
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Second Balls,67,Uruguay,URU,,67
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Total Distance Covered,109.5 km,Saudi Arabia,KSA,km,109.5
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Total Distance Covered,110.9 km,Uruguay,URU,km,110.9
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.7 km,Saudi Arabia,KSA,km,4.7
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.2 km,Uruguay,URU,km,5.2
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Possession,65.7%,Spain,ESP,%,65.7
2026-M014-ESP-CPV,,Possession,8.9%,contest,CONTEST,%,8.9
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Possession,25.4%,Cabo Verde,CPV,%,25.4
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Goals,0,Spain,ESP,,0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Goals,0,Cabo Verde,CPV,,0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,xG (Expected Goals),2.26,Spain,ESP,,2.26
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,xG (Expected Goals),0.13,Cabo Verde,CPV,,0.13
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Attempts at Goal (On Target),27 (7),Spain,ESP,,27 (7)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Attempts at Goal (On Target),6 (1),Cabo Verde,CPV,,6 (1)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Total Passes (Complete),811 (755),Spain,ESP,,811 (755)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Total Passes (Complete),306 (227),Cabo Verde,CPV,,306 (227)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Pass Completion %,93%,Spain,ESP,%,93.0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Pass Completion %,74%,Cabo Verde,CPV,%,74.0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Completed Line Breaks,144,Spain,ESP,,144
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Completed Line Breaks,57,Cabo Verde,CPV,,57
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Defensive Line Breaks,28,Spain,ESP,,28
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Defensive Line Breaks,1,Cabo Verde,CPV,,1
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Receptions in the Final Third,426,Spain,ESP,,426
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Receptions in the Final Third,17,Cabo Verde,CPV,,17
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Crosses,39,Spain,ESP,,39
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Crosses,3,Cabo Verde,CPV,,3
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Ball Progressions,23,Spain,ESP,,23
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Ball Progressions,23,Cabo Verde,CPV,,23
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Defensive Pressures Applied (Direct Pressures),200 (37),Spain,ESP,,200 (37)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Defensive Pressures Applied (Direct Pressures),398 (44),Cabo Verde,CPV,,398 (44)
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Forced Turnovers,53,Spain,ESP,,53
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Forced Turnovers,47,Cabo Verde,CPV,,47
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Second Balls,83,Spain,ESP,,83
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Second Balls,54,Cabo Verde,CPV,,54
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Total Distance Covered,115.5 km,Spain,ESP,km,115.5
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Total Distance Covered,112.4 km,Cabo Verde,CPV,km,112.4
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Zone 4 - Low Speed Sprinting: 20-25 km/h,5 km,Spain,ESP,km,5.0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.2 km,Cabo Verde,CPV,km,4.2
2026-M015-IRN-NZL,2026-M015-IRN-NZL_IRN,Possession,43.3%,IR Iran,IRN,%,43.3
2026-M015-IRN-NZL,,Possession,11.4%,contest,CONTEST,%,11.4
2026-M015-IRN-NZL,2026-M015-IRN-NZL_NZL,Possession,45.3%,New Zealand,NZL,%,45.3
2026-M015-IRN-NZL,2026-M015-IRN-NZL_IRN,Goals,2,IR Iran,IRN,,2
2026-M015-IRN-NZL,2026-M015-IRN-NZL_NZL,Goals,2,New Zealand,NZL,,2
2026-M015-IRN-NZL,2026-M015-IRN-NZL_IRN,xG (Expected Goals),1.85,IR Iran,IRN,,1.85
2026-M015-IRN-NZL,2026-M015-IRN-NZL_NZL,xG (Expected Goals),1.47,New Zealand,NZL,,1.47
2026-M015-IRN-NZL,2026-M015-IRN-NZL_IRN,Attempts at Goal (On Target),17 (4),IR Iran,IRN,,17 (4)
2026-M015-IRN-NZL,2026-M015-IRN-NZL_NZL,Attempts at Goal (On Target),14 (8),New Zealand,NZL,,14 (8)
2026-M015-IRN-NZL,2026-M015-IRN-NZL_IRN,Total Passes (Complete),417 (333),IR Iran,IRN,,417 (333)
2026-M015-IRN-NZL,2026-M015-IRN-NZL_NZL,Total Passes (Complete),448 (378),New Zealand,NZL,,448 (378)
